num_ipaddr;healthtime;machineclass
2263;3/2/2012 1:00;atm
2340;3/2/2012 1:15;atm
2339;3/2/2012 1:30;atm
2339;3/2/2012 1:45;atm
2340;3/2/2012 2:00;atm
2424;3/2/2012 2:15;atm
2424;3/2/2012 2:30;atm
2424;3/2/2012 2:45;atm
2423;3/2/2012 3:00;atm
2471;3/2/2012 3:15;atm
2471;3/2/2012 3:30;atm
2471;3/2/2012 3:45;atm
2469;3/2/2012 4:00;atm
2479;3/2/2012 4:15;atm
2479;3/2/2012 4:30;atm
2479;3/2/2012 4:45;atm
2481;3/2/2012 5:00;atm
2481;3/2/2012 5:15;atm
2481;3/2/2012 5:30;atm
2480;3/2/2012 5:45;atm
2481;3/2/2012 6:00;atm
2479;3/2/2012 6:15;atm
2478;3/2/2012 6:30;atm
2477;3/2/2012 6:45;atm
2480;3/2/2012 7:00;atm
2480;3/2/2012 7:15;atm
2481;3/2/2012 7:30;atm
2481;3/2/2012 7:45;atm
2477;3/2/2012 8:00;atm
2478;3/2/2012 8:15;atm
2479;3/2/2012 8:30;atm
2478;3/2/2012 8:45;atm
2480;3/2/2012 9:00;atm
2479;3/2/2012 9:15;atm
2478;3/2/2012 9:30;atm
2478;3/2/2012 9:45;atm
2477;3/2/2012 10:00;atm
2479;3/2/2012 10:15;atm
2478;3/2/2012 10:30;atm
2479;3/2/2012 10:45;atm
2480;3/2/2012 11:00;atm
2479;3/2/2012 11:15;atm
2479;3/2/2012 11:30;atm
2479;3/2/2012 11:45;atm
2480;3/2/2012 12:00;atm
2480;3/2/2012 12:15;atm
2481;3/2/2012 12:30;atm
2480;3/2/2012 12:45;atm
2480;3/2/2012 13:00;atm
2478;3/2/2012 13:15;atm
2477;3/2/2012 13:30;atm
2478;3/2/2012 13:45;atm
2478;3/2/2012 14:00;atm
2480;3/2/2012 14:15;atm
2481;3/2/2012 14:30;atm
2480;3/2/2012 14:45;atm
2480;3/2/2012 15:00;atm
2480;3/2/2012 15:15;atm
2480;3/2/2012 15:30;atm
2479;3/2/2012 15:45;atm
2479;3/2/2012 16:00;atm
2477;3/2/2012 16:15;atm
2478;3/2/2012 16:30;atm
2479;3/2/2012 16:45;atm
2479;3/2/2012 17:00;atm
2480;3/2/2012 17:15;atm
2481;3/2/2012 17:30;atm
2481;3/2/2012 17:45;atm
2480;3/2/2012 18:00;atm
2479;3/2/2012 18:15;atm
2479;3/2/2012 18:30;atm
2478;3/2/2012 18:45;atm
2476;3/2/2012 19:00;atm
2476;3/2/2012 19:15;atm
2478;3/2/2012 19:30;atm
2480;3/2/2012 19:45;atm
2480;3/2/2012 20:00;atm
2480;3/2/2012 20:15;atm
2480;3/2/2012 20:30;atm
2480;3/2/2012 20:45;atm
2481;3/2/2012 21:00;atm
2479;3/2/2012 21:15;atm
2478;3/2/2012 21:30;atm
2477;3/2/2012 21:45;atm
2478;3/2/2012 22:00;atm
2479;3/2/2012 22:15;atm
2479;3/2/2012 22:30;atm
2480;3/2/2012 22:45;atm
2481;3/2/2012 23:00;atm
2481;3/2/2012 23:15;atm
2481;3/2/2012 23:30;atm
2480;3/2/2012 23:45;atm
2480;4/2/2012 0:00;atm
2477;4/2/2012 0:15;atm
2477;4/2/2012 0:30;atm
2479;4/2/2012 0:45;atm
2479;4/2/2012 1:00;atm
2479;4/2/2012 1:15;atm
2480;4/2/2012 1:30;atm
2480;4/2/2012 1:45;atm
2481;4/2/2012 2:00;atm
2480;4/2/2012 2:15;atm
2480;4/2/2012 2:30;atm
2478;4/2/2012 2:45;atm
2480;4/2/2012 3:00;atm
2478;4/2/2012 3:15;atm
2478;4/2/2012 3:30;atm
2479;4/2/2012 3:45;atm
2480;4/2/2012 4:00;atm
2480;4/2/2012 4:15;atm
2481;4/2/2012 4:30;atm
2481;4/2/2012 4:45;atm
2481;4/2/2012 5:00;atm
2481;4/2/2012 5:15;atm
2479;4/2/2012 5:30;atm
2479;4/2/2012 5:45;atm
2479;4/2/2012 6:00;atm
2481;4/2/2012 6:15;atm
2481;4/2/2012 6:30;atm
2481;4/2/2012 6:45;atm
2480;4/2/2012 7:00;atm
2479;4/2/2012 7:15;atm
2480;4/2/2012 7:30;atm
2480;4/2/2012 7:45;atm
2480;4/2/2012 8:00;atm
432;2/2/2012 8:15;compute
432;2/2/2012 8:30;compute
430;2/2/2012 8:45;compute
431;2/2/2012 9:00;compute
432;2/2/2012 9:15;compute
431;2/2/2012 9:30;compute
431;2/2/2012 9:45;compute
431;2/2/2012 10:00;compute
431;2/2/2012 10:15;compute
429;2/2/2012 10:30;compute
429;2/2/2012 10:45;compute
429;2/2/2012 11:00;compute
430;2/2/2012 11:15;compute
432;2/2/2012 11:30;compute
432;2/2/2012 11:45;compute
432;2/2/2012 12:00;compute
429;2/2/2012 12:15;compute
429;2/2/2012 12:30;compute
428;2/2/2012 12:45;compute
428;2/2/2012 13:00;compute
409;2/2/2012 13:15;compute
410;2/2/2012 13:30;compute
409;2/2/2012 13:45;compute
409;2/2/2012 14:00;compute
404;2/2/2012 14:15;compute
404;2/2/2012 14:30;compute
405;2/2/2012 14:45;compute
405;2/2/2012 15:00;compute
401;2/2/2012 15:15;compute
401;2/2/2012 15:30;compute
401;2/2/2012 15:45;compute
401;2/2/2012 16:00;compute
378;2/2/2012 16:15;compute
377;2/2/2012 16:30;compute
377;2/2/2012 16:45;compute
377;2/2/2012 17:00;compute
373;2/2/2012 17:15;compute
373;2/2/2012 17:30;compute
373;2/2/2012 17:45;compute
373;2/2/2012 18:00;compute
369;2/2/2012 18:15;compute
369;2/2/2012 18:30;compute
369;2/2/2012 18:45;compute
368;2/2/2012 19:00;compute
369;2/2/2012 19:15;compute
368;2/2/2012 19:30;compute
368;2/2/2012 19:45;compute
369;2/2/2012 20:00;compute
369;2/2/2012 20:15;compute
368;2/2/2012 20:30;compute
369;2/2/2012 20:45;compute
368;2/2/2012 21:00;compute
368;2/2/2012 21:15;compute
368;2/2/2012 21:30;compute
369;2/2/2012 21:45;compute
369;2/2/2012 22:00;compute
369;2/2/2012 22:15;compute
369;2/2/2012 22:30;compute
369;2/2/2012 22:45;compute
369;2/2/2012 23:00;compute
380;2/2/2012 23:15;compute
380;2/2/2012 23:30;compute
380;2/2/2012 23:45;compute
380;3/2/2012 0:00;compute
384;3/2/2012 0:15;compute
384;3/2/2012 0:30;compute
384;3/2/2012 0:45;compute
383;3/2/2012 1:00;compute
396;3/2/2012 1:15;compute
396;3/2/2012 1:30;compute
396;3/2/2012 1:45;compute
394;3/2/2012 2:00;compute
420;3/2/2012 2:15;compute
419;3/2/2012 2:30;compute
420;3/2/2012 2:45;compute
422;3/2/2012 3:00;compute
430;3/2/2012 3:15;compute
430;3/2/2012 3:30;compute
428;3/2/2012 3:45;compute
429;3/2/2012 4:00;compute
431;3/2/2012 4:15;compute
430;3/2/2012 4:30;compute
432;3/2/2012 4:45;compute
432;3/2/2012 5:00;compute
432;3/2/2012 5:15;compute
432;3/2/2012 5:30;compute
432;3/2/2012 5:45;compute
432;3/2/2012 6:00;compute
432;3/2/2012 6:15;compute
432;3/2/2012 6:30;compute
431;3/2/2012 6:45;compute
431;3/2/2012 7:00;compute
431;3/2/2012 7:15;compute
431;3/2/2012 7:30;compute
432;3/2/2012 7:45;compute
432;3/2/2012 8:00;compute
432;3/2/2012 8:15;compute
432;3/2/2012 8:30;compute
431;3/2/2012 8:45;compute
430;3/2/2012 9:00;compute
431;3/2/2012 9:15;compute
431;3/2/2012 9:30;compute
431;3/2/2012 9:45;compute
431;3/2/2012 10:00;compute
431;3/2/2012 10:15;compute
431;3/2/2012 10:30;compute
432;3/2/2012 10:45;compute
432;3/2/2012 11:00;compute
432;3/2/2012 11:15;compute
432;3/2/2012 11:30;compute
432;3/2/2012 11:45;compute
431;3/2/2012 12:00;compute
431;3/2/2012 12:15;compute
431;3/2/2012 12:30;compute
432;3/2/2012 12:45;compute
432;3/2/2012 13:00;compute
432;3/2/2012 13:15;compute
432;3/2/2012 13:30;compute
432;3/2/2012 13:45;compute
432;3/2/2012 14:00;compute
432;3/2/2012 14:15;compute
431;3/2/2012 14:30;compute
431;3/2/2012 14:45;compute
431;3/2/2012 15:00;compute
432;3/2/2012 15:15;compute
431;3/2/2012 15:30;compute
431;3/2/2012 15:45;compute
431;3/2/2012 16:00;compute
432;3/2/2012 16:15;compute
432;3/2/2012 16:30;compute
432;3/2/2012 16:45;compute
432;3/2/2012 17:00;compute
432;3/2/2012 17:15;compute
432;3/2/2012 17:30;compute
431;3/2/2012 17:45;compute
430;3/2/2012 18:00;compute
430;3/2/2012 18:15;compute
430;3/2/2012 18:30;compute
431;3/2/2012 18:45;compute
432;3/2/2012 19:00;compute
432;3/2/2012 19:15;compute
432;3/2/2012 19:30;compute
432;3/2/2012 19:45;compute
432;3/2/2012 20:00;compute
432;3/2/2012 20:15;compute
432;3/2/2012 20:30;compute
431;3/2/2012 20:45;compute
430;3/2/2012 21:00;compute
429;3/2/2012 21:15;compute
429;3/2/2012 21:30;compute
431;3/2/2012 21:45;compute
430;3/2/2012 22:00;compute
430;3/2/2012 22:15;compute
431;3/2/2012 22:30;compute
431;3/2/2012 22:45;compute
432;3/2/2012 23:00;compute
432;3/2/2012 23:15;compute
432;3/2/2012 23:30;compute
432;3/2/2012 23:45;compute
432;4/2/2012 0:00;compute
430;4/2/2012 0:15;compute
432;4/2/2012 0:30;compute
432;4/2/2012 0:45;compute
432;4/2/2012 1:00;compute
431;4/2/2012 1:15;compute
429;4/2/2012 1:30;compute
430;4/2/2012 1:45;compute
429;4/2/2012 2:00;compute
432;4/2/2012 2:15;compute
431;4/2/2012 2:30;compute
431;4/2/2012 2:45;compute
432;4/2/2012 3:00;compute
432;4/2/2012 3:15;compute
430;4/2/2012 3:30;compute
431;4/2/2012 3:45;compute
431;4/2/2012 4:00;compute
431;4/2/2012 4:15;compute
432;4/2/2012 4:30;compute
432;4/2/2012 4:45;compute
432;4/2/2012 5:00;compute
432;4/2/2012 5:15;compute
432;4/2/2012 5:30;compute
432;4/2/2012 5:45;compute
432;4/2/2012 6:00;compute
432;4/2/2012 6:15;compute
432;4/2/2012 6:30;compute
432;4/2/2012 6:45;compute
431;4/2/2012 7:00;compute
431;4/2/2012 7:15;compute
431;4/2/2012 7:30;compute
431;4/2/2012 7:45;compute
430;4/2/2012 8:00;compute
1004;2/2/2012 8:15;email
1003;2/2/2012 8:30;email
1003;2/2/2012 8:45;email
1001;2/2/2012 9:00;email
1001;2/2/2012 9:15;email
1002;2/2/2012 9:30;email
1001;2/2/2012 9:45;email
1004;2/2/2012 10:00;email
1003;2/2/2012 10:15;email
1004;2/2/2012 10:30;email
1003;2/2/2012 10:45;email
1003;2/2/2012 11:00;email
1001;2/2/2012 11:15;email
1001;2/2/2012 11:30;email
1002;2/2/2012 11:45;email
1004;2/2/2012 12:00;email
997;2/2/2012 12:15;email
997;2/2/2012 12:30;email
996;2/2/2012 12:45;email
995;2/2/2012 13:00;email
948;2/2/2012 13:15;email
949;2/2/2012 13:30;email
950;2/2/2012 13:45;email
947;2/2/2012 14:00;email
934;2/2/2012 14:15;email
934;2/2/2012 14:30;email
935;2/2/2012 14:45;email
933;2/2/2012 15:00;email
926;2/2/2012 15:15;email
924;2/2/2012 15:30;email
926;2/2/2012 15:45;email
929;2/2/2012 16:00;email
877;2/2/2012 16:15;email
879;2/2/2012 16:30;email
877;2/2/2012 16:45;email
877;2/2/2012 17:00;email
867;2/2/2012 17:15;email
866;2/2/2012 17:30;email
866;2/2/2012 17:45;email
865;2/2/2012 18:00;email
858;2/2/2012 18:15;email
858;2/2/2012 18:30;email
858;2/2/2012 18:45;email
859;2/2/2012 19:00;email
859;2/2/2012 19:15;email
858;2/2/2012 19:30;email
857;2/2/2012 19:45;email
860;2/2/2012 20:00;email
859;2/2/2012 20:15;email
858;2/2/2012 20:30;email
857;2/2/2012 20:45;email
854;2/2/2012 21:00;email
855;2/2/2012 21:15;email
856;2/2/2012 21:30;email
859;2/2/2012 21:45;email
859;2/2/2012 22:00;email
859;2/2/2012 22:15;email
859;2/2/2012 22:30;email
859;2/2/2012 22:45;email
860;2/2/2012 23:00;email
889;2/2/2012 23:15;email
889;2/2/2012 23:30;email
889;2/2/2012 23:45;email
887;3/2/2012 0:00;email
895;3/2/2012 0:15;email
895;3/2/2012 0:30;email
895;3/2/2012 0:45;email
896;3/2/2012 1:00;email
925;3/2/2012 1:15;email
924;3/2/2012 1:30;email
925;3/2/2012 1:45;email
925;3/2/2012 2:00;email
981;3/2/2012 2:15;email
981;3/2/2012 2:30;email
980;3/2/2012 2:45;email
980;3/2/2012 3:00;email
997;3/2/2012 3:15;email
998;3/2/2012 3:30;email
997;3/2/2012 3:45;email
997;3/2/2012 4:00;email
1002;3/2/2012 4:15;email
1003;3/2/2012 4:30;email
1003;3/2/2012 4:45;email
1001;3/2/2012 5:00;email
1001;3/2/2012 5:15;email
999;3/2/2012 5:30;email
1000;3/2/2012 5:45;email
1001;3/2/2012 6:00;email
1004;3/2/2012 6:15;email
1003;3/2/2012 6:30;email
1003;3/2/2012 6:45;email
1001;3/2/2012 7:00;email
1001;3/2/2012 7:15;email
1001;3/2/2012 7:30;email
1002;3/2/2012 7:45;email
1003;3/2/2012 8:00;email
1002;3/2/2012 8:15;email
1002;3/2/2012 8:30;email
1002;3/2/2012 8:45;email
1003;3/2/2012 9:00;email
1001;3/2/2012 9:15;email
1003;3/2/2012 9:30;email
1002;3/2/2012 9:45;email
1001;3/2/2012 10:00;email
999;3/2/2012 10:15;email
1000;3/2/2012 10:30;email
1003;3/2/2012 10:45;email
1004;3/2/2012 11:00;email
1002;3/2/2012 11:15;email
1003;3/2/2012 11:30;email
1004;3/2/2012 11:45;email
1003;3/2/2012 12:00;email
1004;3/2/2012 12:15;email
1003;3/2/2012 12:30;email
1002;3/2/2012 12:45;email
1001;3/2/2012 13:00;email
1001;3/2/2012 13:15;email
1003;3/2/2012 13:30;email
1001;3/2/2012 13:45;email
1000;3/2/2012 14:00;email
1000;3/2/2012 14:15;email
1002;3/2/2012 14:30;email
1001;3/2/2012 14:45;email
1001;3/2/2012 15:00;email
1002;3/2/2012 15:15;email
1003;3/2/2012 15:30;email
1002;3/2/2012 15:45;email
1003;3/2/2012 16:00;email
1001;3/2/2012 16:15;email
1002;3/2/2012 16:30;email
1001;3/2/2012 16:45;email
1001;3/2/2012 17:00;email
1002;3/2/2012 17:15;email
1003;3/2/2012 17:30;email
1004;3/2/2012 17:45;email
1003;3/2/2012 18:00;email
1003;3/2/2012 18:15;email
1002;3/2/2012 18:30;email
1003;3/2/2012 18:45;email
1003;3/2/2012 19:00;email
1003;3/2/2012 19:15;email
1002;3/2/2012 19:30;email
1003;3/2/2012 19:45;email
1003;3/2/2012 20:00;email
1002;3/2/2012 20:15;email
1003;3/2/2012 20:30;email
1004;3/2/2012 20:45;email
1004;3/2/2012 21:00;email
1002;3/2/2012 21:15;email
1003;3/2/2012 21:30;email
1003;3/2/2012 21:45;email
1002;3/2/2012 22:00;email
1004;3/2/2012 22:15;email
1003;3/2/2012 22:30;email
1002;3/2/2012 22:45;email
1000;3/2/2012 23:00;email
1002;3/2/2012 23:15;email
1002;3/2/2012 23:30;email
999;3/2/2012 23:45;email
1001;4/2/2012 0:00;email
1000;4/2/2012 0:15;email
999;4/2/2012 0:30;email
1000;4/2/2012 0:45;email
1002;4/2/2012 1:00;email
1003;4/2/2012 1:15;email
1001;4/2/2012 1:30;email
1000;4/2/2012 1:45;email
1000;4/2/2012 2:00;email
1002;4/2/2012 2:15;email
1003;4/2/2012 2:30;email
1003;4/2/2012 2:45;email
1004;4/2/2012 3:00;email
1003;4/2/2012 3:15;email
1001;4/2/2012 3:30;email
1000;4/2/2012 3:45;email
1004;4/2/2012 4:00;email
1003;4/2/2012 4:15;email
1003;4/2/2012 4:30;email
1002;4/2/2012 4:45;email
1002;4/2/2012 5:00;email
1003;4/2/2012 5:15;email
1003;4/2/2012 5:30;email
1003;4/2/2012 5:45;email
1003;4/2/2012 6:00;email
1003;4/2/2012 6:15;email
1004;4/2/2012 6:30;email
1004;4/2/2012 6:45;email
1003;4/2/2012 7:00;email
1003;4/2/2012 7:15;email
1002;4/2/2012 7:30;email
1002;4/2/2012 7:45;email
1002;4/2/2012 8:00;email
2149;2/2/2012 8:15;file server
2148;2/2/2012 8:30;file server
2145;2/2/2012 8:45;file server
2147;2/2/2012 9:00;file server
2147;2/2/2012 9:15;file server
2147;2/2/2012 9:30;file server
2148;2/2/2012 9:45;file server
2148;2/2/2012 10:00;file server
2148;2/2/2012 10:15;file server
2148;2/2/2012 10:30;file server
2145;2/2/2012 10:45;file server
2144;2/2/2012 11:00;file server
2143;2/2/2012 11:15;file server
2143;2/2/2012 11:30;file server
2142;2/2/2012 11:45;file server
2144;2/2/2012 12:00;file server
2130;2/2/2012 12:15;file server
2131;2/2/2012 12:30;file server
2131;2/2/2012 12:45;file server
2131;2/2/2012 13:00;file server
2026;2/2/2012 13:15;file server
2023;2/2/2012 13:30;file server
2023;2/2/2012 13:45;file server
2027;2/2/2012 14:00;file server
1995;2/2/2012 14:15;file server
1996;2/2/2012 14:30;file server
1997;2/2/2012 14:45;file server
1998;2/2/2012 15:00;file server
1981;2/2/2012 15:15;file server
1983;2/2/2012 15:30;file server
1980;2/2/2012 15:45;file server
1979;2/2/2012 16:00;file server
1875;2/2/2012 16:15;file server
1877;2/2/2012 16:30;file server
1881;2/2/2012 16:45;file server
1882;2/2/2012 17:00;file server
1858;2/2/2012 17:15;file server
1856;2/2/2012 17:30;file server
1856;2/2/2012 17:45;file server
1856;2/2/2012 18:00;file server
1836;2/2/2012 18:15;file server
1838;2/2/2012 18:30;file server
1837;2/2/2012 18:45;file server
1838;2/2/2012 19:00;file server
1835;2/2/2012 19:15;file server
1838;2/2/2012 19:30;file server
1838;2/2/2012 19:45;file server
1841;2/2/2012 20:00;file server
1841;2/2/2012 20:15;file server
1838;2/2/2012 20:30;file server
1839;2/2/2012 20:45;file server
1841;2/2/2012 21:00;file server
1838;2/2/2012 21:15;file server
1839;2/2/2012 21:30;file server
1840;2/2/2012 21:45;file server
1840;2/2/2012 22:00;file server
1840;2/2/2012 22:15;file server
1839;2/2/2012 22:30;file server
1839;2/2/2012 22:45;file server
1839;2/2/2012 23:00;file server
1905;2/2/2012 23:15;file server
1906;2/2/2012 23:30;file server
1907;2/2/2012 23:45;file server
1907;3/2/2012 0:00;file server
1922;3/2/2012 0:15;file server
1919;3/2/2012 0:30;file server
1921;3/2/2012 0:45;file server
1923;3/2/2012 1:00;file server
1984;3/2/2012 1:15;file server
1983;3/2/2012 1:30;file server
1983;3/2/2012 1:45;file server
1983;3/2/2012 2:00;file server
2100;3/2/2012 2:15;file server
2099;3/2/2012 2:30;file server
2098;3/2/2012 2:45;file server
2098;3/2/2012 3:00;file server
2138;3/2/2012 3:15;file server
2138;3/2/2012 3:30;file server
2137;3/2/2012 3:45;file server
2136;3/2/2012 4:00;file server
2145;3/2/2012 4:15;file server
2145;3/2/2012 4:30;file server
2145;3/2/2012 4:45;file server
2144;3/2/2012 5:00;file server
2144;3/2/2012 5:15;file server
2146;3/2/2012 5:30;file server
2145;3/2/2012 5:45;file server
2145;3/2/2012 6:00;file server
2146;3/2/2012 6:15;file server
2146;3/2/2012 6:30;file server
2148;3/2/2012 6:45;file server
2147;3/2/2012 7:00;file server
2145;3/2/2012 7:15;file server
2142;3/2/2012 7:30;file server
2142;3/2/2012 7:45;file server
2143;3/2/2012 8:00;file server
2145;3/2/2012 8:15;file server
2147;3/2/2012 8:30;file server
2145;3/2/2012 8:45;file server
2145;3/2/2012 9:00;file server
2144;3/2/2012 9:15;file server
2146;3/2/2012 9:30;file server
2146;3/2/2012 9:45;file server
2145;3/2/2012 10:00;file server
2141;3/2/2012 10:15;file server
2143;3/2/2012 10:30;file server
2145;3/2/2012 10:45;file server
2142;3/2/2012 11:00;file server
2140;3/2/2012 11:15;file server
2141;3/2/2012 11:30;file server
2142;3/2/2012 11:45;file server
2145;3/2/2012 12:00;file server
2144;3/2/2012 12:15;file server
2144;3/2/2012 12:30;file server
2145;3/2/2012 12:45;file server
2144;3/2/2012 13:00;file server
2145;3/2/2012 13:15;file server
2145;3/2/2012 13:30;file server
2146;3/2/2012 13:45;file server
2147;3/2/2012 14:00;file server
2146;3/2/2012 14:15;file server
2147;3/2/2012 14:30;file server
2146;3/2/2012 14:45;file server
2145;3/2/2012 15:00;file server
2145;3/2/2012 15:15;file server
2146;3/2/2012 15:30;file server
2146;3/2/2012 15:45;file server
2145;3/2/2012 16:00;file server
2146;3/2/2012 16:15;file server
2147;3/2/2012 16:30;file server
2145;3/2/2012 16:45;file server
2143;3/2/2012 17:00;file server
2142;3/2/2012 17:15;file server
2147;3/2/2012 17:30;file server
2145;3/2/2012 17:45;file server
2144;3/2/2012 18:00;file server
2148;3/2/2012 18:15;file server
2144;3/2/2012 18:30;file server
2145;3/2/2012 18:45;file server
2146;3/2/2012 19:00;file server
2146;3/2/2012 19:15;file server
2145;3/2/2012 19:30;file server
2146;3/2/2012 19:45;file server
2147;3/2/2012 20:00;file server
2144;3/2/2012 20:15;file server
2143;3/2/2012 20:30;file server
2142;3/2/2012 20:45;file server
2142;3/2/2012 21:00;file server
2142;3/2/2012 21:15;file server
2141;3/2/2012 21:30;file server
2139;3/2/2012 21:45;file server
2145;3/2/2012 22:00;file server
2146;3/2/2012 22:15;file server
2146;3/2/2012 22:30;file server
2146;3/2/2012 22:45;file server
2144;3/2/2012 23:00;file server
2144;3/2/2012 23:15;file server
2143;3/2/2012 23:30;file server
2141;3/2/2012 23:45;file server
2144;4/2/2012 0:00;file server
2144;4/2/2012 0:15;file server
2148;4/2/2012 0:30;file server
2145;4/2/2012 0:45;file server
2147;4/2/2012 1:00;file server
2146;4/2/2012 1:15;file server
2147;4/2/2012 1:30;file server
2146;4/2/2012 1:45;file server
2144;4/2/2012 2:00;file server
2142;4/2/2012 2:15;file server
2142;4/2/2012 2:30;file server
2141;4/2/2012 2:45;file server
2145;4/2/2012 3:00;file server
2145;4/2/2012 3:15;file server
2148;4/2/2012 3:30;file server
2149;4/2/2012 3:45;file server
2149;4/2/2012 4:00;file server
2147;4/2/2012 4:15;file server
2145;4/2/2012 4:30;file server
2144;4/2/2012 4:45;file server
2141;4/2/2012 5:00;file server
2142;4/2/2012 5:15;file server
2144;4/2/2012 5:30;file server
2146;4/2/2012 5:45;file server
2146;4/2/2012 6:00;file server
2147;4/2/2012 6:15;file server
2146;4/2/2012 6:30;file server
2145;4/2/2012 6:45;file server
2146;4/2/2012 7:00;file server
2147;4/2/2012 7:15;file server
2146;4/2/2012 7:30;file server
2146;4/2/2012 7:45;file server
2145;4/2/2012 8:00;file server
1953;2/2/2012 8:15;loan
1950;2/2/2012 8:30;loan
1948;2/2/2012 8:45;loan
1948;2/2/2012 9:00;loan
1946;2/2/2012 9:15;loan
1947;2/2/2012 9:30;loan
1947;2/2/2012 9:45;loan
3266;2/2/2012 10:00;loan
3261;2/2/2012 10:15;loan
3262;2/2/2012 10:30;loan
3263;2/2/2012 10:45;loan
3269;2/2/2012 11:00;loan
3268;2/2/2012 11:15;loan
3267;2/2/2012 11:30;loan
3275;2/2/2012 11:45;loan
3273;2/2/2012 12:00;loan
3245;2/2/2012 12:15;loan
3240;2/2/2012 12:30;loan
3236;2/2/2012 12:45;loan
3239;2/2/2012 13:00;loan
3071;2/2/2012 13:15;loan
3075;2/2/2012 13:30;loan
3078;2/2/2012 13:45;loan
3075;2/2/2012 14:00;loan
3030;2/2/2012 14:15;loan
3029;2/2/2012 14:30;loan
3028;2/2/2012 14:45;loan
3028;2/2/2012 15:00;loan
3002;2/2/2012 15:15;loan
3008;2/2/2012 15:30;loan
3012;2/2/2012 15:45;loan
3010;2/2/2012 16:00;loan
2883;2/2/2012 16:15;loan
2888;2/2/2012 16:30;loan
2885;2/2/2012 16:45;loan
2886;2/2/2012 17:00;loan
2847;2/2/2012 17:15;loan
2852;2/2/2012 17:30;loan
2850;2/2/2012 17:45;loan
2854;2/2/2012 18:00;loan
2827;2/2/2012 18:15;loan
2826;2/2/2012 18:30;loan
2824;2/2/2012 18:45;loan
2824;2/2/2012 19:00;loan
2822;2/2/2012 19:15;loan
2823;2/2/2012 19:30;loan
2822;2/2/2012 19:45;loan
2828;2/2/2012 20:00;loan
2826;2/2/2012 20:15;loan
2823;2/2/2012 20:30;loan
2825;2/2/2012 20:45;loan
1680;2/2/2012 21:00;loan
1681;2/2/2012 21:15;loan
1683;2/2/2012 21:30;loan
1680;2/2/2012 21:45;loan
1681;2/2/2012 22:00;loan
1680;2/2/2012 22:15;loan
1680;2/2/2012 22:30;loan
1682;2/2/2012 22:45;loan
1682;2/2/2012 23:00;loan
1746;2/2/2012 23:15;loan
1740;2/2/2012 23:30;loan
1741;2/2/2012 23:45;loan
1740;3/2/2012 0:00;loan
1757;3/2/2012 0:15;loan
1754;3/2/2012 0:30;loan
1754;3/2/2012 0:45;loan
1753;3/2/2012 1:00;loan
1807;3/2/2012 1:15;loan
1807;3/2/2012 1:30;loan
1809;3/2/2012 1:45;loan
1807;3/2/2012 2:00;loan
1905;3/2/2012 2:15;loan
1902;3/2/2012 2:30;loan
1899;3/2/2012 2:45;loan
1899;3/2/2012 3:00;loan
1941;3/2/2012 3:15;loan
1939;3/2/2012 3:30;loan
1940;3/2/2012 3:45;loan
1943;3/2/2012 4:00;loan
