num_ipaddr,healthtime,machineclass
7658,2012-02-03 03:15:00,office
3332,2012-02-03 03:15:00,loan
3301,2012-02-03 03:15:00,teller
4035,2012-02-03 03:30:00,atm
28731,2012-02-03 03:30:00,multiple
34303,2012-02-03 03:30:00,compute
21332,2012-02-03 03:30:00,file server
7163,2012-02-03 03:30:00,email
16055,2012-02-03 03:30:00,web
7659,2012-02-03 03:30:00,office
3335,2012-02-03 03:30:00,loan
3300,2012-02-03 03:30:00,teller
4035,2012-02-03 03:45:00,atm
28742,2012-02-03 03:45:00,multiple
34311,2012-02-03 03:45:00,compute
21338,2012-02-03 03:45:00,file server
7162,2012-02-03 03:45:00,email
16051,2012-02-03 03:45:00,web
7657,2012-02-03 03:45:00,office
3337,2012-02-03 03:45:00,loan
3298,2012-02-03 03:45:00,teller
4037,2012-02-03 04:00:00,atm
28731,2012-02-03 04:00:00,multiple
34298,2012-02-03 04:00:00,compute
21338,2012-02-03 04:00:00,file server
7166,2012-02-03 04:00:00,email
16059,2012-02-03 04:00:00,web
7662,2012-02-03 04:00:00,office
3340,2012-02-03 04:00:00,loan
3296,2012-02-03 04:00:00,teller
4035,2012-02-03 04:15:00,atm
28720,2012-02-03 04:15:00,multiple
34292,2012-02-03 04:15:00,compute
21341,2012-02-03 04:15:00,file server
7164,2012-02-03 04:15:00,email
16055,2012-02-03 04:15:00,web
7664,2012-02-03 04:15:00,office
3340,2012-02-03 04:15:00,loan
3297,2012-02-03 04:15:00,teller
4034,2012-02-03 04:30:00,atm
28718,2012-02-03 04:30:00,multiple
34299,2012-02-03 04:30:00,compute
21336,2012-02-03 04:30:00,file server
7163,2012-02-03 04:30:00,email
16056,2012-02-03 04:30:00,web
7662,2012-02-03 04:30:00,office
3338,2012-02-03 04:30:00,loan
3302,2012-02-03 04:30:00,teller
4033,2012-02-03 04:45:00,atm
28713,2012-02-03 04:45:00,multiple
34301,2012-02-03 04:45:00,compute
21339,2012-02-03 04:45:00,file server
7162,2012-02-03 04:45:00,email
16052,2012-02-03 04:45:00,web
7663,2012-02-03 04:45:00,office
3336,2012-02-03 04:45:00,loan
3297,2012-02-03 04:45:00,teller
4034,2012-02-03 05:00:00,atm
28719,2012-02-03 05:00:00,multiple
34308,2012-02-03 05:00:00,compute
21336,2012-02-03 05:00:00,file server
7159,2012-02-03 05:00:00,email
16055,2012-02-03 05:00:00,web
7661,2012-02-03 05:00:00,office
3333,2012-02-03 05:00:00,loan
3302,2012-02-03 05:00:00,teller
4035,2012-02-03 05:15:00,atm
28720,2012-02-03 05:15:00,multiple
34318,2012-02-03 05:15:00,compute
21338,2012-02-03 05:15:00,file server
7162,2012-02-03 05:15:00,email
16059,2012-02-03 05:15:00,web
7665,2012-02-03 05:15:00,office
3339,2012-02-03 05:15:00,loan
3302,2012-02-03 05:15:00,teller
4035,2012-02-03 05:30:00,atm
28729,2012-02-03 05:30:00,multiple
34319,2012-02-03 05:30:00,compute
21345,2012-02-03 05:30:00,file server
7169,2012-02-03 05:30:00,email
16066,2012-02-03 05:30:00,web
7669,2012-02-03 05:30:00,office
3340,2012-02-03 05:30:00,loan
3300,2012-02-03 05:30:00,teller
4036,2012-02-03 05:45:00,atm
28735,2012-02-03 05:45:00,multiple
34326,2012-02-03 05:45:00,compute
21344,2012-02-03 05:45:00,file server
7173,2012-02-03 05:45:00,email
16058,2012-02-03 05:45:00,web
7662,2012-02-03 05:45:00,office
3337,2012-02-03 05:45:00,loan
3297,2012-02-03 05:45:00,teller
4036,2012-02-03 06:00:00,atm
28737,2012-02-03 06:00:00,multiple
34322,2012-02-03 06:00:00,compute
21336,2012-02-03 06:00:00,file server
7170,2012-02-03 06:00:00,email
16057,2012-02-03 06:00:00,web
7650,2012-02-03 06:00:00,office
3339,2012-02-03 06:00:00,loan
3297,2012-02-03 06:00:00,teller
4035,2012-02-03 06:15:00,atm
28742,2012-02-03 06:15:00,multiple
34324,2012-02-03 06:15:00,compute
21338,2012-02-03 06:15:00,file server
7167,2012-02-03 06:15:00,email
16049,2012-02-03 06:15:00,web
7652,2012-02-03 06:15:00,office
3334,2012-02-03 06:15:00,loan
3293,2012-02-03 06:15:00,teller
4033,2012-02-03 06:30:00,atm
28734,2012-02-03 06:30:00,multiple
34319,2012-02-03 06:30:00,compute
21331,2012-02-03 06:30:00,file server
7164,2012-02-03 06:30:00,email
16046,2012-02-03 06:30:00,web
7655,2012-02-03 06:30:00,office
3338,2012-02-03 06:30:00,loan
3290,2012-02-03 06:30:00,teller
4032,2012-02-03 06:45:00,atm
28728,2012-02-03 06:45:00,multiple
34319,2012-02-03 06:45:00,compute
21342,2012-02-03 06:45:00,file server
7162,2012-02-03 06:45:00,email
16044,2012-02-03 06:45:00,web
7662,2012-02-03 06:45:00,office
3341,2012-02-03 06:45:00,loan
3291,2012-02-03 06:45:00,teller
4038,2012-02-03 18:00:00,atm
28732,2012-02-03 18:00:00,multiple
34325,2012-02-03 18:00:00,compute
21343,2012-02-03 18:00:00,file server
7164,2012-02-03 18:00:00,email
16050,2012-02-03 18:00:00,web
12917,2012-02-03 18:00:00,office
5538,2012-02-03 18:00:00,loan
5538,2012-02-03 18:00:00,teller
4038,2012-02-03 18:15:00,atm
28736,2012-02-03 18:15:00,multiple
34313,2012-02-03 18:15:00,compute
21349,2012-02-03 18:15:00,file server
7162,2012-02-03 18:15:00,email
16045,2012-02-03 18:15:00,web
12903,2012-02-03 18:15:00,office
5540,2012-02-03 18:15:00,loan
5538,2012-02-03 18:15:00,teller
4036,2012-02-03 18:30:00,atm
28735,2012-02-03 18:30:00,multiple
34311,2012-02-03 18:30:00,compute
21352,2012-02-03 18:30:00,file server
7159,2012-02-03 18:30:00,email
16047,2012-02-03 18:30:00,web
12905,2012-02-03 18:30:00,office
5536,2012-02-03 18:30:00,loan
5540,2012-02-03 18:30:00,teller
4035,2012-02-03 18:45:00,atm
28738,2012-02-03 18:45:00,multiple
34308,2012-02-03 18:45:00,compute
21344,2012-02-03 18:45:00,file server
7165,2012-02-03 18:45:00,email
16050,2012-02-03 18:45:00,web
12904,2012-02-03 18:45:00,office
5541,2012-02-03 18:45:00,loan
5540,2012-02-03 18:45:00,teller
4035,2012-02-03 19:00:00,atm
28726,2012-02-03 19:00:00,multiple
34303,2012-02-03 19:00:00,compute
21345,2012-02-03 19:00:00,file server
7170,2012-02-03 19:00:00,email
16049,2012-02-03 19:00:00,web
12910,2012-02-03 19:00:00,office
5537,2012-02-03 19:00:00,loan
5539,2012-02-03 19:00:00,teller
4034,2012-02-03 19:15:00,atm
28724,2012-02-03 19:15:00,multiple
34311,2012-02-03 19:15:00,compute
21348,2012-02-03 19:15:00,file server
7173,2012-02-03 19:15:00,email
16051,2012-02-03 19:15:00,web
12921,2012-02-03 19:15:00,office
5535,2012-02-03 19:15:00,loan
5540,2012-02-03 19:15:00,teller
4034,2012-02-03 19:30:00,atm
28725,2012-02-03 19:30:00,multiple
34291,2012-02-03 19:30:00,compute
21349,2012-02-03 19:30:00,file server
7173,2012-02-03 19:30:00,email
16057,2012-02-03 19:30:00,web
12921,2012-02-03 19:30:00,office
5531,2012-02-03 19:30:00,loan
5535,2012-02-03 19:30:00,teller
4035,2012-02-03 19:45:00,atm
28726,2012-02-03 19:45:00,multiple
34292,2012-02-03 19:45:00,compute
21345,2012-02-03 19:45:00,file server
7169,2012-02-03 19:45:00,email
16045,2012-02-03 19:45:00,web
12921,2012-02-03 19:45:00,office
5530,2012-02-03 19:45:00,loan
5538,2012-02-03 19:45:00,teller
4036,2012-02-03 20:00:00,atm
28734,2012-02-03 20:00:00,multiple
34292,2012-02-03 20:00:00,compute
21344,2012-02-03 20:00:00,file server
7166,2012-02-03 20:00:00,email
16041,2012-02-03 20:00:00,web
12920,2012-02-03 20:00:00,office
5532,2012-02-03 20:00:00,loan
5530,2012-02-03 20:00:00,teller
4037,2012-02-03 20:15:00,atm
28738,2012-02-03 20:15:00,multiple
34305,2012-02-03 20:15:00,compute
21337,2012-02-03 20:15:00,file server
7166,2012-02-03 20:15:00,email
16049,2012-02-03 20:15:00,web
12914,2012-02-03 20:15:00,office
5533,2012-02-03 20:15:00,loan
5535,2012-02-03 20:15:00,teller
4036,2012-02-03 20:30:00,atm
28736,2012-02-03 20:30:00,multiple
34315,2012-02-03 20:30:00,compute
21339,2012-02-03 20:30:00,file server
7168,2012-02-03 20:30:00,email
16053,2012-02-03 20:30:00,web
12917,2012-02-03 20:30:00,office
5537,2012-02-03 20:30:00,loan
5536,2012-02-03 20:30:00,teller
4034,2012-02-03 20:45:00,atm
28736,2012-02-03 20:45:00,multiple
34314,2012-02-03 20:45:00,compute
21347,2012-02-03 20:45:00,file server
7170,2012-02-03 20:45:00,email
16050,2012-02-03 20:45:00,web
12918,2012-02-03 20:45:00,office
5532,2012-02-03 20:45:00,loan
5536,2012-02-03 20:45:00,teller
4036,2012-02-03 21:00:00,atm
28738,2012-02-03 21:00:00,multiple
34313,2012-02-03 21:00:00,compute
21353,2012-02-03 21:00:00,file server
7171,2012-02-03 21:00:00,email
16053,2012-02-03 21:00:00,web
12926,2012-02-03 21:00:00,office
5529,2012-02-03 21:00:00,loan
5535,2012-02-03 21:00:00,teller
4034,2012-02-03 21:15:00,atm
28727,2012-02-03 21:15:00,multiple
34307,2012-02-03 21:15:00,compute
21351,2012-02-03 21:15:00,file server
7166,2012-02-03 21:15:00,email
16049,2012-02-03 21:15:00,web
12927,2012-02-03 21:15:00,office
5536,2012-02-03 21:15:00,loan
5535,2012-02-03 21:15:00,teller
4035,2012-02-03 21:30:00,atm
28733,2012-02-03 21:30:00,multiple
34308,2012-02-03 21:30:00,compute
21349,2012-02-03 21:30:00,file server
7164,2012-02-03 21:30:00,email
16047,2012-02-03 21:30:00,web
12930,2012-02-03 21:30:00,office
5530,2012-02-03 21:30:00,loan
5535,2012-02-03 21:30:00,teller
4036,2012-02-03 21:45:00,atm
28736,2012-02-03 21:45:00,multiple
34307,2012-02-03 21:45:00,compute
21347,2012-02-03 21:45:00,file server
7161,2012-02-03 21:45:00,email
16042,2012-02-03 21:45:00,web
12919,2012-02-03 21:45:00,office
5536,2012-02-03 21:45:00,loan
5536,2012-02-03 21:45:00,teller
4034,2012-02-03 22:00:00,atm
28728,2012-02-03 22:00:00,multiple
34306,2012-02-03 22:00:00,compute
21346,2012-02-03 22:00:00,file server
7156,2012-02-03 22:00:00,email
16050,2012-02-03 22:00:00,web
12922,2012-02-03 22:00:00,office
5539,2012-02-03 22:00:00,loan
5538,2012-02-03 22:00:00,teller
4035,2012-02-03 22:15:00,atm
28720,2012-02-03 22:15:00,multiple
34311,2012-02-03 22:15:00,compute
21337,2012-02-03 22:15:00,file server
7161,2012-02-03 22:15:00,email
16053,2012-02-03 22:15:00,web
12924,2012-02-03 22:15:00,office
5544,2012-02-03 22:15:00,loan
5542,2012-02-03 22:15:00,teller
4034,2012-02-03 22:30:00,atm
28720,2012-02-03 22:30:00,multiple
34316,2012-02-03 22:30:00,compute
21351,2012-02-03 22:30:00,file server
7165,2012-02-03 22:30:00,email
16062,2012-02-03 22:30:00,web
12913,2012-02-03 22:30:00,office
5534,2012-02-03 22:30:00,loan
5540,2012-02-03 22:30:00,teller
4035,2012-02-03 22:45:00,atm
28733,2012-02-03 22:45:00,multiple
34306,2012-02-03 22:45:00,compute
21355,2012-02-03 22:45:00,file server
7168,2012-02-03 22:45:00,email
16055,2012-02-03 22:45:00,web
12918,2012-02-03 22:45:00,office
5540,2012-02-03 22:45:00,loan
5535,2012-02-03 22:45:00,teller
4036,2012-02-03 23:00:00,atm
28732,2012-02-03 23:00:00,multiple
34306,2012-02-03 23:00:00,compute
21346,2012-02-03 23:00:00,file server
7172,2012-02-03 23:00:00,email
16057,2012-02-03 23:00:00,web
12915,2012-02-03 23:00:00,office
5539,2012-02-03 23:00:00,loan
5535,2012-02-03 23:00:00,teller
4036,2012-02-03 23:15:00,atm
28726,2012-02-03 23:15:00,multiple
34309,2012-02-03 23:15:00,compute
21342,2012-02-03 23:15:00,file server
7170,2012-02-03 23:15:00,email
16057,2012-02-03 23:15:00,web
12916,2012-02-03 23:15:00,office
5539,2012-02-03 23:15:00,loan
5538,2012-02-03 23:15:00,teller
4035,2012-02-03 23:30:00,atm
28737,2012-02-03 23:30:00,multiple
34321,2012-02-03 23:30:00,compute
21338,2012-02-03 23:30:00,file server
7166,2012-02-03 23:30:00,email
16051,2012-02-03 23:30:00,web
12924,2012-02-03 23:30:00,office
5537,2012-02-03 23:30:00,loan
5544,2012-02-03 23:30:00,teller
4036,2012-02-03 23:45:00,atm
28730,2012-02-03 23:45:00,multiple
34320,2012-02-03 23:45:00,compute
21341,2012-02-03 23:45:00,file server
7168,2012-02-03 23:45:00,email
16050,2012-02-03 23:45:00,web
12935,2012-02-03 23:45:00,office
5531,2012-02-03 23:45:00,loan
5539,2012-02-03 23:45:00,teller
4035,2012-02-04 00:00:00,atm
28743,2012-02-04 00:00:00,multiple
34314,2012-02-04 00:00:00,compute
21351,2012-02-04 00:00:00,file server
7171,2012-02-04 00:00:00,email
16054,2012-02-04 00:00:00,web
12934,2012-02-04 00:00:00,office
5534,2012-02-04 00:00:00,loan
5536,2012-02-04 00:00:00,teller
4034,2012-02-04 00:15:00,atm
28730,2012-02-04 00:15:00,multiple
34308,2012-02-04 00:15:00,compute
21353,2012-02-04 00:15:00,file server
7171,2012-02-04 00:15:00,email
16045,2012-02-04 00:15:00,web
12928,2012-02-04 00:15:00,office
5536,2012-02-04 00:15:00,loan
5537,2012-02-04 00:15:00,teller
4033,2012-02-04 00:30:00,atm
28724,2012-02-04 00:30:00,multiple
34310,2012-02-04 00:30:00,compute
21342,2012-02-04 00:30:00,file server
7171,2012-02-04 00:30:00,email
