num_ipaddr,healthtime,machineclass
9690,2012-02-03 16:45:00,loan
8189,2012-02-03 16:45:00,teller
4959,2012-02-02 16:00:00,atm
30074,2012-02-02 16:00:00,multiple
34600,2012-02-02 16:00:00,compute
21968,2012-02-02 16:00:00,file server
7448,2012-02-02 16:00:00,email
16788,2012-02-02 16:00:00,web
25873,2012-02-02 16:00:00,office
9689,2012-02-02 16:00:00,loan
8191,2012-02-02 16:00:00,teller
4958,2012-02-02 16:15:00,atm
30079,2012-02-02 16:15:00,multiple
34606,2012-02-02 16:15:00,compute
21975,2012-02-02 16:15:00,file server
7454,2012-02-02 16:15:00,email
16791,2012-02-02 16:15:00,web
25869,2012-02-02 16:15:00,office
9688,2012-02-02 16:15:00,loan
8197,2012-02-02 16:15:00,teller
4960,2012-02-02 16:30:00,atm
30069,2012-02-02 16:30:00,multiple
34601,2012-02-02 16:30:00,compute
21968,2012-02-02 16:30:00,file server
7452,2012-02-02 16:30:00,email
16794,2012-02-02 16:30:00,web
25887,2012-02-02 16:30:00,office
9687,2012-02-02 16:30:00,loan
8201,2012-02-02 16:30:00,teller
4958,2012-02-02 16:45:00,atm
30077,2012-02-02 16:45:00,multiple
34593,2012-02-02 16:45:00,compute
21976,2012-02-02 16:45:00,file server
7448,2012-02-02 16:45:00,email
16795,2012-02-02 16:45:00,web
25876,2012-02-02 16:45:00,office
9691,2012-02-02 16:45:00,loan
8185,2012-02-02 16:45:00,teller
4959,2012-02-02 17:00:00,atm
30074,2012-02-02 17:00:00,multiple
34589,2012-02-02 17:00:00,compute
21972,2012-02-02 17:00:00,file server
7441,2012-02-02 17:00:00,email
16791,2012-02-02 17:00:00,web
25888,2012-02-02 17:00:00,office
9687,2012-02-02 17:00:00,loan
8187,2012-02-02 17:00:00,teller
4958,2012-02-02 17:15:00,atm
30080,2012-02-02 17:15:00,multiple
34576,2012-02-02 17:15:00,compute
21972,2012-02-02 17:15:00,file server
7443,2012-02-02 17:15:00,email
16783,2012-02-02 17:15:00,web
25887,2012-02-02 17:15:00,office
9685,2012-02-02 17:15:00,loan
8177,2012-02-02 17:15:00,teller
4961,2012-02-02 17:30:00,atm
30080,2012-02-02 17:30:00,multiple
34590,2012-02-02 17:30:00,compute
21969,2012-02-02 17:30:00,file server
7441,2012-02-02 17:30:00,email
16776,2012-02-02 17:30:00,web
25880,2012-02-02 17:30:00,office
9693,2012-02-02 17:30:00,loan
8185,2012-02-02 17:30:00,teller
4960,2012-02-02 17:45:00,atm
30081,2012-02-02 17:45:00,multiple
34591,2012-02-02 17:45:00,compute
21969,2012-02-02 17:45:00,file server
7446,2012-02-02 17:45:00,email
16783,2012-02-02 17:45:00,web
25892,2012-02-02 17:45:00,office
9689,2012-02-02 17:45:00,loan
8195,2012-02-02 17:45:00,teller
4960,2012-02-02 18:00:00,atm
30081,2012-02-02 18:00:00,multiple
34595,2012-02-02 18:00:00,compute
21968,2012-02-02 18:00:00,file server
7447,2012-02-02 18:00:00,email
16774,2012-02-02 18:00:00,web
25879,2012-02-02 18:00:00,office
9693,2012-02-02 18:00:00,loan
8188,2012-02-02 18:00:00,teller
4959,2012-02-02 18:15:00,atm
30079,2012-02-02 18:15:00,multiple
34586,2012-02-02 18:15:00,compute
21964,2012-02-02 18:15:00,file server
7444,2012-02-02 18:15:00,email
16777,2012-02-02 18:15:00,web
25872,2012-02-02 18:15:00,office
9692,2012-02-02 18:15:00,loan
8193,2012-02-02 18:15:00,teller
4960,2012-02-02 18:30:00,atm
30077,2012-02-02 18:30:00,multiple
34574,2012-02-02 18:30:00,compute
21972,2012-02-02 18:30:00,file server
7438,2012-02-02 18:30:00,email
16787,2012-02-02 18:30:00,web
25879,2012-02-02 18:30:00,office
9694,2012-02-02 18:30:00,loan
8197,2012-02-02 18:30:00,teller
4960,2012-02-02 18:45:00,atm
30089,2012-02-02 18:45:00,multiple
34576,2012-02-02 18:45:00,compute
21971,2012-02-02 18:45:00,file server
7440,2012-02-02 18:45:00,email
16791,2012-02-02 18:45:00,web
25884,2012-02-02 18:45:00,office
9696,2012-02-02 18:45:00,loan
8196,2012-02-02 18:45:00,teller
4961,2012-02-02 19:00:00,atm
30088,2012-02-02 19:00:00,multiple
34589,2012-02-02 19:00:00,compute
21970,2012-02-02 19:00:00,file server
7444,2012-02-02 19:00:00,email
16794,2012-02-02 19:00:00,web
25882,2012-02-02 19:00:00,office
9685,2012-02-02 19:00:00,loan
8189,2012-02-02 19:00:00,teller
4962,2012-02-02 19:15:00,atm
30091,2012-02-02 19:15:00,multiple
34585,2012-02-02 19:15:00,compute
21964,2012-02-02 19:15:00,file server
7447,2012-02-02 19:15:00,email
16786,2012-02-02 19:15:00,web
25875,2012-02-02 19:15:00,office
9685,2012-02-02 19:15:00,loan
8194,2012-02-02 19:15:00,teller
4962,2012-02-02 19:30:00,atm
30075,2012-02-02 19:30:00,multiple
34579,2012-02-02 19:30:00,compute
21956,2012-02-02 19:30:00,file server
7450,2012-02-02 19:30:00,email
16786,2012-02-02 19:30:00,web
25866,2012-02-02 19:30:00,office
9681,2012-02-02 19:30:00,loan
8200,2012-02-02 19:30:00,teller
4959,2012-02-02 19:45:00,atm
30063,2012-02-02 19:45:00,multiple
34581,2012-02-02 19:45:00,compute
21963,2012-02-02 19:45:00,file server
7448,2012-02-02 19:45:00,email
16794,2012-02-02 19:45:00,web
25872,2012-02-02 19:45:00,office
9687,2012-02-02 19:45:00,loan
8198,2012-02-02 19:45:00,teller
4961,2012-02-03 01:00:00,atm
30063,2012-02-03 01:00:00,multiple
34580,2012-02-03 01:00:00,compute
21968,2012-02-03 01:00:00,file server
7442,2012-02-03 01:00:00,email
16792,2012-02-03 01:00:00,web
15459,2012-02-03 01:00:00,office
5757,2012-02-03 01:00:00,loan
4907,2012-02-03 01:00:00,teller
4959,2012-02-03 01:15:00,atm
30081,2012-02-03 01:15:00,multiple
34592,2012-02-03 01:15:00,compute
21964,2012-02-03 01:15:00,file server
7445,2012-02-03 01:15:00,email
16783,2012-02-03 01:15:00,web
15453,2012-02-03 01:15:00,office
5753,2012-02-03 01:15:00,loan
4906,2012-02-03 01:15:00,teller
4960,2012-02-03 01:30:00,atm
30076,2012-02-03 01:30:00,multiple
34590,2012-02-03 01:30:00,compute
21973,2012-02-03 01:30:00,file server
7442,2012-02-03 01:30:00,email
16784,2012-02-03 01:30:00,web
15468,2012-02-03 01:30:00,office
5761,2012-02-03 01:30:00,loan
4899,2012-02-03 01:30:00,teller
4957,2012-02-03 01:45:00,atm
30088,2012-02-03 01:45:00,multiple
34593,2012-02-03 01:45:00,compute
21982,2012-02-03 01:45:00,file server
7444,2012-02-03 01:45:00,email
16788,2012-02-03 01:45:00,web
15481,2012-02-03 01:45:00,office
5765,2012-02-03 01:45:00,loan
4902,2012-02-03 01:45:00,teller
4956,2012-02-03 02:00:00,atm
30099,2012-02-03 02:00:00,multiple
34596,2012-02-03 02:00:00,compute
21985,2012-02-03 02:00:00,file server
7447,2012-02-03 02:00:00,email
16790,2012-02-03 02:00:00,web
15474,2012-02-03 02:00:00,office
5768,2012-02-03 02:00:00,loan
4903,2012-02-03 02:00:00,teller
4955,2012-02-03 02:15:00,atm
30087,2012-02-03 02:15:00,multiple
34599,2012-02-03 02:15:00,compute
21984,2012-02-03 02:15:00,file server
7444,2012-02-03 02:15:00,email
16793,2012-02-03 02:15:00,web
15472,2012-02-03 02:15:00,office
5764,2012-02-03 02:15:00,loan
4910,2012-02-03 02:15:00,teller
4953,2012-02-03 02:30:00,atm
30076,2012-02-03 02:30:00,multiple
34586,2012-02-03 02:30:00,compute
21981,2012-02-03 02:30:00,file server
7445,2012-02-03 02:30:00,email
16785,2012-02-03 02:30:00,web
15473,2012-02-03 02:30:00,office
5775,2012-02-03 02:30:00,loan
4910,2012-02-03 02:30:00,teller
4956,2012-02-03 02:45:00,atm
30071,2012-02-03 02:45:00,multiple
34581,2012-02-03 02:45:00,compute
21977,2012-02-03 02:45:00,file server
7442,2012-02-03 02:45:00,email
16779,2012-02-03 02:45:00,web
15482,2012-02-03 02:45:00,office
5776,2012-02-03 02:45:00,loan
4910,2012-02-03 02:45:00,teller
4957,2012-02-03 03:00:00,atm
30074,2012-02-03 03:00:00,multiple
34592,2012-02-03 03:00:00,compute
21970,2012-02-03 03:00:00,file server
7445,2012-02-03 03:00:00,email
16792,2012-02-03 03:00:00,web
15481,2012-02-03 03:00:00,office
5771,2012-02-03 03:00:00,loan
4910,2012-02-03 03:00:00,teller
4958,2012-02-03 03:15:00,atm
30084,2012-02-03 03:15:00,multiple
34584,2012-02-03 03:15:00,compute
21968,2012-02-03 03:15:00,file server
7443,2012-02-03 03:15:00,email
16782,2012-02-03 03:15:00,web
15479,2012-02-03 03:15:00,office
5761,2012-02-03 03:15:00,loan
4907,2012-02-03 03:15:00,teller
4958,2012-02-03 03:30:00,atm
30083,2012-02-03 03:30:00,multiple
34579,2012-02-03 03:30:00,compute
21969,2012-02-03 03:30:00,file server
7449,2012-02-03 03:30:00,email
16781,2012-02-03 03:30:00,web
15478,2012-02-03 03:30:00,office
5764,2012-02-03 03:30:00,loan
4902,2012-02-03 03:30:00,teller
4958,2012-02-03 03:45:00,atm
30085,2012-02-03 03:45:00,multiple
34579,2012-02-03 03:45:00,compute
21964,2012-02-03 03:45:00,file server
7446,2012-02-03 03:45:00,email
16780,2012-02-03 03:45:00,web
15478,2012-02-03 03:45:00,office
5763,2012-02-03 03:45:00,loan
4907,2012-02-03 03:45:00,teller
4958,2012-02-03 04:00:00,atm
30078,2012-02-03 04:00:00,multiple
34576,2012-02-03 04:00:00,compute
21966,2012-02-03 04:00:00,file server
7445,2012-02-03 04:00:00,email
16782,2012-02-03 04:00:00,web
15461,2012-02-03 04:00:00,office
5761,2012-02-03 04:00:00,loan
4908,2012-02-03 04:00:00,teller
4960,2012-02-03 04:15:00,atm
30074,2012-02-03 04:15:00,multiple
34587,2012-02-03 04:15:00,compute
21965,2012-02-03 04:15:00,file server
7443,2012-02-03 04:15:00,email
16786,2012-02-03 04:15:00,web
15469,2012-02-03 04:15:00,office
5764,2012-02-03 04:15:00,loan
4907,2012-02-03 04:15:00,teller
4960,2012-02-03 04:30:00,atm
30077,2012-02-03 04:30:00,multiple
34591,2012-02-03 04:30:00,compute
21967,2012-02-03 04:30:00,file server
7446,2012-02-03 04:30:00,email
16788,2012-02-03 04:30:00,web
15470,2012-02-03 04:30:00,office
5765,2012-02-03 04:30:00,loan
4905,2012-02-03 04:30:00,teller
4958,2012-02-03 04:45:00,atm
30072,2012-02-03 04:45:00,multiple
34587,2012-02-03 04:45:00,compute
21964,2012-02-03 04:45:00,file server
7445,2012-02-03 04:45:00,email
16793,2012-02-03 04:45:00,web
15464,2012-02-03 04:45:00,office
5768,2012-02-03 04:45:00,loan
4905,2012-02-03 04:45:00,teller
4958,2012-02-03 05:00:00,atm
30079,2012-02-03 05:00:00,multiple
34585,2012-02-03 05:00:00,compute
21968,2012-02-03 05:00:00,file server
7443,2012-02-03 05:00:00,email
16784,2012-02-03 05:00:00,web
15475,2012-02-03 05:00:00,office
5772,2012-02-03 05:00:00,loan
4904,2012-02-03 05:00:00,teller
4956,2012-02-03 05:15:00,atm
30059,2012-02-03 05:15:00,multiple
34588,2012-02-03 05:15:00,compute
21968,2012-02-03 05:15:00,file server
7441,2012-02-03 05:15:00,email
16774,2012-02-03 05:15:00,web
15477,2012-02-03 05:15:00,office
5774,2012-02-03 05:15:00,loan
4910,2012-02-03 05:15:00,teller
4956,2012-02-03 05:30:00,atm
30059,2012-02-03 05:30:00,multiple
34595,2012-02-03 05:30:00,compute
21960,2012-02-03 05:30:00,file server
7441,2012-02-03 05:30:00,email
16778,2012-02-03 05:30:00,web
15486,2012-02-03 05:30:00,office
5772,2012-02-03 05:30:00,loan
4912,2012-02-03 05:30:00,teller
4958,2012-02-03 05:45:00,atm
30054,2012-02-03 05:45:00,multiple
34586,2012-02-03 05:45:00,compute
21958,2012-02-03 05:45:00,file server
7442,2012-02-03 05:45:00,email
16785,2012-02-03 05:45:00,web
15485,2012-02-03 05:45:00,office
5769,2012-02-03 05:45:00,loan
4913,2012-02-03 05:45:00,teller
4962,2012-02-03 06:00:00,atm
30081,2012-02-03 06:00:00,multiple
34588,2012-02-03 06:00:00,compute
21964,2012-02-03 06:00:00,file server
7446,2012-02-03 06:00:00,email
16784,2012-02-03 06:00:00,web
15486,2012-02-03 06:00:00,office
5770,2012-02-03 06:00:00,loan
4904,2012-02-03 06:00:00,teller
4961,2012-02-03 06:15:00,atm
30072,2012-02-03 06:15:00,multiple
34590,2012-02-03 06:15:00,compute
21966,2012-02-03 06:15:00,file server
7447,2012-02-03 06:15:00,email
16788,2012-02-03 06:15:00,web
15470,2012-02-03 06:15:00,office
5774,2012-02-03 06:15:00,loan
4903,2012-02-03 06:15:00,teller
4960,2012-02-03 06:30:00,atm
30072,2012-02-03 06:30:00,multiple
34590,2012-02-03 06:30:00,compute
21973,2012-02-03 06:30:00,file server
7447,2012-02-03 06:30:00,email
16790,2012-02-03 06:30:00,web
15452,2012-02-03 06:30:00,office
5768,2012-02-03 06:30:00,loan
4904,2012-02-03 06:30:00,teller
4957,2012-02-03 06:45:00,atm
30072,2012-02-03 06:45:00,multiple
34596,2012-02-03 06:45:00,compute
21972,2012-02-03 06:45:00,file server
7443,2012-02-03 06:45:00,email
16788,2012-02-03 06:45:00,web
15444,2012-02-03 06:45:00,office
5765,2012-02-03 06:45:00,loan
4906,2012-02-03 06:45:00,teller
4958,2012-02-03 18:00:00,atm
30066,2012-02-03 18:00:00,multiple
34584,2012-02-03 18:00:00,compute
21954,2012-02-03 18:00:00,file server
7448,2012-02-03 18:00:00,email
16788,2012-02-03 18:00:00,web
25876,2012-02-03 18:00:00,office
9694,2012-02-03 18:00:00,loan
8185,2012-02-03 18:00:00,teller
4961,2012-02-03 18:15:00,atm
30062,2012-02-03 18:15:00,multiple
34578,2012-02-03 18:15:00,compute
21955,2012-02-03 18:15:00,file server
7445,2012-02-03 18:15:00,email
16786,2012-02-03 18:15:00,web
25874,2012-02-03 18:15:00,office
9692,2012-02-03 18:15:00,loan
8192,2012-02-03 18:15:00,teller
4959,2012-02-03 18:30:00,atm
30072,2012-02-03 18:30:00,multiple
34598,2012-02-03 18:30:00,compute
21961,2012-02-03 18:30:00,file server
7446,2012-02-03 18:30:00,email
16784,2012-02-03 18:30:00,web
25869,2012-02-03 18:30:00,office
9685,2012-02-03 18:30:00,loan
8189,2012-02-03 18:30:00,teller
4955,2012-02-03 18:45:00,atm
30079,2012-02-03 18:45:00,multiple
34599,2012-02-03 18:45:00,compute
21968,2012-02-03 18:45:00,file server
7448,2012-02-03 18:45:00,email
16791,2012-02-03 18:45:00,web
25859,2012-02-03 18:45:00,office
9673,2012-02-03 18:45:00,loan
8186,2012-02-03 18:45:00,teller
4959,2012-02-03 19:00:00,atm
30085,2012-02-03 19:00:00,multiple
34582,2012-02-03 19:00:00,compute
21965,2012-02-03 19:00:00,file server
7441,2012-02-03 19:00:00,email
16794,2012-02-03 19:00:00,web
25869,2012-02-03 19:00:00,office
9676,2012-02-03 19:00:00,loan
8189,2012-02-03 19:00:00,teller
4962,2012-02-03 19:15:00,atm
30075,2012-02-03 19:15:00,multiple
34568,2012-02-03 19:15:00,compute
21960,2012-02-03 19:15:00,file server
7440,2012-02-03 19:15:00,email
16787,2012-02-03 19:15:00,web
25875,2012-02-03 19:15:00,office
9687,2012-02-03 19:15:00,loan
8190,2012-02-03 19:15:00,teller
4961,2012-02-03 19:30:00,atm
30071,2012-02-03 19:30:00,multiple
34566,2012-02-03 19:30:00,compute
21964,2012-02-03 19:30:00,file server
7439,2012-02-03 19:30:00,email
16788,2012-02-03 19:30:00,web
25872,2012-02-03 19:30:00,office
9686,2012-02-03 19:30:00,loan
8193,2012-02-03 19:30:00,teller
4961,2012-02-03 19:45:00,atm
30064,2012-02-03 19:45:00,multiple
34561,2012-02-03 19:45:00,compute
21968,2012-02-03 19:45:00,file server
7441,2012-02-03 19:45:00,email
16782,2012-02-03 19:45:00,web
25868,2012-02-03 19:45:00,office
9699,2012-02-03 19:45:00,loan
8194,2012-02-03 19:45:00,teller
4959,2012-02-03 20:00:00,atm
30081,2012-02-03 20:00:00,multiple
34568,2012-02-03 20:00:00,compute
21983,2012-02-03 20:00:00,file server
7438,2012-02-03 20:00:00,email
16781,2012-02-03 20:00:00,web
25878,2012-02-03 20:00:00,office
9700,2012-02-03 20:00:00,loan
8182,2012-02-03 20:00:00,teller
4960,2012-02-03 20:15:00,atm
30080,2012-02-03 20:15:00,multiple
34573,2012-02-03 20:15:00,compute
21973,2012-02-03 20:15:00,file server
7445,2012-02-03 20:15:00,email
16782,2012-02-03 20:15:00,web
25880,2012-02-03 20:15:00,office
9701,2012-02-03 20:15:00,loan
8181,2012-02-03 20:15:00,teller
4962,2012-02-03 20:30:00,atm
30075,2012-02-03 20:30:00,multiple
34576,2012-02-03 20:30:00,compute
21966,2012-02-03 20:30:00,file server
7443,2012-02-03 20:30:00,email
16778,2012-02-03 20:30:00,web
25884,2012-02-03 20:30:00,office
9701,2012-02-03 20:30:00,loan
8185,2012-02-03 20:30:00,teller
4961,2012-02-03 20:45:00,atm
30073,2012-02-03 20:45:00,multiple
34582,2012-02-03 20:45:00,compute
21966,2012-02-03 20:45:00,file server
7444,2012-02-03 20:45:00,email
16788,2012-02-03 20:45:00,web
25883,2012-02-03 20:45:00,office
9704,2012-02-03 20:45:00,loan
8179,2012-02-03 20:45:00,teller
4957,2012-02-03 21:00:00,atm
30078,2012-02-03 21:00:00,multiple
34599,2012-02-03 21:00:00,compute
21967,2012-02-03 21:00:00,file server
7448,2012-02-03 21:00:00,email
16787,2012-02-03 21:00:00,web
25871,2012-02-03 21:00:00,office
9699,2012-02-03 21:00:00,loan
8184,2012-02-03 21:00:00,teller
4959,2012-02-03 21:15:00,atm
30081,2012-02-03 21:15:00,multiple
34594,2012-02-03 21:15:00,compute
21963,2012-02-03 21:15:00,file server
7448,2012-02-03 21:15:00,email
16775,2012-02-03 21:15:00,web
25870,2012-02-03 21:15:00,office
9697,2012-02-03 21:15:00,loan
8182,2012-02-03 21:15:00,teller
4960,2012-02-03 21:30:00,atm
30091,2012-02-03 21:30:00,multiple
34595,2012-02-03 21:30:00,compute
21970,2012-02-03 21:30:00,file server
7451,2012-02-03 21:30:00,email
16780,2012-02-03 21:30:00,web
25861,2012-02-03 21:30:00,office
9698,2012-02-03 21:30:00,loan
8186,2012-02-03 21:30:00,teller
4962,2012-02-03 21:45:00,atm
30093,2012-02-03 21:45:00,multiple
34588,2012-02-03 21:45:00,compute
21971,2012-02-03 21:45:00,file server
7450,2012-02-03 21:45:00,email
16771,2012-02-03 21:45:00,web
25880,2012-02-03 21:45:00,office
9694,2012-02-03 21:45:00,loan
8199,2012-02-03 21:45:00,teller
4961,2012-02-03 22:00:00,atm
30079,2012-02-03 22:00:00,multiple
34579,2012-02-03 22:00:00,compute
21974,2012-02-03 22:00:00,file server
7450,2012-02-03 22:00:00,email
16776,2012-02-03 22:00:00,web
15472,2012-02-03 22:00:00,office
5770,2012-02-03 22:00:00,loan
4909,2012-02-03 22:00:00,teller
4957,2012-02-03 22:15:00,atm
30076,2012-02-03 22:15:00,multiple
34592,2012-02-03 22:15:00,compute
21970,2012-02-03 22:15:00,file server
7452,2012-02-03 22:15:00,email
16782,2012-02-03 22:15:00,web
15467,2012-02-03 22:15:00,office
5765,2012-02-03 22:15:00,loan
4911,2012-02-03 22:15:00,teller
4959,2012-02-03 22:30:00,atm
30066,2012-02-03 22:30:00,multiple
34591,2012-02-03 22:30:00,compute
21968,2012-02-03 22:30:00,file server
7442,2012-02-03 22:30:00,email
16782,2012-02-03 22:30:00,web
15474,2012-02-03 22:30:00,office
5771,2012-02-03 22:30:00,loan
4909,2012-02-03 22:30:00,teller
4958,2012-02-03 22:45:00,atm
30061,2012-02-03 22:45:00,multiple
34583,2012-02-03 22:45:00,compute
21973,2012-02-03 22:45:00,file server
7442,2012-02-03 22:45:00,email
16781,2012-02-03 22:45:00,web
15472,2012-02-03 22:45:00,office
5764,2012-02-03 22:45:00,loan
4909,2012-02-03 22:45:00,teller
4961,2012-02-03 23:00:00,atm
30075,2012-02-03 23:00:00,multiple
34588,2012-02-03 23:00:00,compute
21968,2012-02-03 23:00:00,file server
7443,2012-02-03 23:00:00,email
16779,2012-02-03 23:00:00,web
15478,2012-02-03 23:00:00,office
5769,2012-02-03 23:00:00,loan
4904,2012-02-03 23:00:00,teller
4960,2012-02-03 23:15:00,atm
30063,2012-02-03 23:15:00,multiple
34582,2012-02-03 23:15:00,compute
21974,2012-02-03 23:15:00,file server
7444,2012-02-03 23:15:00,email
16783,2012-02-03 23:15:00,web
15479,2012-02-03 23:15:00,office
5767,2012-02-03 23:15:00,loan
4906,2012-02-03 23:15:00,teller
4961,2012-02-03 23:30:00,atm
30073,2012-02-03 23:30:00,multiple
34587,2012-02-03 23:30:00,compute
21974,2012-02-03 23:30:00,file server
7450,2012-02-03 23:30:00,email
16777,2012-02-03 23:30:00,web
15470,2012-02-03 23:30:00,office
5769,2012-02-03 23:30:00,loan
4907,2012-02-03 23:30:00,teller
4962,2012-02-03 23:45:00,atm
30078,2012-02-03 23:45:00,multiple
34595,2012-02-03 23:45:00,compute
21976,2012-02-03 23:45:00,file server
7450,2012-02-03 23:45:00,email
16793,2012-02-03 23:45:00,web
15468,2012-02-03 23:45:00,office
5771,2012-02-03 23:45:00,loan
4909,2012-02-03 23:45:00,teller
4962,2012-02-04 00:00:00,atm
30076,2012-02-04 00:00:00,multiple
34592,2012-02-04 00:00:00,compute
21978,2012-02-04 00:00:00,file server
7445,2012-02-04 00:00:00,email
16790,2012-02-04 00:00:00,web
15474,2012-02-04 00:00:00,office
5762,2012-02-04 00:00:00,loan
4905,2012-02-04 00:00:00,teller
4961,2012-02-04 00:15:00,atm
30070,2012-02-04 00:15:00,multiple
34585,2012-02-04 00:15:00,compute
21974,2012-02-04 00:15:00,file server
7447,2012-02-04 00:15:00,email
16782,2012-02-04 00:15:00,web
15472,2012-02-04 00:15:00,office
5759,2012-02-04 00:15:00,loan
4907,2012-02-04 00:15:00,teller
4960,2012-02-04 00:30:00,atm
30069,2012-02-04 00:30:00,multiple
34590,2012-02-04 00:30:00,compute
21977,2012-02-04 00:30:00,file server
7447,2012-02-04 00:30:00,email
