num_ipaddr,healthtime,machineclass
7340,2012-02-03 15:15:00,office
3268,2012-02-03 15:15:00,loan
3272,2012-02-03 15:15:00,teller
2480,2012-02-03 15:30:00,atm
4982,2012-02-03 15:30:00,multiple
431,2012-02-03 15:30:00,compute
2146,2012-02-03 15:30:00,file server
1003,2012-02-03 15:30:00,email
2715,2012-02-03 15:30:00,web
7334,2012-02-03 15:30:00,office
3267,2012-02-03 15:30:00,loan
3274,2012-02-03 15:30:00,teller
2479,2012-02-03 15:45:00,atm
4980,2012-02-03 15:45:00,multiple
431,2012-02-03 15:45:00,compute
2146,2012-02-03 15:45:00,file server
1002,2012-02-03 15:45:00,email
2715,2012-02-03 15:45:00,web
7332,2012-02-03 15:45:00,office
3269,2012-02-03 15:45:00,loan
3275,2012-02-03 15:45:00,teller
2479,2012-02-03 16:00:00,atm
4985,2012-02-03 16:00:00,multiple
431,2012-02-03 16:00:00,compute
2145,2012-02-03 16:00:00,file server
1003,2012-02-03 16:00:00,email
2714,2012-02-03 16:00:00,web
7339,2012-02-03 16:00:00,office
3268,2012-02-03 16:00:00,loan
3271,2012-02-03 16:00:00,teller
2477,2012-02-03 16:15:00,atm
4982,2012-02-03 16:15:00,multiple
432,2012-02-03 16:15:00,compute
2146,2012-02-03 16:15:00,file server
1001,2012-02-03 16:15:00,email
2716,2012-02-03 16:15:00,web
7344,2012-02-03 16:15:00,office
3271,2012-02-03 16:15:00,loan
3271,2012-02-03 16:15:00,teller
2478,2012-02-03 16:30:00,atm
4977,2012-02-03 16:30:00,multiple
432,2012-02-03 16:30:00,compute
2147,2012-02-03 16:30:00,file server
1002,2012-02-03 16:30:00,email
2719,2012-02-03 16:30:00,web
7350,2012-02-03 16:30:00,office
3264,2012-02-03 16:30:00,loan
3273,2012-02-03 16:30:00,teller
2479,2012-02-03 16:45:00,atm
4980,2012-02-03 16:45:00,multiple
432,2012-02-03 16:45:00,compute
2145,2012-02-03 16:45:00,file server
1001,2012-02-03 16:45:00,email
2719,2012-02-03 16:45:00,web
7352,2012-02-03 16:45:00,office
3264,2012-02-03 16:45:00,loan
3272,2012-02-03 16:45:00,teller
2270,2012-02-02 16:00:00,atm
4593,2012-02-02 16:00:00,multiple
401,2012-02-02 16:00:00,compute
1979,2012-02-02 16:00:00,file server
929,2012-02-02 16:00:00,email
2511,2012-02-02 16:00:00,web
6776,2012-02-02 16:00:00,office
3010,2012-02-02 16:00:00,loan
3001,2012-02-02 16:00:00,teller
2201,2012-02-02 16:15:00,atm
4371,2012-02-02 16:15:00,multiple
378,2012-02-02 16:15:00,compute
1875,2012-02-02 16:15:00,file server
877,2012-02-02 16:15:00,email
2382,2012-02-02 16:15:00,web
6422,2012-02-02 16:15:00,office
2883,2012-02-02 16:15:00,loan
2881,2012-02-02 16:15:00,teller
2200,2012-02-02 16:30:00,atm
4371,2012-02-02 16:30:00,multiple
377,2012-02-02 16:30:00,compute
1877,2012-02-02 16:30:00,file server
879,2012-02-02 16:30:00,email
2379,2012-02-02 16:30:00,web
6426,2012-02-02 16:30:00,office
2888,2012-02-02 16:30:00,loan
2886,2012-02-02 16:30:00,teller
2201,2012-02-02 16:45:00,atm
4369,2012-02-02 16:45:00,multiple
377,2012-02-02 16:45:00,compute
1881,2012-02-02 16:45:00,file server
877,2012-02-02 16:45:00,email
2376,2012-02-02 16:45:00,web
6426,2012-02-02 16:45:00,office
2885,2012-02-02 16:45:00,loan
2890,2012-02-02 16:45:00,teller
2200,2012-02-02 17:00:00,atm
4370,2012-02-02 17:00:00,multiple
377,2012-02-02 17:00:00,compute
1882,2012-02-02 17:00:00,file server
877,2012-02-02 17:00:00,email
2375,2012-02-02 17:00:00,web
6431,2012-02-02 17:00:00,office
2886,2012-02-02 17:00:00,loan
2892,2012-02-02 17:00:00,teller
2172,2012-02-02 17:15:00,atm
4322,2012-02-02 17:15:00,multiple
373,2012-02-02 17:15:00,compute
1858,2012-02-02 17:15:00,file server
867,2012-02-02 17:15:00,email
2348,2012-02-02 17:15:00,web
6353,2012-02-02 17:15:00,office
2847,2012-02-02 17:15:00,loan
2855,2012-02-02 17:15:00,teller
2172,2012-02-02 17:30:00,atm
4323,2012-02-02 17:30:00,multiple
373,2012-02-02 17:30:00,compute
1856,2012-02-02 17:30:00,file server
866,2012-02-02 17:30:00,email
2347,2012-02-02 17:30:00,web
6346,2012-02-02 17:30:00,office
2852,2012-02-02 17:30:00,loan
2853,2012-02-02 17:30:00,teller
2172,2012-02-02 17:45:00,atm
4324,2012-02-02 17:45:00,multiple
373,2012-02-02 17:45:00,compute
1856,2012-02-02 17:45:00,file server
866,2012-02-02 17:45:00,email
2348,2012-02-02 17:45:00,web
6343,2012-02-02 17:45:00,office
2850,2012-02-02 17:45:00,loan
2852,2012-02-02 17:45:00,teller
2172,2012-02-02 18:00:00,atm
4321,2012-02-02 18:00:00,multiple
373,2012-02-02 18:00:00,compute
1856,2012-02-02 18:00:00,file server
865,2012-02-02 18:00:00,email
2353,2012-02-02 18:00:00,web
6349,2012-02-02 18:00:00,office
2854,2012-02-02 18:00:00,loan
2851,2012-02-02 18:00:00,teller
2155,2012-02-02 18:15:00,atm
4285,2012-02-02 18:15:00,multiple
369,2012-02-02 18:15:00,compute
1836,2012-02-02 18:15:00,file server
858,2012-02-02 18:15:00,email
2332,2012-02-02 18:15:00,web
6290,2012-02-02 18:15:00,office
2827,2012-02-02 18:15:00,loan
2822,2012-02-02 18:15:00,teller
2154,2012-02-02 18:30:00,atm
4287,2012-02-02 18:30:00,multiple
369,2012-02-02 18:30:00,compute
1838,2012-02-02 18:30:00,file server
858,2012-02-02 18:30:00,email
2331,2012-02-02 18:30:00,web
6296,2012-02-02 18:30:00,office
2826,2012-02-02 18:30:00,loan
2820,2012-02-02 18:30:00,teller
2154,2012-02-02 18:45:00,atm
4286,2012-02-02 18:45:00,multiple
369,2012-02-02 18:45:00,compute
1837,2012-02-02 18:45:00,file server
858,2012-02-02 18:45:00,email
2332,2012-02-02 18:45:00,web
6301,2012-02-02 18:45:00,office
2824,2012-02-02 18:45:00,loan
2827,2012-02-02 18:45:00,teller
2155,2012-02-02 19:00:00,atm
4284,2012-02-02 19:00:00,multiple
368,2012-02-02 19:00:00,compute
1838,2012-02-02 19:00:00,file server
859,2012-02-02 19:00:00,email
2334,2012-02-02 19:00:00,web
6297,2012-02-02 19:00:00,office
2824,2012-02-02 19:00:00,loan
2825,2012-02-02 19:00:00,teller
2154,2012-02-02 19:15:00,atm
4282,2012-02-02 19:15:00,multiple
369,2012-02-02 19:15:00,compute
1835,2012-02-02 19:15:00,file server
859,2012-02-02 19:15:00,email
2331,2012-02-02 19:15:00,web
6292,2012-02-02 19:15:00,office
2822,2012-02-02 19:15:00,loan
2828,2012-02-02 19:15:00,teller
2155,2012-02-02 19:30:00,atm
4285,2012-02-02 19:30:00,multiple
368,2012-02-02 19:30:00,compute
1838,2012-02-02 19:30:00,file server
858,2012-02-02 19:30:00,email
2330,2012-02-02 19:30:00,web
6294,2012-02-02 19:30:00,office
2823,2012-02-02 19:30:00,loan
2824,2012-02-02 19:30:00,teller
2156,2012-02-02 19:45:00,atm
4288,2012-02-02 19:45:00,multiple
368,2012-02-02 19:45:00,compute
1838,2012-02-02 19:45:00,file server
857,2012-02-02 19:45:00,email
2330,2012-02-02 19:45:00,web
6300,2012-02-02 19:45:00,office
2822,2012-02-02 19:45:00,loan
2820,2012-02-02 19:45:00,teller
2263,2012-02-03 01:00:00,atm
4481,2012-02-03 01:00:00,multiple
383,2012-02-03 01:00:00,compute
1923,2012-02-03 01:00:00,file server
896,2012-02-03 01:00:00,email
2431,2012-02-03 01:00:00,web
3892,2012-02-03 01:00:00,office
1753,2012-02-03 01:00:00,loan
1745,2012-02-03 01:00:00,teller
2340,2012-02-03 01:15:00,atm
4621,2012-02-03 01:15:00,multiple
396,2012-02-03 01:15:00,compute
1984,2012-02-03 01:15:00,file server
925,2012-02-03 01:15:00,email
2512,2012-02-03 01:15:00,web
4012,2012-02-03 01:15:00,office
1807,2012-02-03 01:15:00,loan
1805,2012-02-03 01:15:00,teller
2339,2012-02-03 01:30:00,atm
4618,2012-02-03 01:30:00,multiple
396,2012-02-03 01:30:00,compute
1983,2012-02-03 01:30:00,file server
924,2012-02-03 01:30:00,email
2510,2012-02-03 01:30:00,web
4014,2012-02-03 01:30:00,office
1807,2012-02-03 01:30:00,loan
1808,2012-02-03 01:30:00,teller
2339,2012-02-03 01:45:00,atm
4614,2012-02-03 01:45:00,multiple
396,2012-02-03 01:45:00,compute
1983,2012-02-03 01:45:00,file server
925,2012-02-03 01:45:00,email
2513,2012-02-03 01:45:00,web
4010,2012-02-03 01:45:00,office
1809,2012-02-03 01:45:00,loan
1805,2012-02-03 01:45:00,teller
2340,2012-02-03 02:00:00,atm
4615,2012-02-03 02:00:00,multiple
394,2012-02-03 02:00:00,compute
1983,2012-02-03 02:00:00,file server
925,2012-02-03 02:00:00,email
2513,2012-02-03 02:00:00,web
4010,2012-02-03 02:00:00,office
1807,2012-02-03 02:00:00,loan
1799,2012-02-03 02:00:00,teller
2424,2012-02-03 02:15:00,atm
4877,2012-02-03 02:15:00,multiple
420,2012-02-03 02:15:00,compute
2100,2012-02-03 02:15:00,file server
981,2012-02-03 02:15:00,email
2661,2012-02-03 02:15:00,web
4248,2012-02-03 02:15:00,office
1905,2012-02-03 02:15:00,loan
1874,2012-02-03 02:15:00,teller
2424,2012-02-03 02:30:00,atm
4881,2012-02-03 02:30:00,multiple
419,2012-02-03 02:30:00,compute
2099,2012-02-03 02:30:00,file server
981,2012-02-03 02:30:00,email
2659,2012-02-03 02:30:00,web
4256,2012-02-03 02:30:00,office
1902,2012-02-03 02:30:00,loan
1874,2012-02-03 02:30:00,teller
2424,2012-02-03 02:45:00,atm
4878,2012-02-03 02:45:00,multiple
420,2012-02-03 02:45:00,compute
2098,2012-02-03 02:45:00,file server
980,2012-02-03 02:45:00,email
2658,2012-02-03 02:45:00,web
4257,2012-02-03 02:45:00,office
1899,2012-02-03 02:45:00,loan
1872,2012-02-03 02:45:00,teller
2423,2012-02-03 03:00:00,atm
4879,2012-02-03 03:00:00,multiple
422,2012-02-03 03:00:00,compute
2098,2012-02-03 03:00:00,file server
980,2012-02-03 03:00:00,email
2655,2012-02-03 03:00:00,web
4262,2012-02-03 03:00:00,office
1899,2012-02-03 03:00:00,loan
1871,2012-02-03 03:00:00,teller
2471,2012-02-03 03:15:00,atm
4967,2012-02-03 03:15:00,multiple
430,2012-02-03 03:15:00,compute
2138,2012-02-03 03:15:00,file server
997,2012-02-03 03:15:00,email
2704,2012-02-03 03:15:00,web
4336,2012-02-03 03:15:00,office
1941,2012-02-03 03:15:00,loan
1910,2012-02-03 03:15:00,teller
2471,2012-02-03 03:30:00,atm
4968,2012-02-03 03:30:00,multiple
430,2012-02-03 03:30:00,compute
2138,2012-02-03 03:30:00,file server
998,2012-02-03 03:30:00,email
2706,2012-02-03 03:30:00,web
4333,2012-02-03 03:30:00,office
1939,2012-02-03 03:30:00,loan
1910,2012-02-03 03:30:00,teller
2471,2012-02-03 03:45:00,atm
4970,2012-02-03 03:45:00,multiple
428,2012-02-03 03:45:00,compute
2137,2012-02-03 03:45:00,file server
997,2012-02-03 03:45:00,email
2705,2012-02-03 03:45:00,web
4336,2012-02-03 03:45:00,office
1940,2012-02-03 03:45:00,loan
1909,2012-02-03 03:45:00,teller
2469,2012-02-03 04:00:00,atm
4970,2012-02-03 04:00:00,multiple
429,2012-02-03 04:00:00,compute
2136,2012-02-03 04:00:00,file server
997,2012-02-03 04:00:00,email
2706,2012-02-03 04:00:00,web
4328,2012-02-03 04:00:00,office
1943,2012-02-03 04:00:00,loan
1909,2012-02-03 04:00:00,teller
2479,2012-02-03 04:15:00,atm
4986,2012-02-03 04:15:00,multiple
431,2012-02-03 04:15:00,compute
2145,2012-02-03 04:15:00,file server
1002,2012-02-03 04:15:00,email
2715,2012-02-03 04:15:00,web
4345,2012-02-03 04:15:00,office
1948,2012-02-03 04:15:00,loan
1920,2012-02-03 04:15:00,teller
2479,2012-02-03 04:30:00,atm
4981,2012-02-03 04:30:00,multiple
430,2012-02-03 04:30:00,compute
2145,2012-02-03 04:30:00,file server
1003,2012-02-03 04:30:00,email
2716,2012-02-03 04:30:00,web
4344,2012-02-03 04:30:00,office
1949,2012-02-03 04:30:00,loan
1920,2012-02-03 04:30:00,teller
2479,2012-02-03 04:45:00,atm
4984,2012-02-03 04:45:00,multiple
432,2012-02-03 04:45:00,compute
2145,2012-02-03 04:45:00,file server
1003,2012-02-03 04:45:00,email
2717,2012-02-03 04:45:00,web
4342,2012-02-03 04:45:00,office
1949,2012-02-03 04:45:00,loan
1922,2012-02-03 04:45:00,teller
2481,2012-02-03 05:00:00,atm
4987,2012-02-03 05:00:00,multiple
432,2012-02-03 05:00:00,compute
2144,2012-02-03 05:00:00,file server
1001,2012-02-03 05:00:00,email
2719,2012-02-03 05:00:00,web
4342,2012-02-03 05:00:00,office
1949,2012-02-03 05:00:00,loan
1920,2012-02-03 05:00:00,teller
2481,2012-02-03 05:15:00,atm
4983,2012-02-03 05:15:00,multiple
432,2012-02-03 05:15:00,compute
2144,2012-02-03 05:15:00,file server
1001,2012-02-03 05:15:00,email
2717,2012-02-03 05:15:00,web
4348,2012-02-03 05:15:00,office
1947,2012-02-03 05:15:00,loan
1918,2012-02-03 05:15:00,teller
2481,2012-02-03 05:30:00,atm
4985,2012-02-03 05:30:00,multiple
432,2012-02-03 05:30:00,compute
2146,2012-02-03 05:30:00,file server
999,2012-02-03 05:30:00,email
2717,2012-02-03 05:30:00,web
4345,2012-02-03 05:30:00,office
1946,2012-02-03 05:30:00,loan
1920,2012-02-03 05:30:00,teller
2480,2012-02-03 05:45:00,atm
4981,2012-02-03 05:45:00,multiple
432,2012-02-03 05:45:00,compute
2145,2012-02-03 05:45:00,file server
1000,2012-02-03 05:45:00,email
2717,2012-02-03 05:45:00,web
4343,2012-02-03 05:45:00,office
1952,2012-02-03 05:45:00,loan
1920,2012-02-03 05:45:00,teller
2481,2012-02-03 06:00:00,atm
4979,2012-02-03 06:00:00,multiple
432,2012-02-03 06:00:00,compute
2145,2012-02-03 06:00:00,file server
1001,2012-02-03 06:00:00,email
2713,2012-02-03 06:00:00,web
4341,2012-02-03 06:00:00,office
1951,2012-02-03 06:00:00,loan
1921,2012-02-03 06:00:00,teller
2479,2012-02-03 06:15:00,atm
4978,2012-02-03 06:15:00,multiple
432,2012-02-03 06:15:00,compute
2146,2012-02-03 06:15:00,file server
1004,2012-02-03 06:15:00,email
2711,2012-02-03 06:15:00,web
4337,2012-02-03 06:15:00,office
1949,2012-02-03 06:15:00,loan
1921,2012-02-03 06:15:00,teller
2478,2012-02-03 06:30:00,atm
4981,2012-02-03 06:30:00,multiple
432,2012-02-03 06:30:00,compute
2146,2012-02-03 06:30:00,file server
1003,2012-02-03 06:30:00,email
2713,2012-02-03 06:30:00,web
4334,2012-02-03 06:30:00,office
1945,2012-02-03 06:30:00,loan
1923,2012-02-03 06:30:00,teller
2477,2012-02-03 06:45:00,atm
4989,2012-02-03 06:45:00,multiple
431,2012-02-03 06:45:00,compute
2148,2012-02-03 06:45:00,file server
1003,2012-02-03 06:45:00,email
2715,2012-02-03 06:45:00,web
4334,2012-02-03 06:45:00,office
1942,2012-02-03 06:45:00,loan
1923,2012-02-03 06:45:00,teller
2480,2012-02-03 18:00:00,atm
4982,2012-02-03 18:00:00,multiple
430,2012-02-03 18:00:00,compute
2144,2012-02-03 18:00:00,file server
1003,2012-02-03 18:00:00,email
2713,2012-02-03 18:00:00,web
7347,2012-02-03 18:00:00,office
3268,2012-02-03 18:00:00,loan
3265,2012-02-03 18:00:00,teller
2479,2012-02-03 18:15:00,atm
4982,2012-02-03 18:15:00,multiple
430,2012-02-03 18:15:00,compute
2148,2012-02-03 18:15:00,file server
1003,2012-02-03 18:15:00,email
2714,2012-02-03 18:15:00,web
7347,2012-02-03 18:15:00,office
3269,2012-02-03 18:15:00,loan
3265,2012-02-03 18:15:00,teller
2479,2012-02-03 18:30:00,atm
4983,2012-02-03 18:30:00,multiple
430,2012-02-03 18:30:00,compute
2144,2012-02-03 18:30:00,file server
1002,2012-02-03 18:30:00,email
2716,2012-02-03 18:30:00,web
7348,2012-02-03 18:30:00,office
3270,2012-02-03 18:30:00,loan
3271,2012-02-03 18:30:00,teller
2478,2012-02-03 18:45:00,atm
4985,2012-02-03 18:45:00,multiple
431,2012-02-03 18:45:00,compute
2145,2012-02-03 18:45:00,file server
1003,2012-02-03 18:45:00,email
2717,2012-02-03 18:45:00,web
7344,2012-02-03 18:45:00,office
3268,2012-02-03 18:45:00,loan
3270,2012-02-03 18:45:00,teller
2476,2012-02-03 19:00:00,atm
4984,2012-02-03 19:00:00,multiple
432,2012-02-03 19:00:00,compute
2146,2012-02-03 19:00:00,file server
1003,2012-02-03 19:00:00,email
2716,2012-02-03 19:00:00,web
7340,2012-02-03 19:00:00,office
3266,2012-02-03 19:00:00,loan
3273,2012-02-03 19:00:00,teller
2476,2012-02-03 19:15:00,atm
4984,2012-02-03 19:15:00,multiple
432,2012-02-03 19:15:00,compute
2146,2012-02-03 19:15:00,file server
1003,2012-02-03 19:15:00,email
2717,2012-02-03 19:15:00,web
7334,2012-02-03 19:15:00,office
3267,2012-02-03 19:15:00,loan
3264,2012-02-03 19:15:00,teller
2478,2012-02-03 19:30:00,atm
4985,2012-02-03 19:30:00,multiple
432,2012-02-03 19:30:00,compute
2145,2012-02-03 19:30:00,file server
1002,2012-02-03 19:30:00,email
2718,2012-02-03 19:30:00,web
7337,2012-02-03 19:30:00,office
3268,2012-02-03 19:30:00,loan
3262,2012-02-03 19:30:00,teller
2480,2012-02-03 19:45:00,atm
4981,2012-02-03 19:45:00,multiple
432,2012-02-03 19:45:00,compute
2146,2012-02-03 19:45:00,file server
1003,2012-02-03 19:45:00,email
2718,2012-02-03 19:45:00,web
7339,2012-02-03 19:45:00,office
3265,2012-02-03 19:45:00,loan
3266,2012-02-03 19:45:00,teller
2480,2012-02-03 20:00:00,atm
4984,2012-02-03 20:00:00,multiple
432,2012-02-03 20:00:00,compute
2147,2012-02-03 20:00:00,file server
1003,2012-02-03 20:00:00,email
2716,2012-02-03 20:00:00,web
7343,2012-02-03 20:00:00,office
3271,2012-02-03 20:00:00,loan
3264,2012-02-03 20:00:00,teller
2480,2012-02-03 20:15:00,atm
4982,2012-02-03 20:15:00,multiple
432,2012-02-03 20:15:00,compute
2144,2012-02-03 20:15:00,file server
1002,2012-02-03 20:15:00,email
2717,2012-02-03 20:15:00,web
7342,2012-02-03 20:15:00,office
3268,2012-02-03 20:15:00,loan
3264,2012-02-03 20:15:00,teller
2480,2012-02-03 20:30:00,atm
4982,2012-02-03 20:30:00,multiple
432,2012-02-03 20:30:00,compute
2143,2012-02-03 20:30:00,file server
1003,2012-02-03 20:30:00,email
2716,2012-02-03 20:30:00,web
7337,2012-02-03 20:30:00,office
3264,2012-02-03 20:30:00,loan
3264,2012-02-03 20:30:00,teller
2480,2012-02-03 20:45:00,atm
4981,2012-02-03 20:45:00,multiple
431,2012-02-03 20:45:00,compute
2142,2012-02-03 20:45:00,file server
1004,2012-02-03 20:45:00,email
2715,2012-02-03 20:45:00,web
7334,2012-02-03 20:45:00,office
3265,2012-02-03 20:45:00,loan
3267,2012-02-03 20:45:00,teller
2481,2012-02-03 21:00:00,atm
4980,2012-02-03 21:00:00,multiple
430,2012-02-03 21:00:00,compute
2142,2012-02-03 21:00:00,file server
1004,2012-02-03 21:00:00,email
2715,2012-02-03 21:00:00,web
4338,2012-02-03 21:00:00,office
1944,2012-02-03 21:00:00,loan
1919,2012-02-03 21:00:00,teller
2479,2012-02-03 21:15:00,atm
4980,2012-02-03 21:15:00,multiple
429,2012-02-03 21:15:00,compute
2142,2012-02-03 21:15:00,file server
1002,2012-02-03 21:15:00,email
2719,2012-02-03 21:15:00,web
4343,2012-02-03 21:15:00,office
1942,2012-02-03 21:15:00,loan
1916,2012-02-03 21:15:00,teller
2478,2012-02-03 21:30:00,atm
4979,2012-02-03 21:30:00,multiple
429,2012-02-03 21:30:00,compute
2141,2012-02-03 21:30:00,file server
1003,2012-02-03 21:30:00,email
2720,2012-02-03 21:30:00,web
4344,2012-02-03 21:30:00,office
1941,2012-02-03 21:30:00,loan
1912,2012-02-03 21:30:00,teller
2477,2012-02-03 21:45:00,atm
4978,2012-02-03 21:45:00,multiple
431,2012-02-03 21:45:00,compute
2139,2012-02-03 21:45:00,file server
1003,2012-02-03 21:45:00,email
2718,2012-02-03 21:45:00,web
4341,2012-02-03 21:45:00,office
1944,2012-02-03 21:45:00,loan
1912,2012-02-03 21:45:00,teller
2478,2012-02-03 22:00:00,atm
4978,2012-02-03 22:00:00,multiple
430,2012-02-03 22:00:00,compute
2145,2012-02-03 22:00:00,file server
1002,2012-02-03 22:00:00,email
2717,2012-02-03 22:00:00,web
4340,2012-02-03 22:00:00,office
1947,2012-02-03 22:00:00,loan
1917,2012-02-03 22:00:00,teller
2479,2012-02-03 22:15:00,atm
4981,2012-02-03 22:15:00,multiple
430,2012-02-03 22:15:00,compute
2146,2012-02-03 22:15:00,file server
1004,2012-02-03 22:15:00,email
2714,2012-02-03 22:15:00,web
4336,2012-02-03 22:15:00,office
1945,2012-02-03 22:15:00,loan
1919,2012-02-03 22:15:00,teller
2479,2012-02-03 22:30:00,atm
4985,2012-02-03 22:30:00,multiple
431,2012-02-03 22:30:00,compute
2146,2012-02-03 22:30:00,file server
1003,2012-02-03 22:30:00,email
2714,2012-02-03 22:30:00,web
4345,2012-02-03 22:30:00,office
1948,2012-02-03 22:30:00,loan
1917,2012-02-03 22:30:00,teller
2480,2012-02-03 22:45:00,atm
4982,2012-02-03 22:45:00,multiple
431,2012-02-03 22:45:00,compute
2146,2012-02-03 22:45:00,file server
1002,2012-02-03 22:45:00,email
2713,2012-02-03 22:45:00,web
4344,2012-02-03 22:45:00,office
1947,2012-02-03 22:45:00,loan
1920,2012-02-03 22:45:00,teller
2481,2012-02-03 23:00:00,atm
4983,2012-02-03 23:00:00,multiple
432,2012-02-03 23:00:00,compute
2144,2012-02-03 23:00:00,file server
1000,2012-02-03 23:00:00,email
2711,2012-02-03 23:00:00,web
4344,2012-02-03 23:00:00,office
1946,2012-02-03 23:00:00,loan
1920,2012-02-03 23:00:00,teller
2481,2012-02-03 23:15:00,atm
4986,2012-02-03 23:15:00,multiple
432,2012-02-03 23:15:00,compute
2144,2012-02-03 23:15:00,file server
1002,2012-02-03 23:15:00,email
2714,2012-02-03 23:15:00,web
4338,2012-02-03 23:15:00,office
1947,2012-02-03 23:15:00,loan
1921,2012-02-03 23:15:00,teller
2481,2012-02-03 23:30:00,atm
4984,2012-02-03 23:30:00,multiple
432,2012-02-03 23:30:00,compute
2143,2012-02-03 23:30:00,file server
1002,2012-02-03 23:30:00,email
2715,2012-02-03 23:30:00,web
4338,2012-02-03 23:30:00,office
1946,2012-02-03 23:30:00,loan
1920,2012-02-03 23:30:00,teller
2480,2012-02-03 23:45:00,atm
4987,2012-02-03 23:45:00,multiple
432,2012-02-03 23:45:00,compute
2141,2012-02-03 23:45:00,file server
999,2012-02-03 23:45:00,email
2717,2012-02-03 23:45:00,web
4339,2012-02-03 23:45:00,office
1948,2012-02-03 23:45:00,loan
1914,2012-02-03 23:45:00,teller
2480,2012-02-04 00:00:00,atm
4985,2012-02-04 00:00:00,multiple
432,2012-02-04 00:00:00,compute
2144,2012-02-04 00:00:00,file server
1001,2012-02-04 00:00:00,email
2716,2012-02-04 00:00:00,web
4341,2012-02-04 00:00:00,office
1945,2012-02-04 00:00:00,loan
1911,2012-02-04 00:00:00,teller
2477,2012-02-04 00:15:00,atm
4987,2012-02-04 00:15:00,multiple
430,2012-02-04 00:15:00,compute
2144,2012-02-04 00:15:00,file server
1000,2012-02-04 00:15:00,email
2716,2012-02-04 00:15:00,web
4347,2012-02-04 00:15:00,office
1949,2012-02-04 00:15:00,loan
1916,2012-02-04 00:15:00,teller
2477,2012-02-04 00:30:00,atm
4987,2012-02-04 00:30:00,multiple
432,2012-02-04 00:30:00,compute
2148,2012-02-04 00:30:00,file server
999,2012-02-04 00:30:00,email
2716,2012-02-04 00:30:00,web
4344,2012-02-04 00:30:00,office
1947,2012-02-04 00:30:00,loan
1917,2012-02-04 00:30:00,teller
2479,2012-02-04 00:45:00,atm
4982,2012-02-04 00:45:00,multiple
