numconnections_avg,policystatus_avg,policystatus_max,activityflag_max,businessunit,facility,healthtime,latitude,longitude
34.74747474747475,1.101010101010101,2,5,region-30,branch6,2012-02-02 15:15:00,-0.9001197,-97.65355
36.45263157894737,1.1157894736842104,2,4,region-7,branch148,2012-02-02 15:15:00,-0.9037966,-66.49352
34.68041237113402,1.1237113402061856,3,5,region-38,branch6,2012-02-02 15:15:00,-0.9102971,-80.46815
32.111111111111114,1.1717171717171717,3,5,region-3,branch98,2012-02-02 15:15:00,-0.9107681,-104.847725
15.085365853658537,1.1097560975609757,2,1,region-49,branch36,2012-02-02 15:15:00,-0.91273093,-138.14142
32.07142857142857,1.0714285714285714,2,5,region-7,branch25,2012-02-02 15:15:00,-0.91615224,-73.073326
36.3469387755102,1.153061224489796,3,5,region-7,branch7,2012-02-02 15:15:00,-0.916931,-73.65567
34.84,1.1,2,5,region-49,branch43,2012-02-02 15:15:00,-0.9177209,-134.00449
36.9,1.13,3,3,region-8,branch64,2012-02-02 15:15:00,-0.92452174,-119.088524
35.755102040816325,1.1224489795918366,2,5,region-3,branch174,2012-02-02 15:15:00,-0.928035,-105.08365
38.41237113402062,1.0824742268041236,3,4,region-7,branch161,2012-02-02 15:15:00,-0.9372669,-71.567184
34.32631578947368,1.063157894736842,2,5,region-7,branch76,2012-02-02 15:15:00,-0.9528948,-66.61351
37.37755102040816,1.163265306122449,2,5,region-8,branch106,2012-02-02 15:15:00,-0.95793754,-120.654495
37.96969696969697,1.0505050505050506,2,5,region-8,branch153,2012-02-02 15:15:00,-0.96067846,-123.474815
35.714285714285715,1.1428571428571428,3,5,region-7,branch48,2012-02-02 15:15:00,-0.9681705,-78.70796
33.10526315789474,1.1263157894736842,2,5,region-7,branch72,2012-02-02 15:15:00,-0.9885199,-76.512794
30.818181818181817,1.1313131313131313,3,3,region-7,branch91,2012-02-02 15:15:00,-0.9906999,-70.266655
34.333333333333336,1.0808080808080809,2,5,region-8,branch139,2012-02-02 15:15:00,-0.9924685,-121.80701
37.44,1.13,2,5,region-3,branch78,2012-02-02 15:15:00,-1.0151708,-107.183105
33.635416666666664,1.0729166666666667,3,5,region-30,branch49,2012-02-02 15:15:00,-1.0209401,-99.55787
14.243243243243244,1.1216216216216217,2,1,region-49,branch11,2012-02-02 15:15:00,-1.0267035,-136.30339
36.55670103092783,1.0515463917525774,2,5,region-49,branch48,2012-02-02 15:15:00,-1.0430729,-133.81096
38.204081632653065,1.1428571428571428,2,5,region-3,branch188,2012-02-02 15:15:00,-1.0825089,-102.77968
39.84848484848485,1.1111111111111112,2,4,region-30,branch25,2012-02-02 15:15:00,-1.122752,-98.62394
41.01,1.08,2,4,region-30,branch40,2012-02-02 15:15:00,-1.1300814,-98.595245
33.697916666666664,1.1458333333333333,2,3,region-3,branch112,2012-02-02 15:15:00,-1.1387942,-114.162445
37.65263157894737,1.0421052631578946,2,4,region-3,branch101,2012-02-02 15:15:00,-1.1412269,-102.047806
35.40816326530612,1.1020408163265305,2,5,region-8,branch118,2012-02-02 15:15:00,-1.1805496,-116.3215
34.91,1.14,3,3,region-3,branch48,2012-02-02 15:15:00,-1.1911254,-104.00975
37.78,1.1,2,5,region-3,branch170,2012-02-02 15:15:00,-1.2021078,-102.41951
35.21649484536083,1.092783505154639,2,5,region-38,branch1,2012-02-02 15:15:00,-1.2067329,-89.33825
35.56435643564357,1.1485148514851484,3,5,region-3,branch46,2012-02-02 15:15:00,-1.2109253,-107.12232
35.89795918367347,1.0918367346938775,2,5,region-49,branch9,2012-02-02 15:15:00,-1.2149305,-129.01717
39.09278350515464,1.0309278350515463,2,5,region-30,branch48,2012-02-02 15:15:00,-1.2180604,-97.69637
35.62244897959184,1.0816326530612246,2,5,region-30,branch13,2012-02-02 15:15:00,-1.2540227,-96.941826
36.114583333333336,1.1041666666666667,2,5,region-8,branch174,2012-02-02 15:15:00,-1.3005471,-127.93006
32.79381443298969,1.0515463917525774,2,5,region-3,branch151,2012-02-02 15:15:00,-1.3017846,-110.98689
14.413333333333334,1.1466666666666667,2,2,region-49,branch3,2012-02-02 15:15:00,-1.3095222,-135.0706
34.54545454545455,1.1313131313131313,3,3,region-8,branch3,2012-02-02 15:15:00,-1.3296562,-123.48816
34.824742268041234,1.1546391752577319,3,4,region-38,branch7,2012-02-02 15:15:00,-1.3754008,-83.435646
33.21649484536083,1.134020618556701,3,5,region-3,branch119,2012-02-02 15:15:00,-1.3803736,-108.36136
35.37755102040816,1.0918367346938775,2,5,region-8,branch1,2012-02-02 15:15:00,-1.387548,-120.65238
35.822916666666664,1.1875,3,5,region-8,branch125,2012-02-02 15:15:00,-1.4122889,-120.62431
35.785714285714285,1.1020408163265305,2,5,region-8,branch141,2012-02-02 15:15:00,-1.4187384,-127.77208
31.79,1.09,3,1,region-3,branch57,2012-02-02 15:15:00,-1.4679742,-108.8353
35.94845360824742,1.1030927835051547,2,5,region-3,branch114,2012-02-02 15:15:00,-1.5346177,-104.18342
37.96842105263158,1.168421052631579,3,3,region-3,branch121,2012-02-02 15:15:00,-1.5838797,-113.005844
34.90909090909091,1.1717171717171717,3,5,region-8,branch44,2012-02-02 15:15:00,-1.6051282,-118.44567
34.42857142857143,1.1020408163265305,3,5,region-30,branch16,2012-02-02 15:15:00,-1.6173728,-96.2382
33.69072164948454,1.1030927835051547,3,3,region-30,branch15,2012-02-02 15:15:00,-1.6501718,-100.62569
36.57,1.16,3,4,region-8,branch103,2012-02-02 15:15:00,-1.6842605,-119.38739
30.34375,1.1041666666666667,2,3,region-3,branch10,2012-02-02 15:15:00,-1.6913824,-106.356415
34.765306122448976,1.1428571428571428,3,3,region-8,branch120,2012-02-02 15:15:00,-1.7032526,-127.76018
35.760416666666664,1.1041666666666667,3,3,region-30,branch44,2012-02-02 15:15:00,-1.7076406,-96.40777
33.795918367346935,1.0816326530612246,3,3,region-8,branch80,2012-02-02 15:15:00,-1.7080529,-122.41739
36.95918367346939,1.0918367346938775,3,3,region-3,branch193,2012-02-02 15:15:00,-1.738256,-109.871216
39.16494845360825,1.1134020618556701,2,5,region-49,branch6,2012-02-02 15:15:00,-1.7439672,-134.81456
35.114583333333336,1.0833333333333333,2,5,region-3,branch53,2012-02-02 15:15:00,-1.7579513,-107.84226
36.52,1.1,2,5,region-3,branch79,2012-02-02 15:15:00,-1.7851818,-111.71009
35.43,1.09,2,4,region-3,branch191,2012-02-02 15:15:00,-1.8144428,-109.272835
34.303030303030305,1.0909090909090908,3,3,region-30,branch14,2012-02-02 15:15:00,-1.8366337,-97.02708
39.06185567010309,1.041237113402062,2,5,region-3,branch158,2012-02-02 15:15:00,-1.8408866,-108.68954
36.663366336633665,1.0891089108910892,2,5,region-30,branch10,2012-02-02 15:15:00,-1.8737961,-98.585335
36.08247422680412,1.1030927835051547,2,5,region-8,branch166,2012-02-02 15:15:00,-1.8783934,-120.92436
32.6530612244898,1.1326530612244898,2,5,region-30,branch22,2012-02-02 15:15:00,-1.8827386,-99.496765
38.645833333333336,1.1145833333333333,3,4,region-8,branch67,2012-02-02 15:15:00,-1.9487313,-125.23689
12.604651162790697,1.197674418604651,3,1,region-49,branch47,2012-02-02 15:15:00,-1.9497066,-135.5662
37.59183673469388,1.0714285714285714,2,5,region-3,branch76,2012-02-02 15:15:00,-1.9891772,-107.32649
35.60204081632653,1.1224489795918366,3,5,region-8,branch87,2012-02-02 15:15:00,-10.009007,-122.34356
33.19387755102041,1.1020408163265305,3,3,region-3,branch11,2012-02-02 15:15:00,-10.013837,-107.4571
33.795918367346935,1.1734693877551021,3,5,region-29,branch25,2012-02-02 15:15:00,-10.027573,-80.25124
36.802083333333336,1.1145833333333333,2,5,region-8,branch137,2012-02-02 15:15:00,-10.042875,-126.06281
36.13265306122449,1.1326530612244898,3,5,region-3,branch146,2012-02-02 15:15:00,-10.075814,-108.779655
31.34,1.12,2,4,region-8,branch59,2012-02-02 15:15:00,-10.210328,-124.53757
35.366336633663366,1.0693069306930694,3,5,region-3,branch200,2012-02-02 15:15:00,-10.225506,-113.957535
34.08163265306123,1.153061224489796,3,5,region-8,branch100,2012-02-02 15:15:00,-10.247392,-118.80294
34.49,1.07,2,3,region-29,branch36,2012-02-02 15:15:00,-10.26839,-84.23949
36.34653465346535,1.1386138613861385,2,5,region-32,branch14,2012-02-02 15:15:00,-10.361437,-133.58795
37.92,1.06,2,5,region-3,branch128,2012-02-02 15:15:00,-10.384983,-106.486
34.58762886597938,1.1134020618556701,3,5,region-8,branch21,2012-02-02 15:15:00,-10.435757,-127.00645
31.744897959183675,1.1428571428571428,3,5,region-32,branch31,2012-02-02 15:15:00,-10.542702,-134.15945
34.572916666666664,1.09375,3,5,region-29,branch21,2012-02-02 15:15:00,-10.546223,-93.30407
36.22,1.12,2,1,region-29,branch22,2012-02-02 15:15:00,-10.551564,-94.97432
33.17821782178218,1.0693069306930694,2,5,region-8,branch51,2012-02-02 15:15:00,-10.587707,-116.008644
36.38,1.09,2,3,region-29,branch31,2012-02-02 15:15:00,-10.595649,-81.755295
36.62244897959184,1.163265306122449,3,1,region-3,branch198,2012-02-02 15:15:00,-10.609686,-107.40491
38.396039603960396,1.0891089108910892,2,4,region-32,branch48,2012-02-02 15:15:00,-10.610467,-132.92773
38.63917525773196,1.1443298969072164,2,5,region-29,branch24,2012-02-02 15:15:00,-10.636432,-83.656105
34.56435643564357,1.118811881188119,2,1,region-8,branch84,2012-02-02 15:15:00,-10.723102,-126.22336
33.795918367346935,1.0918367346938775,2,3,region-29,branch42,2012-02-02 15:15:00,-10.737165,-89.56144
35.857142857142854,1.163265306122449,3,3,region-8,branch105,2012-02-02 15:15:00,-10.740404,-127.183174
35.91752577319588,1.134020618556701,3,5,region-8,branch190,2012-02-02 15:15:00,-10.765263,-127.5163
36.95959595959596,1.1111111111111112,3,5,region-29,branch45,2012-02-02 15:15:00,-10.822626,-90.431915
36.56701030927835,1.1649484536082475,2,5,region-3,branch137,2012-02-02 15:15:00,-10.838997,-105.862236
37.25773195876289,1.0618556701030928,2,3,region-32,branch33,2012-02-02 15:15:00,-10.839356,-132.83717
37.197916666666664,1.1354166666666667,2,4,region-3,branch118,2012-02-02 15:15:00,-10.853412,-109.027534
34.90909090909091,1.101010101010101,3,5,region-8,branch19,2012-02-02 15:15:00,-10.858417,-122.984085
34.40625,1.1458333333333333,2,4,region-8,branch192,2012-02-02 15:15:00,-10.881108,-123.308914
35.00990099009901,1.118811881188119,2,3,region-8,branch32,2012-02-02 15:15:00,-10.887847,-119.200554
40.93814432989691,1.092783505154639,2,5,region-3,branch186,2012-02-02 15:15:00,-10.902398,-111.98647
30.785714285714285,1.1224489795918366,2,5,region-32,branch36,2012-02-02 15:15:00,-10.924581,-134.43536
32.95959595959596,1.1414141414141414,3,1,region-29,branch3,2012-02-02 15:15:00,-10.925243,-81.952446
36.385416666666664,1.1041666666666667,2,5,region-3,branch67,2012-02-02 15:15:00,-10.949725,-104.98707
34.15,1.15,3,5,region-3,branch157,2012-02-02 15:15:00,-10.985682,-106.66773
35.31958762886598,1.1134020618556701,2,5,region-3,branch20,2012-02-02 15:15:00,-10.988306,-108.922775
36.785714285714285,1.163265306122449,3,5,region-8,branch9,2012-02-02 15:15:00,-11.054409,-123.391
33.64,1.11,2,3,region-29,branch44,2012-02-02 15:15:00,-11.059564,-84.19769
35.775510204081634,1.0918367346938775,2,5,region-32,branch15,2012-02-02 15:15:00,-11.078003,-133.17651
35.323232323232325,1.0404040404040404,3,5,region-8,branch56,2012-02-02 15:15:00,-11.086777,-126.718216
34.765306122448976,1.163265306122449,2,5,region-3,branch95,2012-02-02 15:15:00,-11.112058,-109.72104
36.6530612244898,1.0816326530612246,2,3,region-3,branch6,2012-02-02 15:15:00,-11.120642,-105.184784
33.93814432989691,1.1237113402061856,2,5,region-29,branch41,2012-02-02 15:15:00,-11.1685505,-84.04681
34.326530612244895,1.1224489795918366,3,5,region-8,branch179,2012-02-02 15:15:00,-11.174977,-125.46631
36.686868686868685,1.121212121212121,3,5,region-29,branch6,2012-02-02 15:15:00,-11.193299,-89.964226
31.603960396039604,1.0792079207920793,2,3,region-3,branch23,2012-02-02 15:15:00,-11.220756,-105.7748
38.357142857142854,1.1224489795918366,3,5,region-8,branch11,2012-02-02 15:15:00,-11.224464,-116.69979
39.98969072164948,1.175257731958763,3,3,region-29,branch1,2012-02-02 15:15:00,-11.227965,-94.2483
37.275510204081634,1.1224489795918366,2,5,region-32,branch43,2012-02-02 15:15:00,-11.235171,-133.9912
33.885416666666664,1.125,2,5,region-3,branch82,2012-02-02 15:15:00,-11.257412,-102.75514
36.78217821782178,1.108910891089109,2,5,region-3,branch149,2012-02-02 15:15:00,-11.276796,-108.3808
33.22222222222222,1.1313131313131313,2,4,region-8,branch14,2012-02-02 15:15:00,-11.284509,-117.7916
33.857142857142854,1.1938775510204083,4,5,region-8,branch119,2012-02-02 15:15:00,-11.340638,-117.09456
36.07,1.1,3,5,region-8,branch97,2012-02-02 15:15:00,-11.516286,-120.47573
39.61224489795919,1.153061224489796,2,5,region-8,branch116,2012-02-02 15:15:00,-11.525032,-124.419945
35.44444444444444,1.1616161616161615,3,5,region-29,branch2,2012-02-02 15:15:00,-11.531596,-85.34375
33.88775510204081,1.1428571428571428,3,5,region-8,branch167,2012-02-02 15:15:00,-11.660088,-116.508965
33.76767676767677,1.1414141414141414,2,5,region-8,branch183,2012-02-02 15:15:00,-11.749625,-125.3105
34.635416666666664,1.15625,2,5,region-3,branch194,2012-02-02 15:15:00,-11.777816,-113.60404
38.27835051546392,1.1237113402061856,2,5,region-8,branch164,2012-02-02 15:15:00,-11.783402,-121.64776
40.23711340206186,1.1237113402061856,2,4,region-32,branch18,2012-02-02 15:15:00,-11.795025,-133.5678
30.93,1.08,2,5,region-3,branch116,2012-02-02 15:15:00,-11.811223,-114.53976
34.59,1.08,2,4,region-3,branch87,2012-02-02 15:15:00,-11.812327,-115.76599
34.73737373737374,1.1111111111111112,2,1,region-3,branch2,2012-02-02 15:15:00,-11.812527,-110.74823
40.170212765957444,1.0957446808510638,3,4,region-3,branch64,2012-02-02 15:15:00,-11.855408,-109.46798
32.816326530612244,1.1326530612244898,3,5,region-29,branch8,2012-02-02 15:15:00,-11.868704,-88.877464
37.94845360824742,1.134020618556701,2,3,region-3,branch138,2012-02-02 15:15:00,-11.930381,-105.33607
38.729166666666664,1.09375,2,4,region-29,branch11,2012-02-02 15:15:00,-11.9729595,-85.26952
31.091836734693878,1.0612244897959184,2,4,region-8,branch82,2012-02-02 15:15:00,-12.005057,-116.76689
32.824742268041234,1.175257731958763,3,5,region-3,branch150,2012-02-02 15:15:00,-12.014275,-103.91927
32.62626262626262,1.0808080808080809,2,5,region-3,branch102,2012-02-02 15:15:00,-12.016907,-114.809395
33.47422680412371,1.1649484536082475,3,5,region-3,branch38,2012-02-02 15:15:00,-12.019942,-104.16245
40.28515625,1.12109375,3,5,region-32,headquarters,2012-02-02 15:15:00,-12.0709915,-133.14673
39.214285714285715,1.0408163265306123,2,5,region-3,branch96,2012-02-02 15:15:00,-12.081244,-112.59597
34.2,1.05,3,5,region-3,branch179,2012-02-02 15:15:00,-12.110115,-115.52414
36.5,1.1176470588235294,2,5,region-32,branch42,2012-02-02 15:15:00,-12.147461,-132.33963
37.775510204081634,1.1020408163265305,3,5,region-32,branch19,2012-02-02 15:15:00,-12.161462,-134.91833
36.608247422680414,1.1237113402061856,3,5,region-8,branch38,2012-02-02 15:15:00,-12.17217,-123.03163
33.111111111111114,1.1111111111111112,3,5,region-8,branch30,2012-02-02 15:15:00,-12.17568,-123.59639
35.677083333333336,1.15625,3,3,region-3,branch8,2012-02-02 15:15:00,-12.211625,-109.77124
35.28865979381443,1.1443298969072164,3,3,region-3,branch60,2012-02-02 15:15:00,-12.223518,-109.17861
35.16,1.14,3,5,region-3,branch24,2012-02-02 15:15:00,-12.246329,-113.78112
35.45918367346939,1.1224489795918366,2,3,region-32,branch9,2012-02-02 15:15:00,-12.25296,-131.0027
35.275510204081634,1.183673469387755,3,3,region-3,branch196,2012-02-02 15:15:00,-12.2585745,-102.05663
36.74747474747475,1.1616161616161615,3,5,region-8,branch196,2012-02-02 15:15:00,-12.296598,-121.19794
34.15151515151515,1.1919191919191918,2,3,region-32,branch12,2012-02-02 15:15:00,-12.306434,-132.17952
39.11,1.15,2,3,region-3,branch148,2012-02-02 15:15:00,-12.324124,-111.79553
36.824742268041234,1.134020618556701,3,3,region-3,branch197,2012-02-02 15:15:00,-12.33232,-106.62048
34.17,1.09,3,3,region-32,branch30,2012-02-02 15:15:00,-12.3344555,-134.65828
36.97979797979798,1.0808080808080809,2,5,region-32,branch22,2012-02-02 15:15:00,-12.451076,-134.18994
36.28712871287129,1.0891089108910892,2,5,region-8,branch108,2012-02-02 15:15:00,-12.512892,-126.87825
35.479166666666664,1.1354166666666667,2,5,region-8,branch186,2012-02-02 15:15:00,-12.575477,-125.12148
35.138297872340424,1.148936170212766,2,3,region-3,branch123,2012-02-02 15:15:00,-12.6894655,-114.543106
34.36363636363637,1.0707070707070707,2,3,region-32,branch37,2012-02-02 15:15:00,-12.725248,-134.19606
35.322916666666664,1.09375,2,5,region-8,branch13,2012-02-02 15:15:00,-12.725751,-121.3752
35.41836734693877,1.0918367346938775,2,5,region-8,branch127,2012-02-02 15:15:00,-12.790895,-124.51933
36.43,1.07,2,5,region-8,branch12,2012-02-02 15:15:00,-12.794719,-123.663284
38.04210526315789,1.105263157894737,2,5,region-32,branch2,2012-02-02 15:15:00,-12.804867,-134.5836
37.797872340425535,1.127659574468085,2,5,region-32,branch23,2012-02-02 15:15:00,-12.818927,-134.62462
36.183673469387756,1.1938775510204083,3,5,region-32,branch16,2012-02-02 15:15:00,-12.844335,-132.73817
36.46534653465346,1.108910891089109,2,5,region-32,branch13,2012-02-02 15:15:00,-12.9522505,-134.37323
33.07368421052632,1.0736842105263158,2,5,region-8,branch73,2012-02-02 15:15:00,-12.952888,-126.67487
37.91752577319588,1.175257731958763,2,3,region-8,branch110,2012-02-02 15:15:00,-12.9768915,-117.5806
35.85294117647059,1.1372549019607843,3,3,region-32,branch7,2012-02-02 15:15:00,-13.025521,-132.83896
35.1958762886598,1.0515463917525774,2,5,region-3,branch145,2012-02-02 15:15:00,-13.039441,-109.28496
35.87128712871287,1.099009900990099,3,5,region-8,branch154,2012-02-02 15:15:00,-13.076364,-116.07641
37.234693877551024,1.0816326530612246,2,1,region-8,branch143,2012-02-02 15:15:00,-13.113201,-123.88973
33.8469387755102,1.1020408163265305,2,5,region-8,branch111,2012-02-02 15:15:00,-13.145717,-118.45697
37.13265306122449,1.0816326530612246,3,5,region-3,branch199,2012-02-02 15:15:00,-13.179368,-111.246254
36.855670103092784,1.134020618556701,3,5,region-8,branch160,2012-02-02 15:15:00,-13.214757,-120.17161
35.2970297029703,1.1287128712871286,2,5,region-32,branch32,2012-02-02 15:15:00,-13.249332,-134.92914
36.02020202020202,1.0707070707070707,2,4,region-32,branch5,2012-02-02 15:15:00,-13.264975,-131.56451
32.28,1.15,3,5,region-8,branch55,2012-02-02 15:15:00,-13.35073,-124.75636
34.64646464646464,1.0909090909090908,3,5,region-8,branch195,2012-02-02 15:15:00,-13.362369,-127.89108
34.625,1.0833333333333333,3,4,region-8,branch101,2012-02-02 15:15:00,-13.470198,-116.91486
34.285714285714285,1.0918367346938775,2,3,region-8,branch60,2012-02-02 15:15:00,-13.492726,-116.55867
34.851485148514854,1.099009900990099,2,5,region-32,branch25,2012-02-02 15:15:00,-13.496017,-131.87515
34.287234042553195,1.0957446808510638,2,5,region-3,branch73,2012-02-02 15:15:00,-13.50417,-111.43498
33.98969072164948,1.1030927835051547,2,3,region-8,branch17,2012-02-02 15:15:00,-13.598252,-123.0687
37.40816326530612,1.0918367346938775,2,3,region-32,branch35,2012-02-02 15:15:00,-13.6269655,-132.40639
36.989583333333336,1.1041666666666667,2,5,region-8,branch170,2012-02-02 15:15:00,-13.6319475,-118.15846
35.526315789473685,1.0842105263157895,2,5,region-3,branch50,2012-02-02 15:15:00,-13.652105,-105.112686
39.717171717171716,1.1313131313131313,2,3,region-3,branch85,2012-02-02 15:15:00,-13.694797,-104.00026
39.90625,1.125,2,5,region-8,branch94,2012-02-02 15:15:00,-13.695599,-116.45281
35.03092783505155,1.1134020618556701,3,5,region-3,branch77,2012-02-02 15:15:00,-13.724415,-111.68639
33.66,1.12,2,1,region-3,branch124,2012-02-02 15:15:00,-13.743144,-110.46023
34.44897959183673,1.0816326530612246,3,5,region-32,branch50,2012-02-02 15:15:00,-13.754925,-134.46465
