numconnections_avg,policystatus_avg,policystatus_max,activityflag_max,businessunit,facility,healthtime,latitude,longitude
13.379746835443038,1.2911392405063291,3,1,region-29,branch44,2012-02-03 00:15:00,-11.059564,-84.19769
34.865979381443296,1.2268041237113403,4,5,region-32,branch15,2012-02-03 00:15:00,-11.078003,-133.17651
36.535353535353536,1.1515151515151516,4,5,region-8,branch56,2012-02-03 00:15:00,-11.086777,-126.718216
35.63636363636363,1.2828282828282829,3,5,region-3,branch95,2012-02-03 00:15:00,-11.112058,-109.72104
37.6530612244898,1.2244897959183674,3,4,region-3,branch6,2012-02-03 00:15:00,-11.120642,-105.184784
15.64367816091954,1.2183908045977012,2,1,region-29,branch41,2012-02-03 00:15:00,-11.1685505,-84.04681
31.989795918367346,1.2857142857142858,4,4,region-8,branch179,2012-02-03 00:15:00,-11.174977,-125.46631
15.625,1.225,3,1,region-29,branch6,2012-02-03 00:15:00,-11.193299,-89.964226
32.68316831683168,1.2475247524752475,3,5,region-3,branch23,2012-02-03 00:15:00,-11.220756,-105.7748
36.97959183673469,1.2857142857142858,4,1,region-8,branch11,2012-02-03 00:15:00,-11.224464,-116.69979
12.848101265822784,1.3291139240506329,4,1,region-29,branch1,2012-02-03 00:15:00,-11.227965,-94.2483
35.46938775510204,1.1734693877551021,2,5,region-32,branch43,2012-02-03 00:15:00,-11.235171,-133.9912
14.353658536585366,1.2317073170731707,3,1,region-3,branch82,2012-02-03 00:15:00,-11.257412,-102.75514
36.53921568627451,1.2745098039215685,3,5,region-3,branch149,2012-02-03 00:15:00,-11.276796,-108.3808
34.734693877551024,1.2857142857142858,3,4,region-8,branch14,2012-02-03 00:15:00,-11.284509,-117.7916
33.47422680412371,1.3402061855670102,5,5,region-8,branch119,2012-02-03 00:15:00,-11.340638,-117.09456
38.76767676767677,1.2828282828282829,4,4,region-8,branch97,2012-02-03 00:15:00,-11.516286,-120.47573
36.898989898989896,1.3333333333333333,3,5,region-8,branch116,2012-02-03 00:15:00,-11.525032,-124.419945
15.166666666666666,1.1923076923076923,2,1,region-29,branch2,2012-02-03 00:15:00,-11.531596,-85.34375
33.395833333333336,1.2604166666666667,3,3,region-8,branch167,2012-02-03 00:15:00,-11.660088,-116.508965
33.22,1.27,3,5,region-8,branch183,2012-02-03 00:15:00,-11.749625,-125.3105
34.729166666666664,1.28125,3,3,region-3,branch194,2012-02-03 00:15:00,-11.777816,-113.60404
37.16326530612245,1.2551020408163265,3,4,region-8,branch164,2012-02-03 00:15:00,-11.783402,-121.64776
35.876288659793815,1.309278350515464,4,5,region-32,branch18,2012-02-03 00:15:00,-11.795025,-133.5678
36.99,1.21,2,5,region-3,branch116,2012-02-03 00:15:00,-11.811223,-114.53976
35.878787878787875,1.1414141414141414,2,3,region-3,branch87,2012-02-03 00:15:00,-11.812327,-115.76599
35.82828282828283,1.2828282828282829,3,5,region-3,branch2,2012-02-03 00:15:00,-11.812527,-110.74823
35.40425531914894,1.2446808510638299,3,5,region-3,branch64,2012-02-03 00:15:00,-11.855408,-109.46798
14.31764705882353,1.2941176470588236,4,1,region-29,branch8,2012-02-03 00:15:00,-11.868704,-88.877464
34.02061855670103,1.2783505154639174,3,5,region-3,branch138,2012-02-03 00:15:00,-11.930381,-105.33607
15.052631578947368,1.3421052631578947,3,1,region-29,branch11,2012-02-03 00:15:00,-11.9729595,-85.26952
35.577319587628864,1.2164948453608246,3,5,region-8,branch82,2012-02-03 00:15:00,-12.005057,-116.76689
16.066666666666666,1.32,3,1,region-3,branch150,2012-02-03 00:15:00,-12.014275,-103.91927
31.683673469387756,1.2653061224489797,3,5,region-3,branch102,2012-02-03 00:15:00,-12.016907,-114.809395
13.345679012345679,1.2839506172839505,4,1,region-3,branch38,2012-02-03 00:15:00,-12.019942,-104.16245
39.7866927592955,1.2348336594911937,4,5,region-32,headquarters,2012-02-03 00:15:00,-12.0709915,-133.14673
36.13265306122449,1.183673469387755,3,3,region-3,branch96,2012-02-03 00:15:00,-12.081244,-112.59597
36.16,1.21,3,5,region-3,branch179,2012-02-03 00:15:00,-12.110115,-115.52414
40.18627450980392,1.2745098039215685,4,5,region-32,branch42,2012-02-03 00:15:00,-12.147461,-132.33963
34.06060606060606,1.292929292929293,4,5,region-32,branch19,2012-02-03 00:15:00,-12.161462,-134.91833
35.670103092783506,1.2371134020618557,3,3,region-8,branch38,2012-02-03 00:15:00,-12.17217,-123.03163
36.5959595959596,1.2323232323232323,3,5,region-8,branch30,2012-02-03 00:15:00,-12.17568,-123.59639
37.697916666666664,1.3125,3,5,region-3,branch8,2012-02-03 00:15:00,-12.211625,-109.77124
33.48453608247423,1.2371134020618557,3,5,region-3,branch60,2012-02-03 00:15:00,-12.223518,-109.17861
36.39393939393939,1.2828282828282829,3,4,region-3,branch24,2012-02-03 00:15:00,-12.246329,-113.78112
36.43877551020408,1.2653061224489797,3,5,region-32,branch9,2012-02-03 00:15:00,-12.25296,-131.0027
15.35897435897436,1.294871794871795,3,1,region-3,branch196,2012-02-03 00:15:00,-12.2585745,-102.05663
36.494949494949495,1.292929292929293,3,5,region-8,branch196,2012-02-03 00:15:00,-12.296598,-121.19794
37.7,1.41,3,4,region-32,branch12,2012-02-03 00:15:00,-12.306434,-132.17952
34.34,1.3,3,5,region-3,branch148,2012-02-03 00:15:00,-12.324124,-111.79553
34.385416666666664,1.2083333333333333,3,5,region-3,branch197,2012-02-03 00:15:00,-12.33232,-106.62048
35.77,1.22,3,3,region-32,branch30,2012-02-03 00:15:00,-12.3344555,-134.65828
35.204081632653065,1.2755102040816326,3,3,region-32,branch22,2012-02-03 00:15:00,-12.451076,-134.18994
36.89108910891089,1.2376237623762376,3,3,region-8,branch108,2012-02-03 00:15:00,-12.512892,-126.87825
35.635416666666664,1.2291666666666667,3,5,region-8,branch186,2012-02-03 00:15:00,-12.575477,-125.12148
37.708333333333336,1.34375,3,5,region-3,branch123,2012-02-03 00:15:00,-12.6894655,-114.543106
37.44444444444444,1.2626262626262625,3,4,region-32,branch37,2012-02-03 00:15:00,-12.725248,-134.19606
34.072916666666664,1.2083333333333333,3,3,region-8,branch13,2012-02-03 00:15:00,-12.725751,-121.3752
34.90816326530612,1.2346938775510203,2,4,region-8,branch127,2012-02-03 00:15:00,-12.790895,-124.51933
34.85858585858586,1.2727272727272727,3,5,region-8,branch12,2012-02-03 00:15:00,-12.794719,-123.663284
33.97938144329897,1.2268041237113403,3,5,region-32,branch2,2012-02-03 00:15:00,-12.804867,-134.5836
35.148936170212764,1.2446808510638299,3,5,region-32,branch23,2012-02-03 00:15:00,-12.818927,-134.62462
36.04081632653061,1.3061224489795917,4,5,region-32,branch16,2012-02-03 00:15:00,-12.844335,-132.73817
36.17821782178218,1.2574257425742574,3,1,region-32,branch13,2012-02-03 00:15:00,-12.9522505,-134.37323
36.71578947368421,1.2210526315789474,3,3,region-8,branch73,2012-02-03 00:15:00,-12.952888,-126.67487
34.30927835051546,1.2989690721649485,2,5,region-8,branch110,2012-02-03 00:15:00,-12.9768915,-117.5806
34.88235294117647,1.2745098039215685,3,5,region-32,branch7,2012-02-03 00:15:00,-13.025521,-132.83896
33.04123711340206,1.1649484536082475,3,5,region-3,branch145,2012-02-03 00:15:00,-13.039441,-109.28496
38.504950495049506,1.1683168316831682,4,3,region-8,branch154,2012-02-03 00:15:00,-13.076364,-116.07641
37.27272727272727,1.2727272727272727,3,5,region-8,branch143,2012-02-03 00:15:00,-13.113201,-123.88973
33.775510204081634,1.2551020408163265,3,5,region-8,branch111,2012-02-03 00:15:00,-13.145717,-118.45697
37.69387755102041,1.183673469387755,3,3,region-3,branch199,2012-02-03 00:15:00,-13.179368,-111.246254
35.154639175257735,1.268041237113402,3,1,region-8,branch160,2012-02-03 00:15:00,-13.214757,-120.17161
35.01,1.28,3,3,region-32,branch32,2012-02-03 00:15:00,-13.249332,-134.92914
34.696969696969695,1.2626262626262625,3,3,region-32,branch5,2012-02-03 00:15:00,-13.264975,-131.56451
31.90909090909091,1.3232323232323233,3,5,region-8,branch55,2012-02-03 00:15:00,-13.35073,-124.75636
35.4040404040404,1.2828282828282829,3,5,region-8,branch195,2012-02-03 00:15:00,-13.362369,-127.89108
37.06315789473684,1.2105263157894737,3,3,region-8,branch101,2012-02-03 00:15:00,-13.470198,-116.91486
38.04081632653061,1.183673469387755,3,3,region-8,branch60,2012-02-03 00:15:00,-13.492726,-116.55867
36.02,1.28,3,4,region-32,branch25,2012-02-03 00:15:00,-13.496017,-131.87515
36.052083333333336,1.2604166666666667,3,5,region-3,branch73,2012-02-03 00:15:00,-13.50417,-111.43498
31.395833333333332,1.21875,3,5,region-8,branch17,2012-02-03 00:15:00,-13.598252,-123.0687
38.38775510204081,1.2755102040816326,3,4,region-32,branch35,2012-02-03 00:15:00,-13.6269655,-132.40639
33.94736842105263,1.2210526315789474,3,5,region-8,branch170,2012-02-03 00:15:00,-13.6319475,-118.15846
38.71875,1.1458333333333333,3,5,region-3,branch50,2012-02-03 00:15:00,-13.652105,-105.112686
17.103896103896105,1.2207792207792207,3,1,region-3,branch85,2012-02-03 00:15:00,-13.694797,-104.00026
36.734693877551024,1.316326530612245,3,1,region-8,branch94,2012-02-03 00:15:00,-13.695599,-116.45281
34.02061855670103,1.288659793814433,3,5,region-3,branch77,2012-02-03 00:15:00,-13.724415,-111.68639
38.68,1.22,3,5,region-3,branch124,2012-02-03 00:15:00,-13.743144,-110.46023
