num_ipaddr,healthtime,machineclass
6134,2012-02-03 16:45:00,atm
24344,2012-02-03 16:45:00,multiple
33798,2012-02-03 16:45:00,compute
18929,2012-02-03 16:45:00,file server
5882,2012-02-03 16:45:00,email
12995,2012-02-03 16:45:00,web
18488,2012-02-03 16:45:00,office
8150,2012-02-03 16:45:00,loan
8154,2012-02-03 16:45:00,teller
6133,2012-02-02 16:00:00,atm
24342,2012-02-02 16:00:00,multiple
33795,2012-02-02 16:00:00,compute
18932,2012-02-02 16:00:00,file server
5881,2012-02-02 16:00:00,email
12996,2012-02-02 16:00:00,web
18492,2012-02-02 16:00:00,office
8168,2012-02-02 16:00:00,loan
8173,2012-02-02 16:00:00,teller
6135,2012-02-02 16:15:00,atm
24328,2012-02-02 16:15:00,multiple
33789,2012-02-02 16:15:00,compute
18927,2012-02-02 16:15:00,file server
5879,2012-02-02 16:15:00,email
12993,2012-02-02 16:15:00,web
18494,2012-02-02 16:15:00,office
8164,2012-02-02 16:15:00,loan
8167,2012-02-02 16:15:00,teller
6136,2012-02-02 16:30:00,atm
24327,2012-02-02 16:30:00,multiple
33791,2012-02-02 16:30:00,compute
18939,2012-02-02 16:30:00,file server
5879,2012-02-02 16:30:00,email
12995,2012-02-02 16:30:00,web
18475,2012-02-02 16:30:00,office
8172,2012-02-02 16:30:00,loan
8164,2012-02-02 16:30:00,teller
6136,2012-02-02 16:45:00,atm
24333,2012-02-02 16:45:00,multiple
33794,2012-02-02 16:45:00,compute
18940,2012-02-02 16:45:00,file server
5881,2012-02-02 16:45:00,email
13000,2012-02-02 16:45:00,web
18456,2012-02-02 16:45:00,office
8168,2012-02-02 16:45:00,loan
8160,2012-02-02 16:45:00,teller
6136,2012-02-02 17:00:00,atm
24341,2012-02-02 17:00:00,multiple
33792,2012-02-02 17:00:00,compute
18939,2012-02-02 17:00:00,file server
5878,2012-02-02 17:00:00,email
12993,2012-02-02 17:00:00,web
18480,2012-02-02 17:00:00,office
8166,2012-02-02 17:00:00,loan
8157,2012-02-02 17:00:00,teller
6134,2012-02-02 17:15:00,atm
24338,2012-02-02 17:15:00,multiple
33793,2012-02-02 17:15:00,compute
18931,2012-02-02 17:15:00,file server
5881,2012-02-02 17:15:00,email
12993,2012-02-02 17:15:00,web
18473,2012-02-02 17:15:00,office
8171,2012-02-02 17:15:00,loan
8164,2012-02-02 17:15:00,teller
6133,2012-02-02 17:30:00,atm
24336,2012-02-02 17:30:00,multiple
33795,2012-02-02 17:30:00,compute
18928,2012-02-02 17:30:00,file server
5877,2012-02-02 17:30:00,email
12992,2012-02-02 17:30:00,web
18489,2012-02-02 17:30:00,office
8162,2012-02-02 17:30:00,loan
8163,2012-02-02 17:30:00,teller
6137,2012-02-02 17:45:00,atm
24348,2012-02-02 17:45:00,multiple
33805,2012-02-02 17:45:00,compute
18934,2012-02-02 17:45:00,file server
5877,2012-02-02 17:45:00,email
12990,2012-02-02 17:45:00,web
18483,2012-02-02 17:45:00,office
8162,2012-02-02 17:45:00,loan
8163,2012-02-02 17:45:00,teller
6137,2012-02-02 18:00:00,atm
24346,2012-02-02 18:00:00,multiple
33804,2012-02-02 18:00:00,compute
18936,2012-02-02 18:00:00,file server
5881,2012-02-02 18:00:00,email
12993,2012-02-02 18:00:00,web
18488,2012-02-02 18:00:00,office
8169,2012-02-02 18:00:00,loan
8164,2012-02-02 18:00:00,teller
6138,2012-02-02 18:15:00,atm
24344,2012-02-02 18:15:00,multiple
33803,2012-02-02 18:15:00,compute
18934,2012-02-02 18:15:00,file server
5883,2012-02-02 18:15:00,email
12997,2012-02-02 18:15:00,web
18495,2012-02-02 18:15:00,office
8166,2012-02-02 18:15:00,loan
8161,2012-02-02 18:15:00,teller
6134,2012-02-02 18:30:00,atm
24345,2012-02-02 18:30:00,multiple
33802,2012-02-02 18:30:00,compute
18930,2012-02-02 18:30:00,file server
5880,2012-02-02 18:30:00,email
12995,2012-02-02 18:30:00,web
18475,2012-02-02 18:30:00,office
8170,2012-02-02 18:30:00,loan
8162,2012-02-02 18:30:00,teller
6136,2012-02-02 18:45:00,atm
24348,2012-02-02 18:45:00,multiple
33799,2012-02-02 18:45:00,compute
18927,2012-02-02 18:45:00,file server
5877,2012-02-02 18:45:00,email
12992,2012-02-02 18:45:00,web
18477,2012-02-02 18:45:00,office
8161,2012-02-02 18:45:00,loan
8161,2012-02-02 18:45:00,teller
6136,2012-02-02 19:00:00,atm
24350,2012-02-02 19:00:00,multiple
33793,2012-02-02 19:00:00,compute
18923,2012-02-02 19:00:00,file server
5878,2012-02-02 19:00:00,email
12994,2012-02-02 19:00:00,web
18468,2012-02-02 19:00:00,office
8160,2012-02-02 19:00:00,loan
8165,2012-02-02 19:00:00,teller
6137,2012-02-02 19:15:00,atm
24345,2012-02-02 19:15:00,multiple
33785,2012-02-02 19:15:00,compute
18924,2012-02-02 19:15:00,file server
5883,2012-02-02 19:15:00,email
12984,2012-02-02 19:15:00,web
18476,2012-02-02 19:15:00,office
8152,2012-02-02 19:15:00,loan
8157,2012-02-02 19:15:00,teller
6136,2012-02-02 19:30:00,atm
24338,2012-02-02 19:30:00,multiple
33791,2012-02-02 19:30:00,compute
18925,2012-02-02 19:30:00,file server
5881,2012-02-02 19:30:00,email
12992,2012-02-02 19:30:00,web
18489,2012-02-02 19:30:00,office
8150,2012-02-02 19:30:00,loan
8154,2012-02-02 19:30:00,teller
6133,2012-02-02 19:45:00,atm
24336,2012-02-02 19:45:00,multiple
33788,2012-02-02 19:45:00,compute
18922,2012-02-02 19:45:00,file server
5880,2012-02-02 19:45:00,email
12994,2012-02-02 19:45:00,web
18479,2012-02-02 19:45:00,office
8155,2012-02-02 19:45:00,loan
8159,2012-02-02 19:45:00,teller
6130,2012-02-03 01:00:00,atm
24338,2012-02-03 01:00:00,multiple
33799,2012-02-03 01:00:00,compute
18927,2012-02-03 01:00:00,file server
5880,2012-02-03 01:00:00,email
12991,2012-02-03 01:00:00,web
18481,2012-02-03 01:00:00,office
8168,2012-02-03 01:00:00,loan
8158,2012-02-03 01:00:00,teller
6132,2012-02-03 01:15:00,atm
24341,2012-02-03 01:15:00,multiple
33798,2012-02-03 01:15:00,compute
18922,2012-02-03 01:15:00,file server
5879,2012-02-03 01:15:00,email
12987,2012-02-03 01:15:00,web
18479,2012-02-03 01:15:00,office
8168,2012-02-03 01:15:00,loan
8154,2012-02-03 01:15:00,teller
6132,2012-02-03 01:30:00,atm
24334,2012-02-03 01:30:00,multiple
33783,2012-02-03 01:30:00,compute
18916,2012-02-03 01:30:00,file server
5878,2012-02-03 01:30:00,email
12984,2012-02-03 01:30:00,web
18481,2012-02-03 01:30:00,office
8165,2012-02-03 01:30:00,loan
8157,2012-02-03 01:30:00,teller
6133,2012-02-03 01:45:00,atm
24332,2012-02-03 01:45:00,multiple
33783,2012-02-03 01:45:00,compute
18923,2012-02-03 01:45:00,file server
5876,2012-02-03 01:45:00,email
12986,2012-02-03 01:45:00,web
18484,2012-02-03 01:45:00,office
8159,2012-02-03 01:45:00,loan
8157,2012-02-03 01:45:00,teller
6134,2012-02-03 02:00:00,atm
24335,2012-02-03 02:00:00,multiple
33786,2012-02-03 02:00:00,compute
18932,2012-02-03 02:00:00,file server
5874,2012-02-03 02:00:00,email
12983,2012-02-03 02:00:00,web
11087,2012-02-03 02:00:00,office
4912,2012-02-03 02:00:00,loan
4972,2012-02-03 02:00:00,teller
6134,2012-02-03 02:15:00,atm
24333,2012-02-03 02:15:00,multiple
33792,2012-02-03 02:15:00,compute
18941,2012-02-03 02:15:00,file server
5875,2012-02-03 02:15:00,email
12988,2012-02-03 02:15:00,web
11094,2012-02-03 02:15:00,office
4911,2012-02-03 02:15:00,loan
4967,2012-02-03 02:15:00,teller
6136,2012-02-03 02:30:00,atm
24343,2012-02-03 02:30:00,multiple
33788,2012-02-03 02:30:00,compute
18933,2012-02-03 02:30:00,file server
5877,2012-02-03 02:30:00,email
12986,2012-02-03 02:30:00,web
11090,2012-02-03 02:30:00,office
4915,2012-02-03 02:30:00,loan
4969,2012-02-03 02:30:00,teller
6137,2012-02-03 02:45:00,atm
24339,2012-02-03 02:45:00,multiple
33795,2012-02-03 02:45:00,compute
18924,2012-02-03 02:45:00,file server
5878,2012-02-03 02:45:00,email
12988,2012-02-03 02:45:00,web
11088,2012-02-03 02:45:00,office
4922,2012-02-03 02:45:00,loan
4972,2012-02-03 02:45:00,teller
6137,2012-02-03 03:00:00,atm
24338,2012-02-03 03:00:00,multiple
33791,2012-02-03 03:00:00,compute
18923,2012-02-03 03:00:00,file server
5878,2012-02-03 03:00:00,email
12988,2012-02-03 03:00:00,web
11090,2012-02-03 03:00:00,office
4928,2012-02-03 03:00:00,loan
4976,2012-02-03 03:00:00,teller
6136,2012-02-03 03:15:00,atm
24335,2012-02-03 03:15:00,multiple
33785,2012-02-03 03:15:00,compute
18931,2012-02-03 03:15:00,file server
5879,2012-02-03 03:15:00,email
12989,2012-02-03 03:15:00,web
11079,2012-02-03 03:15:00,office
4922,2012-02-03 03:15:00,loan
4977,2012-02-03 03:15:00,teller
6136,2012-02-03 03:30:00,atm
24341,2012-02-03 03:30:00,multiple
33792,2012-02-03 03:30:00,compute
18935,2012-02-03 03:30:00,file server
5884,2012-02-03 03:30:00,email
12999,2012-02-03 03:30:00,web
11079,2012-02-03 03:30:00,office
4925,2012-02-03 03:30:00,loan
4979,2012-02-03 03:30:00,teller
6136,2012-02-03 03:45:00,atm
24348,2012-02-03 03:45:00,multiple
33797,2012-02-03 03:45:00,compute
18936,2012-02-03 03:45:00,file server
5887,2012-02-03 03:45:00,email
13002,2012-02-03 03:45:00,web
11079,2012-02-03 03:45:00,office
4921,2012-02-03 03:45:00,loan
4976,2012-02-03 03:45:00,teller
6135,2012-02-03 04:00:00,atm
24348,2012-02-03 04:00:00,multiple
33790,2012-02-03 04:00:00,compute
18934,2012-02-03 04:00:00,file server
5887,2012-02-03 04:00:00,email
12994,2012-02-03 04:00:00,web
11090,2012-02-03 04:00:00,office
4918,2012-02-03 04:00:00,loan
4977,2012-02-03 04:00:00,teller
6137,2012-02-03 04:15:00,atm
24346,2012-02-03 04:15:00,multiple
33802,2012-02-03 04:15:00,compute
18931,2012-02-03 04:15:00,file server
5886,2012-02-03 04:15:00,email
12997,2012-02-03 04:15:00,web
11093,2012-02-03 04:15:00,office
4916,2012-02-03 04:15:00,loan
4980,2012-02-03 04:15:00,teller
6136,2012-02-03 04:30:00,atm
24336,2012-02-03 04:30:00,multiple
33791,2012-02-03 04:30:00,compute
18926,2012-02-03 04:30:00,file server
5887,2012-02-03 04:30:00,email
12992,2012-02-03 04:30:00,web
11096,2012-02-03 04:30:00,office
4914,2012-02-03 04:30:00,loan
4985,2012-02-03 04:30:00,teller
6137,2012-02-03 04:45:00,atm
24329,2012-02-03 04:45:00,multiple
33792,2012-02-03 04:45:00,compute
18928,2012-02-03 04:45:00,file server
5882,2012-02-03 04:45:00,email
12992,2012-02-03 04:45:00,web
11091,2012-02-03 04:45:00,office
4917,2012-02-03 04:45:00,loan
4989,2012-02-03 04:45:00,teller
6137,2012-02-03 05:00:00,atm
24330,2012-02-03 05:00:00,multiple
33791,2012-02-03 05:00:00,compute
18930,2012-02-03 05:00:00,file server
5881,2012-02-03 05:00:00,email
13000,2012-02-03 05:00:00,web
11086,2012-02-03 05:00:00,office
4920,2012-02-03 05:00:00,loan
4988,2012-02-03 05:00:00,teller
6135,2012-02-03 05:15:00,atm
24338,2012-02-03 05:15:00,multiple
33783,2012-02-03 05:15:00,compute
18925,2012-02-03 05:15:00,file server
5885,2012-02-03 05:15:00,email
12998,2012-02-03 05:15:00,web
11081,2012-02-03 05:15:00,office
4916,2012-02-03 05:15:00,loan
4983,2012-02-03 05:15:00,teller
6134,2012-02-03 05:30:00,atm
24332,2012-02-03 05:30:00,multiple
33786,2012-02-03 05:30:00,compute
18923,2012-02-03 05:30:00,file server
5880,2012-02-03 05:30:00,email
12998,2012-02-03 05:30:00,web
11076,2012-02-03 05:30:00,office
4917,2012-02-03 05:30:00,loan
4986,2012-02-03 05:30:00,teller
6131,2012-02-03 05:45:00,atm
24348,2012-02-03 05:45:00,multiple
33786,2012-02-03 05:45:00,compute
18928,2012-02-03 05:45:00,file server
5877,2012-02-03 05:45:00,email
13000,2012-02-03 05:45:00,web
11087,2012-02-03 05:45:00,office
4916,2012-02-03 05:45:00,loan
4986,2012-02-03 05:45:00,teller
6133,2012-02-03 06:00:00,atm
24349,2012-02-03 06:00:00,multiple
33796,2012-02-03 06:00:00,compute
18933,2012-02-03 06:00:00,file server
5877,2012-02-03 06:00:00,email
12995,2012-02-03 06:00:00,web
11085,2012-02-03 06:00:00,office
4921,2012-02-03 06:00:00,loan
4978,2012-02-03 06:00:00,teller
6135,2012-02-03 06:15:00,atm
24335,2012-02-03 06:15:00,multiple
33793,2012-02-03 06:15:00,compute
18928,2012-02-03 06:15:00,file server
5873,2012-02-03 06:15:00,email
12992,2012-02-03 06:15:00,web
11084,2012-02-03 06:15:00,office
4924,2012-02-03 06:15:00,loan
4985,2012-02-03 06:15:00,teller
6134,2012-02-03 06:30:00,atm
24332,2012-02-03 06:30:00,multiple
33800,2012-02-03 06:30:00,compute
18941,2012-02-03 06:30:00,file server
5875,2012-02-03 06:30:00,email
12993,2012-02-03 06:30:00,web
11081,2012-02-03 06:30:00,office
4926,2012-02-03 06:30:00,loan
4983,2012-02-03 06:30:00,teller
6136,2012-02-03 06:45:00,atm
24325,2012-02-03 06:45:00,multiple
33802,2012-02-03 06:45:00,compute
18943,2012-02-03 06:45:00,file server
5879,2012-02-03 06:45:00,email
12986,2012-02-03 06:45:00,web
11093,2012-02-03 06:45:00,office
4928,2012-02-03 06:45:00,loan
4985,2012-02-03 06:45:00,teller
6135,2012-02-03 18:00:00,atm
24353,2012-02-03 18:00:00,multiple
33785,2012-02-03 18:00:00,compute
18928,2012-02-03 18:00:00,file server
5875,2012-02-03 18:00:00,email
13000,2012-02-03 18:00:00,web
18490,2012-02-03 18:00:00,office
8158,2012-02-03 18:00:00,loan
8165,2012-02-03 18:00:00,teller
6137,2012-02-03 18:15:00,atm
24343,2012-02-03 18:15:00,multiple
33795,2012-02-03 18:15:00,compute
18924,2012-02-03 18:15:00,file server
5879,2012-02-03 18:15:00,email
13003,2012-02-03 18:15:00,web
18479,2012-02-03 18:15:00,office
8163,2012-02-03 18:15:00,loan
8161,2012-02-03 18:15:00,teller
6138,2012-02-03 18:30:00,atm
24346,2012-02-03 18:30:00,multiple
33806,2012-02-03 18:30:00,compute
18925,2012-02-03 18:30:00,file server
5882,2012-02-03 18:30:00,email
12996,2012-02-03 18:30:00,web
18478,2012-02-03 18:30:00,office
8171,2012-02-03 18:30:00,loan
8171,2012-02-03 18:30:00,teller
6138,2012-02-03 18:45:00,atm
24351,2012-02-03 18:45:00,multiple
33818,2012-02-03 18:45:00,compute
18928,2012-02-03 18:45:00,file server
5887,2012-02-03 18:45:00,email
13001,2012-02-03 18:45:00,web
18490,2012-02-03 18:45:00,office
8169,2012-02-03 18:45:00,loan
8169,2012-02-03 18:45:00,teller
6137,2012-02-03 19:00:00,atm
24349,2012-02-03 19:00:00,multiple
33809,2012-02-03 19:00:00,compute
18931,2012-02-03 19:00:00,file server
5884,2012-02-03 19:00:00,email
12998,2012-02-03 19:00:00,web
18487,2012-02-03 19:00:00,office
8169,2012-02-03 19:00:00,loan
8170,2012-02-03 19:00:00,teller
6136,2012-02-03 19:15:00,atm
24349,2012-02-03 19:15:00,multiple
33799,2012-02-03 19:15:00,compute
18934,2012-02-03 19:15:00,file server
5881,2012-02-03 19:15:00,email
13000,2012-02-03 19:15:00,web
18483,2012-02-03 19:15:00,office
8165,2012-02-03 19:15:00,loan
8169,2012-02-03 19:15:00,teller
6134,2012-02-03 19:30:00,atm
24339,2012-02-03 19:30:00,multiple
33798,2012-02-03 19:30:00,compute
18937,2012-02-03 19:30:00,file server
5882,2012-02-03 19:30:00,email
12997,2012-02-03 19:30:00,web
18480,2012-02-03 19:30:00,office
8159,2012-02-03 19:30:00,loan
8167,2012-02-03 19:30:00,teller
6136,2012-02-03 19:45:00,atm
24341,2012-02-03 19:45:00,multiple
33793,2012-02-03 19:45:00,compute
18932,2012-02-03 19:45:00,file server
5888,2012-02-03 19:45:00,email
12994,2012-02-03 19:45:00,web
18477,2012-02-03 19:45:00,office
8164,2012-02-03 19:45:00,loan
8166,2012-02-03 19:45:00,teller
6133,2012-02-03 20:00:00,atm
24348,2012-02-03 20:00:00,multiple
33806,2012-02-03 20:00:00,compute
18935,2012-02-03 20:00:00,file server
5885,2012-02-03 20:00:00,email
12996,2012-02-03 20:00:00,web
18484,2012-02-03 20:00:00,office
8162,2012-02-03 20:00:00,loan
8166,2012-02-03 20:00:00,teller
6131,2012-02-03 20:15:00,atm
24350,2012-02-03 20:15:00,multiple
33801,2012-02-03 20:15:00,compute
18930,2012-02-03 20:15:00,file server
5880,2012-02-03 20:15:00,email
12994,2012-02-03 20:15:00,web
18485,2012-02-03 20:15:00,office
8160,2012-02-03 20:15:00,loan
8172,2012-02-03 20:15:00,teller
6132,2012-02-03 20:30:00,atm
24344,2012-02-03 20:30:00,multiple
33800,2012-02-03 20:30:00,compute
18931,2012-02-03 20:30:00,file server
5882,2012-02-03 20:30:00,email
12995,2012-02-03 20:30:00,web
18475,2012-02-03 20:30:00,office
8158,2012-02-03 20:30:00,loan
8173,2012-02-03 20:30:00,teller
6134,2012-02-03 20:45:00,atm
24332,2012-02-03 20:45:00,multiple
33797,2012-02-03 20:45:00,compute
18930,2012-02-03 20:45:00,file server
5886,2012-02-03 20:45:00,email
12994,2012-02-03 20:45:00,web
18490,2012-02-03 20:45:00,office
8154,2012-02-03 20:45:00,loan
8169,2012-02-03 20:45:00,teller
6136,2012-02-03 21:00:00,atm
24334,2012-02-03 21:00:00,multiple
33798,2012-02-03 21:00:00,compute
18928,2012-02-03 21:00:00,file server
5883,2012-02-03 21:00:00,email
12991,2012-02-03 21:00:00,web
18485,2012-02-03 21:00:00,office
8157,2012-02-03 21:00:00,loan
8160,2012-02-03 21:00:00,teller
6135,2012-02-03 21:15:00,atm
24345,2012-02-03 21:15:00,multiple
33803,2012-02-03 21:15:00,compute
18927,2012-02-03 21:15:00,file server
5884,2012-02-03 21:15:00,email
12990,2012-02-03 21:15:00,web
18485,2012-02-03 21:15:00,office
8149,2012-02-03 21:15:00,loan
8153,2012-02-03 21:15:00,teller
6136,2012-02-03 21:30:00,atm
24342,2012-02-03 21:30:00,multiple
33804,2012-02-03 21:30:00,compute
18931,2012-02-03 21:30:00,file server
5881,2012-02-03 21:30:00,email
12999,2012-02-03 21:30:00,web
18488,2012-02-03 21:30:00,office
8159,2012-02-03 21:30:00,loan
8151,2012-02-03 21:30:00,teller
6136,2012-02-03 21:45:00,atm
24352,2012-02-03 21:45:00,multiple
33809,2012-02-03 21:45:00,compute
18933,2012-02-03 21:45:00,file server
5884,2012-02-03 21:45:00,email
12996,2012-02-03 21:45:00,web
18480,2012-02-03 21:45:00,office
8161,2012-02-03 21:45:00,loan
8150,2012-02-03 21:45:00,teller
6136,2012-02-03 22:00:00,atm
24340,2012-02-03 22:00:00,multiple
33805,2012-02-03 22:00:00,compute
18926,2012-02-03 22:00:00,file server
5881,2012-02-03 22:00:00,email
12992,2012-02-03 22:00:00,web
18474,2012-02-03 22:00:00,office
8156,2012-02-03 22:00:00,loan
8151,2012-02-03 22:00:00,teller
6135,2012-02-03 22:15:00,atm
24328,2012-02-03 22:15:00,multiple
33803,2012-02-03 22:15:00,compute
18929,2012-02-03 22:15:00,file server
5881,2012-02-03 22:15:00,email
12991,2012-02-03 22:15:00,web
18476,2012-02-03 22:15:00,office
8158,2012-02-03 22:15:00,loan
8154,2012-02-03 22:15:00,teller
6135,2012-02-03 22:30:00,atm
24329,2012-02-03 22:30:00,multiple
33785,2012-02-03 22:30:00,compute
18925,2012-02-03 22:30:00,file server
5878,2012-02-03 22:30:00,email
12988,2012-02-03 22:30:00,web
18487,2012-02-03 22:30:00,office
8162,2012-02-03 22:30:00,loan
8160,2012-02-03 22:30:00,teller
6136,2012-02-03 22:45:00,atm
24320,2012-02-03 22:45:00,multiple
33781,2012-02-03 22:45:00,compute
18921,2012-02-03 22:45:00,file server
5876,2012-02-03 22:45:00,email
12985,2012-02-03 22:45:00,web
18480,2012-02-03 22:45:00,office
8155,2012-02-03 22:45:00,loan
8159,2012-02-03 22:45:00,teller
6135,2012-02-03 23:00:00,atm
24318,2012-02-03 23:00:00,multiple
33792,2012-02-03 23:00:00,compute
18924,2012-02-03 23:00:00,file server
5883,2012-02-03 23:00:00,email
12991,2012-02-03 23:00:00,web
18471,2012-02-03 23:00:00,office
8155,2012-02-03 23:00:00,loan
8159,2012-02-03 23:00:00,teller
6136,2012-02-03 23:15:00,atm
24337,2012-02-03 23:15:00,multiple
33803,2012-02-03 23:15:00,compute
18921,2012-02-03 23:15:00,file server
5881,2012-02-03 23:15:00,email
12995,2012-02-03 23:15:00,web
18476,2012-02-03 23:15:00,office
8154,2012-02-03 23:15:00,loan
8164,2012-02-03 23:15:00,teller
6132,2012-02-03 23:30:00,atm
24341,2012-02-03 23:30:00,multiple
33803,2012-02-03 23:30:00,compute
18936,2012-02-03 23:30:00,file server
5882,2012-02-03 23:30:00,email
13002,2012-02-03 23:30:00,web
18479,2012-02-03 23:30:00,office
8152,2012-02-03 23:30:00,loan
8162,2012-02-03 23:30:00,teller
6132,2012-02-03 23:45:00,atm
24337,2012-02-03 23:45:00,multiple
33804,2012-02-03 23:45:00,compute
18935,2012-02-03 23:45:00,file server
5878,2012-02-03 23:45:00,email
12997,2012-02-03 23:45:00,web
18494,2012-02-03 23:45:00,office
8152,2012-02-03 23:45:00,loan
8161,2012-02-03 23:45:00,teller
6132,2012-02-04 00:00:00,atm
24349,2012-02-04 00:00:00,multiple
33800,2012-02-04 00:00:00,compute
18931,2012-02-04 00:00:00,file server
5882,2012-02-04 00:00:00,email
12999,2012-02-04 00:00:00,web
18493,2012-02-04 00:00:00,office
8161,2012-02-04 00:00:00,loan
8162,2012-02-04 00:00:00,teller
6136,2012-02-04 00:15:00,atm
24346,2012-02-04 00:15:00,multiple
33796,2012-02-04 00:15:00,compute
18929,2012-02-04 00:15:00,file server
5882,2012-02-04 00:15:00,email
12997,2012-02-04 00:15:00,web
18489,2012-02-04 00:15:00,office
8166,2012-02-04 00:15:00,loan
8165,2012-02-04 00:15:00,teller
6136,2012-02-04 00:30:00,atm
24346,2012-02-04 00:30:00,multiple
33786,2012-02-04 00:30:00,compute
18913,2012-02-04 00:30:00,file server
5882,2012-02-04 00:30:00,email
