num_ips,healthtime,longitude,latitude,machinefunction,policystatus
2,2012-02-03 04:30:00,-122.5633,-14.542416,multiple,5
12,2012-02-03 04:30:00,-122.5633,-14.542416,compute,5
7,2012-02-03 04:30:00,-122.5633,-14.542416,file server,5
1,2012-02-03 04:30:00,-122.5633,-14.542416,web,5
1,2012-02-03 04:30:00,-118.21452,36.410824,file server,5
1,2012-02-03 04:30:00,-117.09456,-11.340638,loan,5
1,2012-02-03 04:30:00,-116.954506,48.919888,loan,5
1,2012-02-03 04:30:00,-116.55867,-13.492726,loan,5
1,2012-02-03 04:30:00,-116.4966,51.993008,web,5
1,2012-02-03 04:30:00,-116.48674,6.6931543,multiple,5
1,2012-02-03 04:30:00,-115.315384,14.449325,atm,5
1,2012-02-03 04:30:00,-114.454544,14.404096,office,5
1,2012-02-03 04:30:00,-113.37895,53.983734,office,5
1,2012-02-03 04:30:00,-113.14055,-16.40311,compute,5
1,2012-02-03 04:30:00,-113.02294,32.78322,multiple,5
1,2012-02-03 04:30:00,-113.02294,32.78322,compute,5
3,2012-02-03 04:30:00,-113.02294,32.78322,file server,5
1,2012-02-03 04:30:00,-113.02294,32.78322,email,5
3,2012-02-03 04:30:00,-113.02294,32.78322,web,5
1,2012-02-03 04:30:00,-112.83267,-0.25828454,multiple,5
1,2012-02-03 04:30:00,-112.4993,20.084064,office,5
1,2012-02-03 04:30:00,-112.465935,18.586603,web,5
1,2012-02-03 04:30:00,-112.46435,-16.519533,atm,5
1,2012-02-03 04:30:00,-112.34451,29.614252,teller,5
1,2012-02-03 04:30:00,-112.150055,11.443554,file server,5
1,2012-02-03 04:30:00,-111.829605,60.15015,loan,5
5,2012-02-03 04:30:00,-111.52121,-2.3593233,multiple,5
1,2012-02-03 04:30:00,-111.52121,-2.3593233,file server,5
3,2012-02-03 04:30:00,-111.52121,-2.3593233,web,5
1,2012-02-03 04:30:00,-111.52121,-2.3593233,office,5
1,2012-02-03 04:30:00,-111.4466,19.691618,web,5
1,2012-02-03 04:30:00,-111.13097,7.106434,teller,5
1,2012-02-03 04:30:00,-111.04165,20.836779,loan,5
1,2012-02-03 04:30:00,-110.90516,20.556421,teller,5
1,2012-02-03 04:30:00,-110.60178,18.08425,office,5
1,2012-02-03 04:30:00,-110.56513,12.763832,office,5
1,2012-02-03 04:30:00,-110.44509,33.325996,teller,5
1,2012-02-03 04:30:00,-107.183105,-1.0151708,office,5
1,2012-02-03 04:30:00,-106.70197,43.18168,office,5
1,2012-02-03 04:30:00,-106.20653,54.041683,office,5
1,2012-02-03 04:30:00,-104.76663,-8.873734,office,5
1,2012-02-03 04:30:00,-103.829544,14.827391,office,5
1,2012-02-03 04:30:00,-103.443985,21.697624,loan,5
1,2012-02-03 04:30:00,-102.71569,16.86169,multiple,5
1,2012-02-03 04:30:00,-102.08683,38.135,file server,5
1,2012-02-03 04:30:00,-102.08099,21.984745,office,5
1,2012-02-03 04:30:00,-101.729004,15.138123,multiple,5
1,2012-02-03 04:30:00,-101.34201,49.336033,multiple,5
1,2012-02-03 04:30:00,-101.34201,49.336033,compute,5
1,2012-02-03 04:30:00,-101.34201,49.336033,file server,5
1,2012-02-03 04:30:00,-101.34201,49.336033,web,5
1,2012-02-03 04:30:00,-101.19883,31.065144,multiple,5
11,2012-02-03 04:30:00,-101.19883,31.065144,compute,5
4,2012-02-03 04:30:00,-101.19883,31.065144,file server,5
2,2012-02-03 04:30:00,-101.19883,31.065144,email,5
1,2012-02-03 04:30:00,-100.557335,66.6357,multiple,5
9,2012-02-03 04:30:00,-100.557335,66.6357,compute,5
6,2012-02-03 04:30:00,-100.557335,66.6357,file server,5
1,2012-02-03 04:30:00,-100.557335,66.6357,email,5
1,2012-02-03 04:30:00,-99.923836,-8.980349,office,5
1,2012-02-03 04:30:00,-99.496765,-1.8827386,web,5
1,2012-02-03 04:30:00,-97.42296,37.885998,office,5
4,2012-02-03 04:30:00,-97.402725,19.480028,multiple,5
1,2012-02-03 04:30:00,-97.402725,19.480028,email,5
2,2012-02-03 04:30:00,-97.402725,19.480028,web,5
1,2012-02-03 04:30:00,-97.402725,19.480028,teller,5
1,2012-02-03 04:30:00,-96.85679,22.536547,file server,5
1,2012-02-03 04:30:00,-96.70997,39.5048,atm,5
1,2012-02-03 04:30:00,-95.62066,21.382742,file server,5
1,2012-02-03 04:30:00,-95.34349,23.0607,file server,5
1,2012-02-03 04:30:00,-95.27131,29.40438,teller,5
1,2012-02-03 04:30:00,-93.3538,60.725098,file server,5
1,2012-02-03 04:30:00,-92.90358,63.082798,multiple,5
1,2012-02-03 04:30:00,-91.069885,17.690266,office,5
1,2012-02-03 04:30:00,-88.87709,34.628773,atm,5
1,2012-02-03 04:30:00,-88.77352,24.077583,atm,5
1,2012-02-03 04:30:00,-87.91626,41.015537,loan,5
1,2012-02-03 04:30:00,-87.53334,17.779747,file server,5
1,2012-02-03 04:30:00,-87.42259,33.392067,multiple,5
1,2012-02-03 04:30:00,-84.22911,26.380907,atm,5
1,2012-02-03 04:30:00,-83.656105,-10.636432,atm,5
1,2012-02-03 04:30:00,-83.61055,53.06516,loan,5
1,2012-02-03 04:30:00,-82.17063,12.160535,multiple,5
1,2012-02-03 04:30:00,-82.106575,28.675041,teller,5
1,2012-02-03 04:30:00,-80.2927,16.648775,office,5
1,2012-02-03 04:30:00,-80.18703,44.03498,atm,5
1,2012-02-03 04:30:00,-79.395386,24.160805,multiple,5
1,2012-02-03 04:30:00,-79.395386,24.160805,file server,5
1,2012-02-03 04:30:00,-79.395386,24.160805,web,5
1,2012-02-03 04:30:00,-77.218765,1.8029747,multiple,5
1,2012-02-03 04:30:00,-74.54226,-0.22560295,teller,5
1,2012-02-03 04:30:00,-72.64812,1.4218713,office,5
3,2012-02-03 04:30:00,-72.58852,5.651786,multiple,5
1,2012-02-03 04:30:00,-72.58852,5.651786,web,5
1,2012-02-03 04:30:00,-72.58852,5.651786,office,5
1,2012-02-03 04:30:00,-72.19758,4.856626,loan,5
3,2012-02-03 04:30:00,-70.41286,0.95105463,multiple,5
16,2012-02-03 04:30:00,-70.41286,0.95105463,compute,5
3,2012-02-03 04:30:00,-70.41286,0.95105463,file server,5
1,2012-02-03 04:30:00,-70.259796,0.8173708,office,5
1,2012-02-03 04:30:00,-68.91115,30.593117,web,5
1,2012-02-03 04:30:00,-68.28776,25.881872,office,5
1,2012-02-03 04:30:00,-66.53805,35.24786,teller,5
1,2012-02-03 04:30:00,-65.23157,8.4952345,office,5
1,2012-02-03 04:30:00,-63.94605,48.423065,atm,5
1,2012-02-03 04:30:00,-61.54607,48.680878,office,5
2,2012-02-03 04:30:00,-61.232533,31.44596,file server,5
2,2012-02-03 04:30:00,-61.232533,31.44596,web,5
1,2012-02-03 04:30:00,-61.232533,31.44596,teller,5
1,2012-02-03 04:30:00,-61.14334,30.392387,file server,5
1,2012-02-03 04:30:00,-58.918324,52.38082,web,5
1,2012-02-03 04:30:00,-57.392933,23.375921,teller,5
1,2012-02-03 04:30:00,-56.558514,20.85155,file server,5
1,2012-02-03 04:30:00,-56.426025,29.88797,loan,5
1,2012-02-03 04:30:00,-56.396664,34.309483,atm,5
1,2012-02-03 04:30:00,-54.213535,47.954784,web,5
1,2012-02-03 04:30:00,-53.726196,45.483593,email,5
1,2012-02-03 04:30:00,-51.40315,31.981272,file server,5
