num_ips,healthtime,longitude,latitude,machinefunction,policystatus
1,2012-02-04 06:15:00,-151.87228,25.466047,atm,5
1,2012-02-04 06:15:00,-151.79329,14.804786,multiple,5
1,2012-02-04 06:15:00,-151.69621,4.323845,office,5
1,2012-02-04 06:15:00,-151.26984,23.422855,office,5
1,2012-02-04 06:15:00,-151.20383,21.600735,office,5
1,2012-02-04 06:15:00,-151.17743,11.063006,compute,5
1,2012-02-04 06:15:00,-151.15834,14.3623085,multiple,5
2,2012-02-04 06:15:00,-150.99358,4.424067,multiple,5
1,2012-02-04 06:15:00,-150.99358,4.424067,compute,5
1,2012-02-04 06:15:00,-150.9346,-0.01761969,multiple,5
1,2012-02-04 06:15:00,-150.82085,-0.08550033,email,5
1,2012-02-04 06:15:00,-150.77072,4.8310285,web,5
1,2012-02-04 06:15:00,-150.721,10.540474,multiple,5
1,2012-02-04 06:15:00,-150.70412,19.225119,office,5
1,2012-02-04 06:15:00,-150.70412,19.225119,teller,5
1,2012-02-04 06:15:00,-150.49945,19.505,loan,5
1,2012-02-04 06:15:00,-150.43762,24.007668,teller,5
1,2012-02-04 06:15:00,-150.41656,28.342434,loan,5
1,2012-02-04 06:15:00,-150.28049,-0.79153305,compute,5
1,2012-02-04 06:15:00,-150.2391,6.7317,office,5
1,2012-02-04 06:15:00,-150.1707,27.93195,atm,5
1,2012-02-04 06:15:00,-150.1707,27.93195,multiple,5
1,2012-02-04 06:15:00,-150.16814,13.299193,loan,5
1,2012-02-04 06:15:00,-150.07423,30.54823,multiple,5
1,2012-02-04 06:15:00,-150.07101,1.558871,file server,5
1,2012-02-04 06:15:00,-150.06894,22.761087,office,5
1,2012-02-04 06:15:00,-150.02522,5.625986,file server,5
1,2012-02-04 06:15:00,-150.02522,5.625986,teller,5
1,2012-02-04 06:15:00,-149.99857,24.369778,office,5
1,2012-02-04 06:15:00,-149.98265,26.611609,office,5
1,2012-02-04 06:15:00,-149.96669,-0.5500895,multiple,5
1,2012-02-04 06:15:00,-149.87436,18.15817,office,5
2,2012-02-04 06:15:00,-149.85117,15.897818,atm,5
1,2012-02-04 06:15:00,-149.85117,15.897818,loan,5
1,2012-02-04 06:15:00,-149.8007,28.81411,office,5
1,2012-02-04 06:15:00,-149.72952,5.2733727,loan,5
1,2012-02-04 06:15:00,-149.7233,23.915287,teller,5
1,2012-02-04 06:15:00,-149.70091,18.600279,web,5
2,2012-02-04 06:15:00,-149.70091,18.600279,teller,5
1,2012-02-04 06:15:00,-149.70082,30.032206,atm,5
1,2012-02-04 06:15:00,-149.70082,30.032206,multiple,5
1,2012-02-04 06:15:00,-149.68257,21.297548,multiple,5
1,2012-02-04 06:15:00,-149.67365,23.818228,email,5
1,2012-02-04 06:15:00,-149.62517,17.913385,loan,5
1,2012-02-04 06:15:00,-149.61183,5.4394693,office,5
1,2012-02-04 06:15:00,-149.60645,27.772125,office,5
1,2012-02-04 06:15:00,-149.45747,4.7595043,web,5
1,2012-02-04 06:15:00,-149.42609,25.293894,web,5
1,2012-02-04 06:15:00,-149.38847,21.770712,teller,5
1,2012-02-04 06:15:00,-149.35133,0.7073966,atm,5
1,2012-02-04 06:15:00,-149.33958,5.529762,multiple,5
1,2012-02-04 06:15:00,-149.33702,13.260908,atm,5
1,2012-02-04 06:15:00,-149.21777,5.640706,atm,5
1,2012-02-04 06:15:00,-149.21777,5.640706,loan,5
2,2012-02-04 06:15:00,-149.20645,9.888392,multiple,5
1,2012-02-04 06:15:00,-149.19727,27.182848,email,5
63,2012-02-04 06:15:00,-148.8732,25.331583,multiple,5
11,2012-02-04 06:15:00,-148.8732,25.331583,compute,5
30,2012-02-04 06:15:00,-148.8732,25.331583,file server,5
23,2012-02-04 06:15:00,-148.8732,25.331583,email,5
37,2012-02-04 06:15:00,-148.8732,25.331583,web,5
2,2012-02-04 06:15:00,-148.8732,25.331583,office,5
1,2012-02-04 06:15:00,-148.8732,25.331583,teller,5
1,2012-02-04 06:15:00,-148.86859,28.082071,multiple,5
1,2012-02-04 06:15:00,-148.86859,28.082071,loan,5
1,2012-02-04 06:15:00,-148.76012,25.387161,office,5
1,2012-02-04 06:15:00,-148.73653,36.90018,email,5
1,2012-02-04 06:15:00,-148.7358,34.0341,atm,5
1,2012-02-04 06:15:00,-148.7358,34.0341,multiple,5
1,2012-02-04 06:15:00,-148.7358,34.0341,web,5
1,2012-02-04 06:15:00,-148.49321,36.11339,multiple,5
1,2012-02-04 06:15:00,-148.49321,36.11339,email,5
1,2012-02-04 06:15:00,-148.49321,36.11339,office,5
1,2012-02-04 06:15:00,-148.31659,42.188927,multiple,5
1,2012-02-04 06:15:00,-148.26465,43.43319,web,5
1,2012-02-04 06:15:00,-148.13506,23.237787,multiple,5
1,2012-02-04 06:15:00,-148.13506,23.237787,teller,5
1,2012-02-04 06:15:00,-148.04692,36.37063,loan,5
1,2012-02-04 06:15:00,-147.92058,22.886793,multiple,5
1,2012-02-04 06:15:00,-147.73581,32.923687,teller,5
1,2012-02-04 06:15:00,-147.48132,27.98037,office,5
1,2012-02-04 06:15:00,-147.09946,41.797226,multiple,5
1,2012-02-04 06:15:00,-147.09946,41.797226,teller,5
1,2012-02-04 06:15:00,-147.04105,24.83644,multiple,5
1,2012-02-04 06:15:00,-146.76067,32.22494,atm,5
1,2012-02-04 06:15:00,-146.76067,32.22494,web,5
1,2012-02-04 06:15:00,-146.62555,36.895588,multiple,5
1,2012-02-04 06:15:00,-146.62555,36.895588,file server,5
1,2012-02-04 06:15:00,-146.59946,34.20152,multiple,5
2,2012-02-04 06:15:00,-146.59946,34.20152,office,5
1,2012-02-04 06:15:00,-146.39613,41.96047,multiple,5
1,2012-02-04 06:15:00,-146.36333,22.065823,atm,5
1,2012-02-04 06:15:00,-146.303,19.756067,multiple,5
1,2012-02-04 06:15:00,-146.303,19.756067,compute,5
1,2012-02-04 06:15:00,-146.16203,30.592012,multiple,5
1,2012-02-04 06:15:00,-146.05759,43.64619,multiple,5
1,2012-02-04 06:15:00,-145.80167,18.608505,multiple,5
1,2012-02-04 06:15:00,-145.76692,37.828068,loan,5
1,2012-02-04 06:15:00,-145.52022,31.260763,teller,5
1,2012-02-04 06:15:00,-145.39781,33.48512,office,5
1,2012-02-04 06:15:00,-145.2443,42.506226,office,5
1,2012-02-04 06:15:00,-145.2443,42.506226,teller,5
1,2012-02-04 06:15:00,-145.24355,22.423613,loan,5
1,2012-02-04 06:15:00,-145.16814,26.755867,multiple,5
1,2012-02-04 06:15:00,-145.16414,28.808645,office,5
1,2012-02-04 06:15:00,-145.04677,27.328009,multiple,5
28,2012-02-04 06:15:00,-144.79274,36.03496,multiple,5
203,2012-02-04 06:15:00,-144.79274,36.03496,compute,5
71,2012-02-04 06:15:00,-144.79274,36.03496,file server,5
14,2012-02-04 06:15:00,-144.79274,36.03496,email,5
6,2012-02-04 06:15:00,-144.79274,36.03496,web,5
1,2012-02-04 06:15:00,-144.72559,25.92679,web,5
1,2012-02-04 06:15:00,-144.5681,27.366692,multiple,5
1,2012-02-04 06:15:00,-144.5681,27.366692,teller,5
1,2012-02-04 06:15:00,-144.52573,21.278297,teller,5
1,2012-02-04 06:15:00,-144.5196,22.787737,multiple,5
1,2012-02-04 06:15:00,-144.5196,22.787737,email,5
1,2012-02-04 06:15:00,-144.47209,26.9881,compute,5
1,2012-02-04 06:15:00,-144.4468,27.683079,compute,5
1,2012-02-04 06:15:00,-144.4468,27.683079,office,5
1,2012-02-04 06:15:00,-144.42232,21.837303,office,5
1,2012-02-04 06:15:00,-144.41293,29.354233,teller,5
1,2012-02-04 06:15:00,-144.40489,24.923338,file server,5
1,2012-02-04 06:15:00,-144.10892,28.086994,office,5
1,2012-02-04 06:15:00,-144.09245,21.720295,atm,5
1,2012-02-04 06:15:00,-144.09245,21.720295,multiple,5
1,2012-02-04 06:15:00,-144.06683,35.673737,teller,5
1,2012-02-04 06:15:00,-144.03471,22.94079,email,5
1,2012-02-04 06:15:00,-144.00874,46.2382,atm,5
1,2012-02-04 06:15:00,-143.9009,39.564556,loan,5
1,2012-02-04 06:15:00,-143.8568,25.153082,atm,5
1,2012-02-04 06:15:00,-143.77513,22.817778,teller,5
1,2012-02-04 06:15:00,-143.77087,47.04208,compute,5
1,2012-02-04 06:15:00,-143.66522,31.849854,web,5
1,2012-02-04 06:15:00,-143.64735,23.230492,teller,5
1,2012-02-04 06:15:00,-143.63255,47.78333,office,5
1,2012-02-04 06:15:00,-143.61841,17.84644,atm,5
1,2012-02-04 06:15:00,-143.38281,20.238544,atm,5
1,2012-02-04 06:15:00,-143.31529,25.13391,web,5
1,2012-02-04 06:15:00,-143.31529,25.13391,office,5
1,2012-02-04 06:15:00,-143.19438,19.137197,atm,5
1,2012-02-04 06:15:00,-143.19438,19.137197,office,5
1,2012-02-04 06:15:00,-143.13412,22.932734,email,5
1,2012-02-04 06:15:00,-143.12245,20.681404,multiple,5
1,2012-02-04 06:15:00,-143.03445,27.058043,office,5
1,2012-02-04 06:15:00,-142.9506,50.451653,multiple,5
1,2012-02-04 06:15:00,-142.85574,42.938206,multiple,5
1,2012-02-04 06:15:00,-142.7582,24.910929,loan,5
1,2012-02-04 06:15:00,-142.74577,38.697796,web,5
1,2012-02-04 06:15:00,-142.71735,19.39753,office,5
1,2012-02-04 06:15:00,-142.66545,18.556173,multiple,5
1,2012-02-04 06:15:00,-142.66331,44.159145,office,5
1,2012-02-04 06:15:00,-142.57079,47.21082,web,5
1,2012-02-04 06:15:00,-142.43097,19.274118,office,5
1,2012-02-04 06:15:00,-142.42924,37.01591,atm,5
1,2012-02-04 06:15:00,-142.2767,41.660755,office,5
1,2012-02-04 06:15:00,-142.22484,24.676643,office,5
1,2012-02-04 06:15:00,-142.19388,23.2891,atm,5
1,2012-02-04 06:15:00,-142.1913,52.506603,web,5
1,2012-02-04 06:15:00,-142.1614,47.59374,atm,5
1,2012-02-04 06:15:00,-142.14558,42.671577,file server,5
1,2012-02-04 06:15:00,-142.06668,37.238605,multiple,5
1,2012-02-04 06:15:00,-142.0285,37.679127,atm,5
2,2012-02-04 06:15:00,-141.93486,41.362175,teller,5
1,2012-02-04 06:15:00,-141.86801,52.063683,atm,5
1,2012-02-04 06:15:00,-141.86801,52.063683,web,5
1,2012-02-04 06:15:00,-141.85025,47.701202,multiple,5
1,2012-02-04 06:15:00,-141.84369,38.826595,teller,5
1,2012-02-04 06:15:00,-141.72156,46.06853,multiple,5
1,2012-02-04 06:15:00,-141.72156,46.06853,file server,5
1,2012-02-04 06:15:00,-141.71306,42.5564,office,5
1,2012-02-04 06:15:00,-141.4351,54.444714,loan,5
1,2012-02-04 06:15:00,-141.36095,38.138596,office,5
1,2012-02-04 06:15:00,-141.20564,50.048416,atm,5
1,2012-02-04 06:15:00,-141.19032,40.031174,teller,5
1,2012-02-04 06:15:00,-141.17438,50.90857,multiple,5
1,2012-02-04 06:15:00,-141.17203,36.91046,office,5
1,2012-02-04 06:15:00,-141.17203,36.91046,teller,5
1,2012-02-04 06:15:00,-140.9268,50.574036,office,5
1,2012-02-04 06:15:00,-140.91498,52.88973,office,5
1,2012-02-04 06:15:00,-140.89899,54.757603,web,5
1,2012-02-04 06:15:00,-140.85207,46.112255,web,5
1,2012-02-04 06:15:00,-140.78297,50.83114,web,5
1,2012-02-04 06:15:00,-140.6088,54.979427,multiple,5
1,2012-02-04 06:15:00,-140.6088,54.979427,loan,5
1,2012-02-04 06:15:00,-140.499,39.69962,file server,5
1,2012-02-04 06:15:00,-140.47415,31.443005,loan,5
1,2012-02-04 06:15:00,-140.38982,43.225445,loan,5
1,2012-02-04 06:15:00,-140.37422,41.471294,multiple,5
1,2012-02-04 06:15:00,-140.37422,41.471294,file server,5
1,2012-02-04 06:15:00,-140.32806,39.460587,compute,5
1,2012-02-04 06:15:00,-140.20251,53.125618,atm,5
1,2012-02-04 06:15:00,-140.20251,53.125618,multiple,5
1,2012-02-04 06:15:00,-140.13686,37.806774,web,5
1,2012-02-04 06:15:00,-140.05081,26.985884,teller,5
1,2012-02-04 06:15:00,-139.95555,36.37654,file server,5
1,2012-02-04 06:15:00,-139.90887,52.164566,office,5
1,2012-02-04 06:15:00,-139.90825,33.085747,file server,5
1,2012-02-04 06:15:00,-139.90825,33.085747,teller,5
1,2012-02-04 06:15:00,-139.89569,33.77252,office,5
1,2012-02-04 06:15:00,-139.73859,-5.9753394,office,5
1,2012-02-04 06:15:00,-139.67967,27.021929,atm,5
1,2012-02-04 06:15:00,-139.65874,26.989298,atm,5
1,2012-02-04 06:15:00,-139.5853,39.836952,atm,5
1,2012-02-04 06:15:00,-139.5853,39.836952,file server,5
1,2012-02-04 06:15:00,-139.54286,39.71374,office,5
1,2012-02-04 06:15:00,-139.53722,-0.31800413,loan,5
1,2012-02-04 06:15:00,-139.53722,-0.31800413,teller,5
2,2012-02-04 06:15:00,-139.43141,29.691236,multiple,5
1,2012-02-04 06:15:00,-139.38354,51.077248,multiple,5
1,2012-02-04 06:15:00,-139.36563,52.03101,teller,5
1,2012-02-04 06:15:00,-139.21817,50.63313,office,5
1,2012-02-04 06:15:00,-139.07866,33.931347,file server,5
1,2012-02-04 06:15:00,-139.04771,-2.9315672,email,5
1,2012-02-04 06:15:00,-138.92632,41.468334,atm,5
1,2012-02-04 06:15:00,-138.73615,53.587097,file server,5
1,2012-02-04 06:15:00,-138.65324,37.85851,atm,5
1,2012-02-04 06:15:00,-138.65324,37.85851,loan,5
1,2012-02-04 06:15:00,-138.58698,52.677513,atm,5
1,2012-02-04 06:15:00,-138.47736,50.68516,teller,5
1,2012-02-04 06:15:00,-138.14142,-0.91273093,atm,5
1,2012-02-04 06:15:00,-138.08408,54.00307,multiple,5
1,2012-02-04 06:15:00,-138.04744,39.467007,multiple,5
1,2012-02-04 06:15:00,-138.04744,39.467007,web,5
1,2012-02-04 06:15:00,-138.01465,51.9599,file server,5
1,2012-02-04 06:15:00,-138.01465,51.9599,email,5
2,2012-02-04 06:15:00,-138.01465,51.9599,office,5
1,2012-02-04 06:15:00,-137.945,13.746826,web,5
1,2012-02-04 06:15:00,-137.93709,35.19553,file server,5
1,2012-02-04 06:15:00,-137.88359,8.324568,atm,5
55,2012-02-04 06:15:00,-137.75,41.201653,multiple,5
6,2012-02-04 06:15:00,-137.75,41.201653,compute,5
29,2012-02-04 06:15:00,-137.75,41.201653,file server,5
17,2012-02-04 06:15:00,-137.75,41.201653,email,5
57,2012-02-04 06:15:00,-137.75,41.201653,web,5
3,2012-02-04 06:15:00,-137.75,41.201653,office,5
1,2012-02-04 06:15:00,-137.75,41.201653,loan,5
1,2012-02-04 06:15:00,-137.75,41.201653,teller,5
1,2012-02-04 06:15:00,-137.69528,37.443443,web,5
1,2012-02-04 06:15:00,-137.68506,32.72344,multiple,5
1,2012-02-04 06:15:00,-137.68506,32.72344,web,5
1,2012-02-04 06:15:00,-137.66301,32.60705,web,5
1,2012-02-04 06:15:00,-137.62488,13.299477,office,5
2,2012-02-04 06:15:00,-137.62236,51.33403,office,5
1,2012-02-04 06:15:00,-137.605,-4.0888176,atm,5
2,2012-02-04 06:15:00,-137.5902,0.33918715,office,5
1,2012-02-04 06:15:00,-137.53181,42.680378,office,5
3,2012-02-04 06:15:00,-137.4905,52.40868,office,5
1,2012-02-04 06:15:00,-137.48705,27.398945,atm,5
1,2012-02-04 06:15:00,-137.48705,27.398945,web,5
1,2012-02-04 06:15:00,-137.48705,27.398945,office,5
1,2012-02-04 06:15:00,-137.44368,1.2799126,multiple,5
1,2012-02-04 06:15:00,-137.38878,30.611343,multiple,5
1,2012-02-04 06:15:00,-137.31322,41.83269,web,5
1,2012-02-04 06:15:00,-137.31322,41.83269,office,5
1,2012-02-04 06:15:00,-137.21872,8.948319,email,5
1,2012-02-04 06:15:00,-137.12935,0.28586406,multiple,5
1,2012-02-04 06:15:00,-137.03534,33.07254,office,5
1,2012-02-04 06:15:00,-136.74634,14.339053,multiple,5
1,2012-02-04 06:15:00,-136.70042,51.028637,multiple,5
1,2012-02-04 06:15:00,-136.54276,33.67327,atm,5
1,2012-02-04 06:15:00,-136.54097,43.814896,multiple,5
1,2012-02-04 06:15:00,-136.52194,7.625161,atm,5
1,2012-02-04 06:15:00,-136.5004,41.564793,web,5
1,2012-02-04 06:15:00,-136.47127,41.568264,file server,5
1,2012-02-04 06:15:00,-136.30339,-1.0267035,web,5
1,2012-02-04 06:15:00,-136.30339,-1.0267035,office,5
1,2012-02-04 06:15:00,-136.23581,43.91582,office,5
1,2012-02-04 06:15:00,-136.23581,43.91582,loan,5
1,2012-02-04 06:15:00,-136.21655,0.5001158,office,5
1,2012-02-04 06:15:00,-136.09395,42.91718,web,5
1,2012-02-04 06:15:00,-136.0792,-0.24566217,email,5
1,2012-02-04 06:15:00,-136.0792,-0.24566217,office,5
1,2012-02-04 06:15:00,-135.98264,1.5892204,multiple,5
1,2012-02-04 06:15:00,-135.98264,1.5892204,web,5
1,2012-02-04 06:15:00,-135.89265,33.06769,office,5
1,2012-02-04 06:15:00,-135.87015,40.74976,loan,5
1,2012-02-04 06:15:00,-135.86182,42.259083,multiple,5
1,2012-02-04 06:15:00,-135.86182,42.259083,email,5
1,2012-02-04 06:15:00,-135.86182,42.259083,web,5
1,2012-02-04 06:15:00,-135.65419,-5.951071,office,5
1,2012-02-04 06:15:00,-135.65419,-5.951071,loan,5
1,2012-02-04 06:15:00,-135.65419,-5.951071,teller,5
1,2012-02-04 06:15:00,-135.65385,40.8696,atm,5
1,2012-02-04 06:15:00,-135.65385,40.8696,multiple,5
1,2012-02-04 06:15:00,-135.65385,40.8696,file server,5
1,2012-02-04 06:15:00,-135.65385,40.8696,teller,5
1,2012-02-04 06:15:00,-135.5976,42.79845,teller,5
1,2012-02-04 06:15:00,-135.5662,-1.9497066,atm,5
1,2012-02-04 06:15:00,-135.42126,13.999028,office,5
1,2012-02-04 06:15:00,-135.42126,13.999028,teller,5
1,2012-02-04 06:15:00,-135.34142,38.60058,multiple,5
1,2012-02-04 06:15:00,-135.30124,9.489083,atm,5
1,2012-02-04 06:15:00,-135.27438,30.717045,loan,5
1,2012-02-04 06:15:00,-135.25815,35.966305,multiple,5
1,2012-02-04 06:15:00,-135.14136,7.4316773,atm,5
2,2012-02-04 06:15:00,-135.07664,14.234567,teller,5
1,2012-02-04 06:15:00,-134.9903,8.193532,file server,5
1,2012-02-04 06:15:00,-134.96117,11.208869,atm,5
1,2012-02-04 06:15:00,-134.96117,11.208869,multiple,5
1,2012-02-04 06:15:00,-134.91833,-12.161462,multiple,5
1,2012-02-04 06:15:00,-134.91833,-12.161462,office,5
2,2012-02-04 06:15:00,-134.87097,30.217304,loan,5
2,2012-02-04 06:15:00,-134.87097,30.217304,teller,5
1,2012-02-04 06:15:00,-134.8306,40.007984,email,5
1,2012-02-04 06:15:00,-134.8288,54.24609,office,5
1,2012-02-04 06:15:00,-134.81456,-1.7439672,office,5
1,2012-02-04 06:15:00,-134.75417,36.408024,file server,5
1,2012-02-04 06:15:00,-134.75348,47.25767,file server,5
1,2012-02-04 06:15:00,-134.75348,47.25767,web,5
1,2012-02-04 06:15:00,-134.75348,47.25767,teller,5
1,2012-02-04 06:15:00,-134.70062,21.058302,atm,5
1,2012-02-04 06:15:00,-134.70062,21.058302,office,5
1,2012-02-04 06:15:00,-134.606,23.92598,office,5
1,2012-02-04 06:15:00,-134.57057,51.96302,multiple,5
1,2012-02-04 06:15:00,-134.51498,20.201675,office,5
2,2012-02-04 06:15:00,-134.51498,20.201675,loan,5
1,2012-02-04 06:15:00,-134.44516,51.326168,loan,5
1,2012-02-04 06:15:00,-134.39261,46.5151,web,5
1,2012-02-04 06:15:00,-134.37323,-12.9522505,atm,5
1,2012-02-04 06:15:00,-134.37323,-12.9522505,teller,5
1,2012-02-04 06:15:00,-134.29895,28.8356,loan,5
1,2012-02-04 06:15:00,-134.29895,28.8356,teller,5
1,2012-02-04 06:15:00,-134.29509,-4.156866,web,5
2,2012-02-04 06:15:00,-134.23515,19.290314,multiple,5
1,2012-02-04 06:15:00,-134.23515,19.290314,web,5
1,2012-02-04 06:15:00,-134.20998,22.304195,atm,5
1,2012-02-04 06:15:00,-134.15945,-10.542702,loan,5
1,2012-02-04 06:15:00,-134.08676,20.418274,teller,5
1,2012-02-04 06:15:00,-134.07475,22.682953,multiple,5
1,2012-02-04 06:15:00,-134.07475,22.682953,file server,5
1,2012-02-04 06:15:00,-134.07475,22.682953,office,5
1,2012-02-04 06:15:00,-134.06,-0.3161695,office,5
1,2012-02-04 06:15:00,-134.05246,-8.915684,office,5
1,2012-02-04 06:15:00,-134.04471,13.829541,office,5
1,2012-02-04 06:15:00,-134.02884,18.211166,multiple,5
1,2012-02-04 06:15:00,-134.00403,38.232155,web,5
1,2012-02-04 06:15:00,-133.95323,42.397488,office,5
1,2012-02-04 06:15:00,-133.88535,4.703711,multiple,5
1,2012-02-04 06:15:00,-133.81096,-1.0430729,email,5
1,2012-02-04 06:15:00,-133.81096,-1.0430729,teller,5
1,2012-02-04 06:15:00,-133.79034,5.9610043,office,5
1,2012-02-04 06:15:00,-133.77646,21.948984,compute,5
1,2012-02-04 06:15:00,-133.77646,21.948984,office,5
1,2012-02-04 06:15:00,-133.76749,5.4200563,web,5
1,2012-02-04 06:15:00,-133.6931,23.872316,atm,5
1,2012-02-04 06:15:00,-133.68124,43.32968,email,5
1,2012-02-04 06:15:00,-133.62851,45.450455,office,5
1,2012-02-04 06:15:00,-133.5678,-11.795025,atm,5
1,2012-02-04 06:15:00,-133.5678,-11.795025,loan,5
3,2012-02-04 06:15:00,-133.56496,5.37282,loan,5
1,2012-02-04 06:15:00,-133.56496,5.37282,teller,5
1,2012-02-04 06:15:00,-133.50076,4.017258,loan,5
1,2012-02-04 06:15:00,-133.50021,-7.0704703,multiple,5
1,2012-02-04 06:15:00,-133.44331,5.7184234,file server,5
1,2012-02-04 06:15:00,-133.422,5.4566174,web,5
1,2012-02-04 06:15:00,-133.40515,5.184159,email,5
1,2012-02-04 06:15:00,-133.3981,42.758034,web,5
1,2012-02-04 06:15:00,-133.3651,4.5880456,multiple,5
1,2012-02-04 06:15:00,-133.34947,21.799053,web,5
1,2012-02-04 06:15:00,-133.30789,5.227756,atm,5
1,2012-02-04 06:15:00,-133.29025,4.5184093,email,5
1,2012-02-04 06:15:00,-133.27333,33.587524,web,5
1,2012-02-04 06:15:00,-133.27333,33.587524,office,5
1,2012-02-04 06:15:00,-133.23798,35.46649,web,5
1,2012-02-04 06:15:00,-133.23273,5.053565,teller,5
1,2012-02-04 06:15:00,-133.22485,41.134922,multiple,5
1,2012-02-04 06:15:00,-133.2145,38.03165,loan,5
1,2012-02-04 06:15:00,-133.18617,5.927195,web,5
1,2012-02-04 06:15:00,-133.18617,5.927195,teller,5
1,2012-02-04 06:15:00,-133.18071,23.66833,atm,5
1,2012-02-04 06:15:00,-133.16776,-0.8942651,office,5
1,2012-02-04 06:15:00,-133.16776,-0.8942651,loan,5
1,2012-02-04 06:15:00,-133.14673,-12.0709915,file server,5
1,2012-02-04 06:15:00,-133.14673,-12.0709915,web,5
1,2012-02-04 06:15:00,-133.14673,-12.0709915,office,5
1,2012-02-04 06:15:00,-133.14673,-12.0709915,teller,5
1,2012-02-04 06:15:00,-133.1174,5.5425982,file server,5
2,2012-02-04 06:15:00,-133.1174,5.5425982,web,5
1,2012-02-04 06:15:00,-133.1174,5.5425982,office,5
1,2012-02-04 06:15:00,-133.10965,5.3371325,loan,5
1,2012-02-04 06:15:00,-133.02675,-14.441178,multiple,5
1,2012-02-04 06:15:00,-133.02086,42.217392,multiple,5
1,2012-02-04 06:15:00,-133.02086,42.217392,file server,5
1,2012-02-04 06:15:00,-133.00883,8.28247,web,5
1,2012-02-04 06:15:00,-132.98773,-8.530922,atm,5
1,2012-02-04 06:15:00,-132.95601,29.076273,teller,5
1,2012-02-04 06:15:00,-132.92773,-10.610467,multiple,5
1,2012-02-04 06:15:00,-132.92773,-10.610467,loan,5
