num_ips,healthtime,longitude,latitude,machinefunction,policystatus
1,2012-02-03 06:45:00,-110.436195,-9.758062,office,5
1,2012-02-03 06:45:00,-107.183105,-1.0151708,office,5
1,2012-02-03 06:45:00,-106.70197,43.18168,office,5
1,2012-02-03 06:45:00,-106.20653,54.041683,office,5
1,2012-02-03 06:45:00,-104.83418,6.8756566,loan,5
1,2012-02-03 06:45:00,-104.76663,-8.873734,office,5
1,2012-02-03 06:45:00,-103.829544,14.827391,office,5
1,2012-02-03 06:45:00,-103.443985,21.697624,loan,5
1,2012-02-03 06:45:00,-103.2578,14.797137,atm,5
1,2012-02-03 06:45:00,-103.20211,21.604895,multiple,5
1,2012-02-03 06:45:00,-102.89861,57.80864,file server,5
1,2012-02-03 06:45:00,-102.71569,16.86169,multiple,5
1,2012-02-03 06:45:00,-102.08683,38.135,file server,5
1,2012-02-03 06:45:00,-102.08099,21.984745,office,5
1,2012-02-03 06:45:00,-101.729004,15.138123,multiple,5
1,2012-02-03 06:45:00,-101.49487,14.847454,multiple,5
2,2012-02-03 06:45:00,-101.34201,49.336033,multiple,5
1,2012-02-03 06:45:00,-101.34201,49.336033,compute,5
2,2012-02-03 06:45:00,-101.34201,49.336033,file server,5
1,2012-02-03 06:45:00,-101.34201,49.336033,email,5
1,2012-02-03 06:45:00,-101.34201,49.336033,web,5
1,2012-02-03 06:45:00,-101.19883,31.065144,multiple,5
19,2012-02-03 06:45:00,-101.19883,31.065144,compute,5
5,2012-02-03 06:45:00,-101.19883,31.065144,file server,5
3,2012-02-03 06:45:00,-101.19883,31.065144,email,5
1,2012-02-03 06:45:00,-101.19883,31.065144,web,5
1,2012-02-03 06:45:00,-100.64334,-0.36512673,multiple,5
3,2012-02-03 06:45:00,-100.557335,66.6357,multiple,5
16,2012-02-03 06:45:00,-100.557335,66.6357,compute,5
7,2012-02-03 06:45:00,-100.557335,66.6357,file server,5
1,2012-02-03 06:45:00,-100.557335,66.6357,email,5
1,2012-02-03 06:45:00,-99.923836,-8.980349,office,5
1,2012-02-03 06:45:00,-99.496765,-1.8827386,web,5
1,2012-02-03 06:45:00,-98.82073,10.054565,web,5
1,2012-02-03 06:45:00,-97.42296,37.885998,office,5
5,2012-02-03 06:45:00,-97.402725,19.480028,multiple,5
1,2012-02-03 06:45:00,-97.402725,19.480028,email,5
4,2012-02-03 06:45:00,-97.402725,19.480028,web,5
1,2012-02-03 06:45:00,-97.402725,19.480028,teller,5
1,2012-02-03 06:45:00,-96.85679,22.536547,file server,5
1,2012-02-03 06:45:00,-96.78932,28.254427,loan,5
1,2012-02-03 06:45:00,-96.70997,39.5048,atm,5
1,2012-02-03 06:45:00,-96.03698,39.39656,file server,5
1,2012-02-03 06:45:00,-95.62066,21.382742,file server,5
1,2012-02-03 06:45:00,-95.34349,23.0607,file server,5
1,2012-02-03 06:45:00,-95.27131,29.40438,teller,5
1,2012-02-03 06:45:00,-94.70306,17.977161,teller,5
1,2012-02-03 06:45:00,-94.266495,42.115242,loan,5
1,2012-02-03 06:45:00,-93.405334,28.325861,atm,5
1,2012-02-03 06:45:00,-93.3538,60.725098,file server,5
1,2012-02-03 06:45:00,-92.90358,63.082798,multiple,5
1,2012-02-03 06:45:00,-92.76774,20.515347,multiple,5
1,2012-02-03 06:45:00,-91.635864,56.596367,multiple,5
1,2012-02-03 06:45:00,-91.069885,17.690266,office,5
1,2012-02-03 06:45:00,-90.937454,31.782152,loan,5
1,2012-02-03 06:45:00,-89.69818,19.993439,loan,5
1,2012-02-03 06:45:00,-88.87709,34.628773,atm,5
1,2012-02-03 06:45:00,-88.77352,24.077583,atm,5
1,2012-02-03 06:45:00,-87.91626,41.015537,loan,5
1,2012-02-03 06:45:00,-87.53334,17.779747,file server,5
1,2012-02-03 06:45:00,-87.42259,33.392067,multiple,5
1,2012-02-03 06:45:00,-84.83669,16.248562,multiple,5
1,2012-02-03 06:45:00,-84.30905,41.88495,teller,5
1,2012-02-03 06:45:00,-84.22911,26.380907,atm,5
1,2012-02-03 06:45:00,-83.7418,20.306341,loan,5
1,2012-02-03 06:45:00,-83.73225,17.523134,multiple,5
1,2012-02-03 06:45:00,-83.656105,-10.636432,atm,5
1,2012-02-03 06:45:00,-83.61055,53.06516,loan,5
1,2012-02-03 06:45:00,-82.17063,12.160535,multiple,5
1,2012-02-03 06:45:00,-82.106575,28.675041,teller,5
1,2012-02-03 06:45:00,-80.2927,16.648775,office,5
1,2012-02-03 06:45:00,-80.18703,44.03498,atm,5
3,2012-02-03 06:45:00,-79.395386,24.160805,multiple,5
1,2012-02-03 06:45:00,-79.395386,24.160805,file server,5
1,2012-02-03 06:45:00,-79.395386,24.160805,email,5
2,2012-02-03 06:45:00,-79.395386,24.160805,web,5
1,2012-02-03 06:45:00,-77.61231,28.642416,loan,5
1,2012-02-03 06:45:00,-77.218765,1.8029747,multiple,5
1,2012-02-03 06:45:00,-76.7312,3.6939297,atm,5
1,2012-02-03 06:45:00,-76.159164,2.4123852,atm,5
1,2012-02-03 06:45:00,-75.91259,18.525517,atm,5
1,2012-02-03 06:45:00,-74.54226,-0.22560295,teller,5
1,2012-02-03 06:45:00,-73.1287,4.783348,multiple,5
1,2012-02-03 06:45:00,-72.64812,1.4218713,office,5
4,2012-02-03 06:45:00,-72.58852,5.651786,multiple,5
1,2012-02-03 06:45:00,-72.58852,5.651786,file server,5
2,2012-02-03 06:45:00,-72.58852,5.651786,email,5
2,2012-02-03 06:45:00,-72.58852,5.651786,web,5
1,2012-02-03 06:45:00,-72.58852,5.651786,office,5
1,2012-02-03 06:45:00,-72.19758,4.856626,loan,5
4,2012-02-03 06:45:00,-70.41286,0.95105463,multiple,5
21,2012-02-03 06:45:00,-70.41286,0.95105463,compute,5
4,2012-02-03 06:45:00,-70.41286,0.95105463,file server,5
1,2012-02-03 06:45:00,-70.41286,0.95105463,email,5
1,2012-02-03 06:45:00,-70.259796,0.8173708,office,5
1,2012-02-03 06:45:00,-68.999535,25.973488,office,5
1,2012-02-03 06:45:00,-68.91115,30.593117,web,5
1,2012-02-03 06:45:00,-68.28776,25.881872,office,5
1,2012-02-03 06:45:00,-66.53805,35.24786,teller,5
1,2012-02-03 06:45:00,-65.23157,8.4952345,office,5
1,2012-02-03 06:45:00,-63.94605,48.423065,atm,5
1,2012-02-03 06:45:00,-61.54607,48.680878,office,5
3,2012-02-03 06:45:00,-61.232533,31.44596,multiple,5
2,2012-02-03 06:45:00,-61.232533,31.44596,file server,5
2,2012-02-03 06:45:00,-61.232533,31.44596,email,5
2,2012-02-03 06:45:00,-61.232533,31.44596,web,5
1,2012-02-03 06:45:00,-61.232533,31.44596,teller,5
1,2012-02-03 06:45:00,-61.14334,30.392387,file server,5
1,2012-02-03 06:45:00,-60.233707,51.065426,office,5
1,2012-02-03 06:45:00,-58.918324,52.38082,web,5
1,2012-02-03 06:45:00,-58.42495,24.55676,loan,5
1,2012-02-03 06:45:00,-58.104645,50.978874,office,5
1,2012-02-03 06:45:00,-57.392933,23.375921,teller,5
1,2012-02-03 06:45:00,-56.558514,20.85155,file server,5
1,2012-02-03 06:45:00,-56.426025,29.88797,loan,5
1,2012-02-03 06:45:00,-56.396664,34.309483,atm,5
1,2012-02-03 06:45:00,-54.213535,47.954784,web,5
1,2012-02-03 06:45:00,-53.726196,45.483593,email,5
1,2012-02-03 06:45:00,-51.40315,31.981272,file server,5
